category,iso3,region,year,population,pred_per_mn,units
general,JPN,日本,2028,120775990.0897,113.6336,13606.8667
general,JPN,日本,2029,120009980.4952,116.2779,13793.2971
general,JPN,日本,2030,119248829.2397,133.3727,15673.2153
general,JPN,日本,2031,118492505.5096,135.2069,15740.2371
general,JPN,日本,2032,117740978.6868,135.515,15628.6545
general,JPN,日本,2033,116994218.3475,133.4354,15245.0071
general,JPN,日本,2034,116252194.2607,130.3569,14754.137
general,JPN,日本,2035,115514876.3872,125.7798,14103.0908
general,JPN,日本,2036,114782234.8783,128.1753,14237.4516
general,JPN,日本,2037,114054240.0746,127.7155,14053.879
general,JPN,日本,2038,113330862.5049,133.9388,14601.0601
general,JPN,日本,2039,112612072.8848,128.009,13824.3343
general,JPN,日本,2040,111897842.1158,134.2059,14358.2497
general,JPN,日本,2041,111188141.2837,129.4603,13721.2239
general,JPN,日本,2042,110482941.6579,130.7151,13724.8877
general,JPN,日本,2043,109782214.6899,120.8133,12566.8138
general,JPN,日本,2044,109085932.0124,133.946,13802.812
general,JPN,日本,2045,108394065.4379,127.6248,13028.6886
general,JPN,日本,2046,107706586.9577,127.1,12854.0326
general,JPN,日本,2047,107023468.7408,128.4616,12870.5027
general,JPN,日本,2048,106344683.1325,135.481,13447.1129
general,JPN,日本,2049,105670202.6539,146.9513,14449.5097
general,JPN,日本,2050,105000000.0,146.5545,14276.0384
general,KAZ,CIS,2026,20995904.163,114.1409,3132.574
general,KAZ,CIS,2027,21149160.896,110.4445,2989.3758
general,KAZ,CIS,2028,21303536.3057,103.5831,2768.4032
general,KAZ,CIS,2029,21459038.5576,112.5109,2972.5642
general,KAZ,CIS,2030,21615675.8769,104.2339,2725.2142
general,KAZ,CIS,2031,21773456.5489,112.4359,2911.9265
general,KAZ,CIS,2032,21932388.9194,109.4532,2810.5257
general,KAZ,CIS,2033,22092481.3949,99.4655,2534.477
general,KAZ,CIS,2034,22253742.4437,99.6745,2522.3444
general,KAZ,CIS,2035,22416180.5954,104.0366,2616.5913
general,KAZ,CIS,2036,22579804.4422,100.3141,2509.2505
general,KAZ,CIS,2037,22744622.6389,101.1139,2517.1442
general,KAZ,CIS,2038,22910643.9035,104.0967,2580.5539
general,KAZ,CIS,2039,23077877.0177,106.4886,2630.291
general,KAZ,CIS,2040,23246330.8271,104.6002,2575.6573
general,KAZ,CIS,2041,23416014.2421,104.6002,2568.957
general,KAZ,CIS,2042,23586936.2379,104.7975,2568.2887
general,KAZ,CIS,2043,23759105.8555,108.429,2652.7331
general,KAZ,CIS,2044,23932532.2018,105.4867,2577.3578
general,KAZ,CIS,2045,24107224.4499,116.3391,2839.8428
general,KAZ,CIS,2046,24283191.8402,114.6773,2797.6235
general,KAZ,CIS,2047,24460443.6804,111.8499,2727.9205
general,KAZ,CIS,2048,24638989.3463,111.0399,2708.2656
general,KAZ,CIS,2049,24818838.2818,122.8144,2996.4085
general,KAZ,CIS,2050,25000000.0,114.06,2784.4477
general,KEN,アフリカ,2026,58437739.4968,15.2815,353.935
general,KEN,アフリカ,2027,59357231.6815,18.4656,460.7096
general,KEN,アフリカ,2028,60291191.6722,18.3636,491.5059
general,KEN,アフリカ,2029,61239847.1134,16.9148,483.803
general,KEN,アフリカ,2030,62203429.2316,14.6532,446.2756
general,KEN,アフリカ,2031,63182172.8916,15.1032,488.1435
general,KEN,アフリカ,2032,64176316.6536,15.1542,518.151
general,KEN,アフリカ,2033,65186102.8314,16.9973,613.026
general,KEN,アフリカ,2034,66211777.5515,19.4334,737.2906
general,KEN,アフリカ,2035,67253590.8132,28.3686,1129.3092
general,KEN,アフリカ,2036,68311796.5493,28.7063,1196.2033
general,KEN,アフリカ,2037,69386652.6883,34.2466,1490.5106
general,KEN,アフリカ,2038,70478421.2169,38.3631,1740.2948
general,KEN,アフリカ,2039,71587368.2442,40.0082,1888.0415
general,KEN,アフリカ,2040,72713764.0663,40.2453,1972.1929
general,KEN,アフリカ,2041,73857883.2323,40.2453,2044.5185
general,KEN,アフリカ,2042,75020004.6113,40.196,2113.5829
general,KEN,アフリカ,2043,76200411.4601,40.4655,2199.1107
general,KEN,アフリカ,2044,77399391.4927,41.8526,2347.5614
general,KEN,アフリカ,2045,78617236.9499,46.3833,2681.8627
general,KEN,アフリカ,2046,79854244.6709,46.3833,2761.2172
general,KEN,アフリカ,2047,81110716.1655,45.9346,2812.2974
general,KEN,アフリカ,2048,82386957.6876,47.9743,3017.6146
general,KEN,アフリカ,2049,83683280.31,48.7879,3149.7897
general,KEN,アフリカ,2050,85000000.0,55.5311,3676.4517
general,MEX,中南米,2026,132372160.0083,66.6024,8826.441
general,MEX,中南米,2027,132798793.6334,65.0833,8624.5566
general,MEX,中南米,2028,133226802.2926,78.2845,10373.449
general,MEX,中南米,2029,133656190.4179,80.8651,10715.0858
general,MEX,中南米,2030,134086962.455,79.8243,10577.0412
general,MEX,中南米,2031,134519122.8644,82.1961,10891.3453
general,MEX,中南米,2032,134952676.1208,83.8699,11113.3127
general,MEX,中南米,2033,135387626.7133,80.4228,10656.87
general,MEX,中南米,2034,135823979.1455,81.2055,10761.043
general,MEX,中南米,2035,136261737.9354,82.6826,10957.3689
general,MEX,中南米,2036,136700907.6159,82.581,10944.6036
general,MEX,中南米,2037,137141492.7341,73.2003,9702.0903
general,MEX,中南米,2038,137583497.852,87.3161,11573.9767
general,MEX,中南米,2039,138026927.5462,86.8369,11511.5209
general,MEX,中南米,2040,138471786.4082,89.2564,11833.4534
general,MEX,中南米,2041,138918079.044,86.4156,11458.0649
general,MEX,中南米,2042,139365810.0748,86.2849,11442.0414
general,MEX,中南米,2043,139814984.1364,85.6004,11352.6601
general,MEX,中南米,2044,140265605.8798,87.4844,11604.0015
general,MEX,中南米,2045,140717679.9708,92.7888,12309.2183
general,MEX,中南米,2046,141171211.0903,102.7256,13629.3154
general,MEX,中南米,2047,141626203.9342,96.0536,12745.9246
general,MEX,中南米,2048,142082663.2137,99.7892,13243.5907
general,MEX,中南米,2049,142540593.6552,98.0659,13016.8746
general,MEX,中南米,2050,143000000.0,101.6062,13488.9177
general,MYS,アジア,2026,36166373.8586,117.3493,4471.545
general,MYS,アジア,2027,36355901.7499,105.9249,4030.2741
general,MYS,アジア,2028,36546422.8517,99.9701,3799.0393
general,MYS,アジア,2029,36737942.3689,96.1712,3651.0335
general,MYS,アジア,2030,36930465.5335,100.2951,3804.6217
general,MYS,アジア,2031,37123997.6052,99.9343,3788.7377
general,MYS,アジア,2032,37318543.871,99.9558,3788.0667
general,MYS,アジア,2033,37514109.6459,100.7247,3816.3777
general,MYS,アジア,2034,37710700.2724,99.5651,3772.2405
general,MYS,アジア,2035,37908321.1213,100.7108,3816.0241
general,MYS,アジア,2036,38106977.5914,98.6775,3739.8841
general,MYS,アジア,2037,38306675.1097,99.6002,3776.2637
general,MYS,アジア,2038,38507419.1319,99.6002,3778.1427
general,MYS,アジア,2039,38709215.1421,101.5858,3855.8248
general,MYS,アジア,2040,38912068.6532,105.1679,3994.668
general,MYS,アジア,2041,39115985.207,110.3902,4196.4752
general,MYS,アジア,2042,39320970.3742,114.5636,4359.1113
general,MYS,アジア,2043,39527029.7549,119.8333,4564.1966
general,MYS,アジア,2044,39734168.9785,112.5987,4293.2994
general,MYS,アジア,2045,39942393.7037,111.3797,4251.7518
general,MYS,アジア,2046,40151709.6192,111.994,4280.4702
general,MYS,アジア,2047,40362122.4432,112.4856,4304.8418
general,MYS,アジア,2048,40573637.924,118.2711,4532.4133
general,MYS,アジア,2049,40786261.84,129.7036,4977.5857
general,MYS,アジア,2050,41000000.0,125.3612,4818.021
general,NGA,アフリカ,2026,241906254.9881,18.7211,2025.904
general,NGA,アフリカ,2027,246365432.42,21.0464,2440.0607
general,NGA,アフリカ,2028,250906808.0711,25.87,3201.8003
general,NGA,アフリカ,2029,255531897.1416,28.0682,3695.9882
general,NGA,アフリカ,2030,260242242.7626,26.7205,3731.8271
general,NGA,アフリカ,2031,265039416.5099,32.4109,4786.9641
general,NGA,アフリカ,2032,269925018.9294,39.5806,6165.3934
general,NGA,アフリカ,2033,274900680.0704,40.9886,6716.5629
general,NGA,アフリカ,2034,279968060.0297,43.5991,7497.8587
general,NGA,アフリカ,2035,285128849.5058,45.1781,8135.8288
general,NGA,アフリカ,2036,290384770.3622,45.3095,8526.7281
general,NGA,アフリカ,2037,295737576.2027,45.9591,9020.8221
general,NGA,アフリカ,2038,301189052.956,51.3246,10488.2228
general,NGA,アフリカ,2039,306741019.4719,47.3755,10062.4466
general,NGA,アフリカ,2040,312395328.1276,47.1647,10395.8644
general,NGA,アフリカ,2041,318153865.4464,49.8965,11396.5496
general,NGA,アフリカ,2042,324018552.7268,49.825,11776.5848
general,NGA,アフリカ,2043,329991346.6832,54.4131,13292.05
general,NGA,アフリカ,2044,336074240.0996,55.7393,14055.6777
general,NGA,アフリカ,2045,342269262.4935,54.9656,14292.335
general,NGA,アフリカ,2046,348578480.7938,61.8371,16562.7988
general,NGA,アフリカ,2047,355004000.0301,66.07,18211.4239
general,NGA,アフリカ,2048,361547964.0348,66.841,18942.9574
general,NGA,アフリカ,2049,368212556.1589,69.0316,20098.0232
general,NGA,アフリカ,2050,375000000.0,69.2518,20696.5071
general,NZL,オセアニア,2026,5279947.4745,95.2184,506.476
general,NZL,オセアニア,2027,5308147.767,110.232,587.2893
general,NZL,オセアニア,2028,5336498.6779,112.2476,599.029
general,NZL,オセアニア,2029,5365001.0114,115.883,619.4927
general,NZL,オセアニア,2030,5393655.5764,115.0399,616.0668
general,NZL,オセアニア,2031,5422463.1859,115.32,618.6764
general,NZL,オセアニア,2032,5451424.6574,120.3386,646.7832
general,NZL,オセアニア,2033,5480540.8126,122.1562,657.7769
general,NZL,オセアニア,2034,5509812.4778,128.9858,695.869
general,NZL,オセアニア,2035,5539240.4834,137.7228,744.4339
general,NZL,オセアニア,2036,5568825.6645,141.9741,768.9112
general,NZL,オセアニア,2037,5598568.8605,139.7874,758.5642
general,NZL,オセアニア,2038,5628470.9155,141.7184,770.5807
general,NZL,オセアニア,2039,5658532.6779,141.4253,770.5415
general,NZL,オセアニア,2040,5688755.0007,139.9751,764.1974
general,NZL,オセアニア,2041,5719138.7415,140.298,767.5387
general,NZL,オセアニア,2042,5749684.7624,140.7266,771.4835
general,NZL,オセアニア,2043,5780393.9301,141.0177,774.6991
general,NZL,オセアニア,2044,5811267.116,141.0565,776.5473
general,NZL,オセアニア,2045,5842305.1961,146.3458,807.3779
general,NZL,オセアニア,2046,5873509.0512,137.8707,762.2481
general,NZL,オセアニア,2047,5904879.5666,131.0809,726.2675
general,NZL,オセアニア,2048,5936417.6325,131.4592,729.9385
general,NZL,オセアニア,2049,5968124.1437,149.3047,830.8291
general,NZL,オセアニア,2050,6000000.0,148.4109,827.6584
general,PER,中南米,2026,34743571.4006,56.4025,1595.2
general,PER,中南米,2027,34911275.4043,66.0708,1897.6207
general,PER,中南米,2028,35079788.8998,65.1396,1898.1606
general,PER,中南米,2029,35249115.7943,65.6063,1937.9987
general,PER,中南米,2030,35419260.014,68.18,2040.0491
general,PER,中南米,2031,35590225.5042,69.1916,2095.521
general,PER,中南米,2032,35762016.2289,70.3147,2153.978
general,PER,中南米,2033,35934636.1716,80.8087,2502.2451
general,PER,中南米,2034,36108089.3347,78.6862,2461.423
general,PER,中南米,2035,36282379.7402,78.8947,2491.7763
general,PER,中南米,2036,36457511.4294,79.7277,2541.0695
general,PER,中南米,2037,36633488.4631,81.0841,2606.6209
general,PER,中南米,2038,36810314.9215,83.1875,2696.1091
general,PER,中南米,2039,36987994.905,89.6725,2928.8146
general,PER,中南米,2040,37166532.5333,95.4528,3140.5236
general,PER,中南米,2041,37345931.9462,95.9833,3180.0229
general,PER,中南米,2042,37526197.3034,95.543,3186.4293
general,PER,中南米,2043,37707332.7848,95.0322,3189.3912
general,PER,中南米,2044,37889342.5905,104.143,3516.16
general,PER,中南米,2045,38072230.9406,103.0954,3500.7225
general,PER,中南米,2046,38256002.0759,103.1639,3522.1873
general,PER,中南米,2047,38440660.2575,102.7236,3525.4574
general,PER,中南米,2048,38626209.767,100.4851,3465.8435
general,PER,中南米,2049,38812654.9068,99.7272,3456.1339
general,PER,中南米,2050,39000000.0,99.5419,3465.5065
general,PHL,アジア,2026,117636935.1334,44.17,3658.99
general,PHL,アジア,2027,118493096.3832,46.2968,3942.2328
general,PHL,アジア,2028,119355488.7719,43.4613,3798.1644
general,PHL,アジア,2029,120224157.6498,52.9774,4744.7036
general,PHL,アジア,2030,121099148.6971,49.0284,4493.9074
general,PHL,アジア,2031,121980507.9265,47.1391,4416.3783
general,PHL,アジア,2032,122868281.6856,60.0145,5740.3188
general,PHL,アジア,2033,123762516.6594,64.158,6258.1591
general,PHL,アジア,2034,124663259.8726,68.613,6818.2346
general,PHL,アジア,2035,125570558.6921,67.7541,6852.5721
general,PHL,アジア,2036,126484460.8296,63.4262,6523.0427
general,PHL,アジア,2037,127405014.344,64.0786,6695.6894
general,PHL,アジア,2038,128332267.6441,64.9836,6893.6364
general,PHL,アジア,2039,129266269.4908,73.9288,7956.1758
general,PHL,アジア,2040,130207069.0001,73.4389,8012.5001
general,PHL,アジア,2041,131154715.6452,73.6102,8136.8508
general,PHL,アジア,2042,132109259.2598,73.586,8236.3158
general,PHL,アジア,2043,133070750.0398,73.639,8341.1516
general,PHL,アジア,2044,134039238.5467,76.3079,8742.6808
general,PHL,アジア,2045,135014775.71,73.602,8525.3707
general,PHL,アジア,2046,135997412.8297,82.3531,9639.5689
general,PHL,アジア,2047,136987201.5793,82.3531,9737.1128
general,PHL,アジア,2048,137984194.0084,82.3531,9831.8103
general,PHL,アジア,2049,138988442.5453,82.2405,9910.2552
general,PHL,アジア,2050,140000000.0,88.9597,10816.583
general,POL,欧州,2026,37965978.5532,78.3217,2686.915
general,POL,欧州,2027,37791846.4485,88.6391,3037.7819
general,POL,欧州,2028,37618513.0059,99.2128,3395.2113
general,POL,欧州,2029,37445974.5624,100.5574,3434.8057
general,POL,欧州,2030,37274227.4717,98.0939,3343.1229
general,POL,欧州,2031,37103268.1041,100.624,3420.411
general,POL,欧州,2032,36933092.8469,98.6985,3345.1004
general,POL,欧州,2033,36763698.1036,99.2839,3353.9999
general,POL,欧州,2034,36595080.2944,99.4929,3349.1624
general,POL,欧州,2035,36427235.8559,100.3839,3366.2755
general,POL,欧州,2036,36260161.2409,106.2434,3548.2933
general,POL,欧州,2037,36093852.9187,104.5876,3477.9783
general,POL,欧州,2038,35928307.3747,109.7444,3632.9718
general,POL,欧州,2039,35763521.1102,105.5369,3477.1853
general,POL,欧州,2040,35599490.6429,108.8756,3569.5583
general,POL,欧州,2041,35436212.5063,102.4942,3343.2277
general,POL,欧州,2042,35273683.2498,110.3902,3581.8499
general,POL,欧州,2043,35111899.4387,109.9741,3549.0277
general,POL,欧州,2044,34950857.6538,109.1046,3501.3964
general,POL,欧州,2045,34790554.492,109.1046,3481.4605
general,POL,欧州,2046,34630986.5654,119.5897,3793.8264
general,POL,欧州,2047,34472150.502,119.5897,3771.3019
general,POL,欧州,2048,34314042.9449,135.1655,4236.7172
general,POL,欧州,2049,34156660.5529,140.1959,4367.37
general,POL,欧州,2050,34000000.0,141.3814,4376.7997
general,RUS,CIS,2026,143668646.6123,106.5367,12142.463
general,RUS,CIS,2027,143340650.7535,103.8835,11959.2193
general,RUS,CIS,2028,143013403.7099,96.0888,11161.7727
general,RUS,CIS,2029,142686903.7721,97.3165,11395.556
general,RUS,CIS,2030,142361149.2344,96.5982,11392.5016
general,RUS,CIS,2031,142036138.3951,100.5082,11928.6458
general,RUS,CIS,2032,141711869.5564,106.728,12737.0902
general,RUS,CIS,2033,141388341.0241,106.3112,12748.4831
general,RUS,CIS,2034,141065551.1083,109.5863,13195.6149
general,RUS,CIS,2035,140743498.1226,109.2785,13204.6885
general,RUS,CIS,2036,140422180.3846,106.9373,12959.4558
general,RUS,CIS,2037,140101596.2157,107.1664,13017.9291
general,RUS,CIS,2038,139781743.9413,118.5419,14426.4191
general,RUS,CIS,2039,139462621.8904,114.7188,13980.3074
general,RUS,CIS,2040,139144228.3959,107.8776,13158.7668
general,RUS,CIS,2041,138826561.7944,113.5519,13857.9638
general,RUS,CIS,2042,138509620.4266,109.5242,13368.0356
general,RUS,CIS,2043,138193402.6367,112.368,13711.8261
general,RUS,CIS,2044,137877906.7727,102.4338,12492.3463
general,RUS,CIS,2045,137563131.1865,115.3527,14055.2831
general,RUS,CIS,2046,137249074.2337,107.9091,13132.6851
general,RUS,CIS,2047,136935734.2737,107.0397,13007.8098
general,RUS,CIS,2048,136623109.6696,107.0397,12985.4513
general,RUS,CIS,2049,136311198.7882,118.7485,14377.7085
general,RUS,CIS,2050,136000000.0,130.3985,15753.8301
general,SAU,中近東,2026,35039256.1921,215.2125,7096.646
general,SAU,中近東,2027,35406441.4548,166.795,5562.4949
general,SAU,中近東,2028,35777474.5451,176.7006,5958.1755
general,SAU,中近東,2029,36152395.7854,169.9017,5791.0424
general,SAU,中近東,2030,36531245.9205,174.1428,5998.6094
general,SAU,中近東,2031,36914066.1225,170.4601,5932.8357
general,SAU,中近東,2032,37300897.9945,171.1117,6016.2909
general,SAU,中近東,2033,37691783.5759,177.9201,6318.3562
general,SAU,中近東,2034,38086765.3466,169.7978,6089.294
general,SAU,中近東,2035,38485886.2315,170.9807,6191.1083
general,SAU,中近東,2036,38889189.6056,168.4478,6157.5634
general,SAU,中近東,2037,39296719.2981,166.585,6146.686
general,SAU,中近東,2038,39708519.5977,166.585,6203.6406
general,SAU,中近東,2039,40124635.2573,173.563,6522.6056
general,SAU,中近東,2040,40545111.4985,173.563,6581.5072
general,SAU,中近東,2041,40969994.017,183.9191,7036.4496
general,SAU,中近東,2042,41399328.9873,183.0453,7064.8239
general,SAU,中近東,2043,41833163.0677,182.5291,7106.424
general,SAU,中近東,2044,42271543.4057,188.8179,7414.8344
general,SAU,中近東,2045,42714517.6425,186.6853,7393.8878
general,SAU,中近東,2046,43162133.9188,184.1477,7355.316
general,SAU,中近東,2047,43614440.8798,184.0114,7411.7724
general,SAU,中近東,2048,44071487.6802,184.0114,7473.7085
general,SAU,中近東,2049,44533323.9901,184.0114,7535.7072
general,SAU,中近東,2050,45000000.0,183.0742,7559.0957
general,SWE,欧州,2026,10681652.9682,136.1172,1404.773
general,SWE,欧州,2027,10706728.665,138.0176,1426.444
general,SWE,欧州,2028,10731863.2282,147.8199,1529.745
general,SWE,欧州,2029,10757056.796,138.512,1435.0997
general,SWE,欧州,2030,10782309.5069,138.7134,1438.6948
general,SWE,欧州,2031,10807621.4997,132.7704,1378.343
general,SWE,欧州,2032,10832992.9137,135.6758,1409.6706
general,SWE,欧州,2033,10858423.8883,135.8243,1412.2411
general,SWE,欧州,2034,10883914.5634,143.2715,1490.62
general,SWE,欧州,2035,10909465.079,147.0911,1531.1999
general,SWE,欧州,2036,10935075.5758,152.715,1590.4869
general,SWE,欧州,2037,10960746.1944,157.6385,1642.4072
general,SWE,欧州,2038,10986477.076,152.8351,1592.8741
general,SWE,欧州,2039,11012268.3621,151.0092,1574.2464
general,SWE,欧州,2040,11038120.1945,149.5772,1559.621
general,SWE,欧州,2041,11064032.7153,148.1587,1545.0427
general,SWE,欧州,2042,11090006.067,147.8816,1542.2824
general,SWE,欧州,2043,11116040.3924,147.2287,1535.5263
general,SWE,欧州,2044,11142135.8347,147.5044,1538.3821
general,SWE,欧州,2045,11168292.5373,148.7909,1551.7134
general,SWE,欧州,2046,11194510.6439,149.3664,1557.5654
general,SWE,欧州,2047,11220790.2989,142.5248,1486.0232
general,SWE,欧州,2048,11247131.6466,140.1476,1460.9906
general,SWE,欧州,2049,11273534.8319,138.4893,1443.4124
general,SWE,欧州,2050,11300000.0,138.4893,1443.0767
general,THA,アジア,2026,71429096.3768,77.2045,4270.151
general,THA,アジア,2027,71238834.8954,83.2905,4658.9031
general,THA,アジア,2028,71049080.2024,78.6038,4441.4735
general,THA,アジア,2029,70859830.9477,80.8575,4610.4152
general,THA,アジア,2030,70671085.7852,81.7826,4700.9797
general,THA,アジア,2031,70482843.372,80.6991,4672.0131
general,THA,アジア,2032,70295102.3691,83.3442,4855.6319
general,THA,アジア,2033,70107861.4408,88.0697,5159.2133
general,THA,アジア,2034,69921119.2552,90.0992,5303.2187
general,THA,アジア,2035,69734874.4838,90.7588,5363.7227
general,THA,アジア,2036,69549125.8016,91.3954,5419.7328
general,THA,アジア,2037,69363871.8872,90.7014,5393.6129
general,THA,アジア,2038,69179111.4228,95.0798,5666.5721
general,THA,アジア,2039,68994843.0939,99.1986,5922.076
general,THA,アジア,2040,68811065.5898,100.8362,6027.0827
general,THA,アジア,2041,68627777.603,95.2207,5695.6633
general,THA,アジア,2042,68444977.8296,95.4547,5711.4467
general,THA,アジア,2043,68262664.9693,95.4547,5710.9433
general,THA,アジア,2044,68080837.7249,95.2919,5698.567
general,THA,アジア,2045,67899494.8031,95.7606,5721.9532
general,THA,アジア,2046,67718634.9138,90.0509,5374.677
general,THA,アジア,2047,67538256.7703,95.4142,5686.5854
general,THA,アジア,2048,67358359.0894,95.5691,5686.0116
general,THA,アジア,2049,67178940.5915,96.8512,5750.8443
general,THA,アジア,2050,67000000.0,95.9288,5683.3604
general,TUR,中近東,2026,87854060.2212,129.9786,12080.649
general,TUR,中近東,2027,88023017.7514,133.9784,12389.6053
general,TUR,中近東,2028,88192300.2141,144.2008,13271.203
general,TUR,中近東,2029,88361908.2343,146.4126,13413.7048
general,TUR,中近東,2030,88531842.438,144.1549,13150.0692
general,TUR,中近東,2031,88702103.4527,148.1574,13459.97
general,TUR,中近東,2032,88872691.9068,152.4299,13794.3377
general,TUR,中近東,2033,89043608.4299,148.6839,13405.5915
general,TUR,中近東,2034,89214853.6532,145.8498,13103.7476
general,TUR,中近東,2035,89386428.2086,136.1456,12190.7916
general,TUR,中近東,2036,89558332.7295,137.1212,12238.7776
general,TUR,中近東,2037,89730567.8506,139.432,12406.8839
general,TUR,中近東,2038,89903134.2076,148.3034,13157.5902
general,TUR,中近東,2039,90076032.4376,148.1267,13105.0031
general,TUR,中近東,2040,90249263.1787,150.2273,13255.0607
general,TUR,中近東,2041,90422827.0705,149.3453,13143.1677
general,TUR,中近東,2042,90596724.7537,148.6074,13045.7354
general,TUR,中近東,2043,90770956.8701,144.6847,12671.0151
general,TUR,中近東,2044,90945524.063,145.8106,12740.2045
general,TUR,中近東,2045,91120426.9768,142.3151,12407.1591
general,TUR,中近東,2046,91295666.2571,138.7238,12068.122
general,TUR,中近東,2047,91471242.5509,143.3158,12441.7436
general,TUR,中近東,2048,91647156.5061,138.0257,11958.4325
general,TUR,中近東,2049,91823408.7723,130.84,11313.8092
general,TUR,中近東,2050,92000000.0,144.198,12445.3442
general,USA,北米,2026,348528979.2032,162.2218,50270.734
general,USA,北米,2027,349786671.5629,162.8604,50887.5094
general,USA,北米,2028,351048902.3976,162.8604,51283.5223
general,USA,北米,2029,352315688.0848,163.2033,51766.6294
general,USA,北米,2030,353587045.061,162.4724,51887.7733
general,USA,北米,2031,354862989.822,181.6529,58386.2878
general,USA,北米,2032,356143538.9231,180.7706,58453.5242
general,USA,北米,2033,357428708.9795,180.9901,58856.4931
general,USA,北米,2034,358718516.6662,172.512,56398.5806
general,USA,北米,2035,360012978.7185,175.7439,57743.2873
general,USA,北米,2036,361312111.9319,171.0303,56459.651
general,USA,北米,2037,362615933.1628,170.6743,56592.3905
general,USA,北米,2038,363924459.3281,170.4175,56743.617
general,USA,北米,2039,365237707.4059,167.9392,56138.9317
general,USA,北米,2040,366555694.4356,171.8277,57652.373
general,USA,北米,2041,367878437.5181,177.7146,59836.8232
general,USA,北米,2042,369205953.816,177.7146,60035.1267
general,USA,北米,2043,370538260.5537,177.7146,60223.1528
general,USA,北米,2044,371875375.0178,177.7146,60401.5355
general,USA,北米,2045,373217314.5575,174.3215,59414.3908
general,USA,北米,2046,374564096.5844,174.3215,59572.1752
general,USA,北米,2047,375915738.5729,175.642,60174.5389
general,USA,北米,2048,377272258.0605,158.9777,54595.5092
general,USA,北米,2049,378633672.6481,159.0797,54754.5102
general,USA,北米,2050,380000000.0,159.0797,54872.6137
general,UZB,CIS,2026,37439057.4622,68.7965,2775.648
general,UZB,CIS,2027,37828700.3205,65.9101,2664.8907
general,UZB,CIS,2028,38222398.3438,64.366,2608.9464
general,UZB,CIS,2029,38620193.7358,70.5685,2868.4152
general,UZB,CIS,2030,39022129.1395,69.017,2814.1132
general,UZB,CIS,2031,39428247.6415,71.0388,2906.4211
general,UZB,CIS,2032,39838592.777,72.469,2975.8249
general,UZB,CIS,2033,40253208.5342,71.3632,2941.9079
general,UZB,CIS,2034,40672139.3592,72.8578,3015.991
general,UZB,CIS,2035,41095430.1605,72.1755,3000.7926
general,UZB,CIS,2036,41523126.314,76.9302,3213.0874
general,UZB,CIS,2037,41955273.6681,85.6701,3595.1378
general,UZB,CIS,2038,42391918.5481,84.6494,3569.8243
general,UZB,CIS,2039,42833107.7614,82.0396,3477.3887
general,UZB,CIS,2040,43278888.6028,81.8968,3489.5544
general,UZB,CIS,2041,43729308.8591,82.0224,3513.7406
general,UZB,CIS,2042,44184416.8145,86.0198,3705.3379
general,UZB,CIS,2043,44644261.2558,87.6838,3798.3413
general,UZB,CIS,2044,45108891.4773,90.8938,3960.0872
general,UZB,CIS,2045,45578357.2865,90.8938,3983.335
general,UZB,CIS,2046,46052709.0093,89.2991,3936.8166
general,UZB,CIS,2047,46531997.4954,90.9213,4032.6432
general,UZB,CIS,2048,47016274.1234,95.211,4248.8889
general,UZB,CIS,2049,47505590.807,95.6682,4295.9119
general,UZB,CIS,2050,48000000.0,95.6682,4323.0246
general,VNM,アジア,2026,101809259.4504,74.7512,8215.28
general,VNM,アジア,2027,102020425.9829,71.3634,7794.0462
general,VNM,アジア,2028,102232030.504,73.2965,7958.0941
general,VNM,アジア,2029,102444073.9224,86.6229,9352.7771
general,VNM,アジア,2030,102656557.1482,82.828,8896.1597
general,VNM,アジア,2031,102869481.0937,81.0585,8662.969
general,VNM,アジア,2032,103082846.673,79.4812,8454.5993
general,VNM,アジア,2033,103296654.8021,81.9264,8676.0531
general,VNM,アジア,2034,103510906.399,83.4621,8801.5592
general,VNM,アジア,2035,103725602.3834,88.798,9326.9733
general,VNM,アジア,2036,103940743.677,94.9407,9934.4988
general,VNM,アジア,2037,104156331.2036,94.2127,9822.9567
general,VNM,アジア,2038,104372365.8886,94.5609,9825.6397
general,VNM,アジア,2039,104588848.6596,88.8475,9202.0144
general,VNM,アジア,2040,104805780.4458,94.9517,9803.8546
general,VNM,アジア,2041,105023162.1787,100.4578,10341.8177
general,VNM,アジア,2042,105240994.7914,99.5887,10223.5272
general,VNM,アジア,2043,105459279.2192,98.139,10047.6581
general,VNM,アジア,2044,105678016.3993,99.962,10208.016
general,VNM,アジア,2045,105897207.2705,103.3898,10532.1077
general,VNM,アジア,2046,106116852.7741,95.5201,9707.5138
general,VNM,アジア,2047,106336953.8529,97.4709,9883.3702
general,VNM,アジア,2048,106557511.4519,97.691,9884.1798
general,VNM,アジア,2049,106778526.518,96.7744,9770.9837
general,VNM,アジア,2050,107000000.0,96.5239,9726.0891
general,ZAF,アフリカ,2026,65022882.5584,20.8632,1944.15
general,ZAF,アフリカ,2027,65299618.911,28.3789,2584.2332
general,ZAF,アフリカ,2028,65577533.0491,34.4931,3074.407
general,ZAF,アフリカ,2029,65856629.9853,36.9628,3229.5815
general,ZAF,アフリカ,2030,66136914.7536,38.8049,3328.4031
general,ZAF,アフリカ,2031,66418392.4094,40.9992,3456.7341
general,ZAF,アフリカ,2032,66701068.0297,42.5051,3527.0282
general,ZAF,アフリカ,2033,66984946.7129,41.0432,3355.7253
