category,iso3,region,year,population,pred_per_mn,units
general,JPN,日本,2028,120335346.9658,112.6451,13430.0441
general,JPN,日本,2029,119426537.9225,117.7114,13919.9918
general,JPN,日本,2030,118524592.4808,118.1802,13861.45
general,JPN,日本,2031,117629458.8046,131.6532,15315.3657
general,JPN,日本,2032,116741085.4496,131.7516,15201.0378
general,JPN,日本,2033,115859421.3596,130.0133,14877.0349
general,JPN,日本,2034,114984415.8642,125.2777,14216.885
general,JPN,日本,2035,114116018.6758,124.4482,14005.9592
general,JPN,日本,2036,113254179.8863,127.8126,14265.3811
general,JPN,日本,2037,112398849.9649,127.0402,14061.4033
general,JPN,日本,2038,111549979.7544,126.3501,13868.6475
general,JPN,日本,2039,110707520.4693,125.59,13670.3004
general,JPN,日本,2040,109871423.6923,125.59,13556.1479
general,JPN,日本,2041,109041641.3717,125.4552,13428.3391
general,JPN,日本,2042,108218125.819,123.8911,13149.8539
general,JPN,日本,2043,107400829.7055,124.3197,13084.6774
general,JPN,日本,2044,106589706.0601,130.1552,13583.8297
general,JPN,日本,2045,105784708.2666,124.5286,12887.334
general,JPN,日本,2046,104985790.0607,124.7022,12796.6809
general,JPN,日本,2047,104192905.5273,127.9453,13018.8617
general,JPN,日本,2048,103406009.0985,131.9252,13310.6339
general,JPN,日本,2049,102625055.5502,127.6502,12770.5897
general,JPN,日本,2050,101850000.0,127.6502,12662.7091
general,KAZ,CIS,2026,20970338.996,114.3692,3138.858
general,KAZ,CIS,2027,21097688.6992,112.3235,3042.7986
general,KAZ,CIS,2028,21225811.778,107.9354,2889.5671
general,KAZ,CIS,2029,21354712.9289,108.2505,2867.1856
general,KAZ,CIS,2030,21484396.877,106.5524,2795.1434
general,KAZ,CIS,2031,21614868.3762,103.0461,2679.8767
general,KAZ,CIS,2032,21746132.2091,100.8567,2602.7282
general,KAZ,CIS,2033,21878193.1874,100.8708,2585.2485
general,KAZ,CIS,2034,22011056.1521,98.9344,2520.2527
general,KAZ,CIS,2035,22144725.9735,97.116,2460.769
general,KAZ,CIS,2036,22279207.5516,93.1378,2349.0469
general,KAZ,CIS,2037,22414505.8161,85.7537,2154.2014
general,KAZ,CIS,2038,22550625.7264,86.806,2173.271
general,KAZ,CIS,2039,22687572.2724,86.806,2167.1544
general,KAZ,CIS,2040,22825350.4741,86.8009,2162.0671
general,KAZ,CIS,2041,22963965.3821,86.8009,2158.1803
general,KAZ,CIS,2042,23103422.0774,86.8009,2155.2894
general,KAZ,CIS,2043,23243725.6723,86.8009,2153.3243
general,KAZ,CIS,2044,23384881.3096,86.8009,2152.2207
general,KAZ,CIS,2045,23526894.1639,90.6666,2247.7571
general,KAZ,CIS,2046,23669769.4407,92.2946,2288.5934
general,KAZ,CIS,2047,23813512.3776,92.4144,2292.7841
general,KAZ,CIS,2048,23958128.2436,94.0759,2335.9559
general,KAZ,CIS,2049,24103622.34,96.5887,2401.0321
general,KAZ,CIS,2050,24250000.0,99.7074,2481.9829
general,KEN,アフリカ,2026,58574102.4805,15.5768,354.645
general,KEN,アフリカ,2027,59634572.0785,18.3112,451.6922
general,KEN,アフリカ,2028,60714241.2156,18.5022,492.406
general,KEN,アフリカ,2029,61813457.4946,16.8809,482.7844
general,KEN,アフリカ,2030,62932574.8118,16.4299,503.0943
general,KEN,アフリカ,2031,64071953.4704,14.515,474.2371
general,KEN,アフリカ,2032,65231960.297,14.4341,501.5787
general,KEN,アフリカ,2033,66412968.7595,15.5594,573.3391
general,KEN,アフリカ,2034,67615359.0874,16.2409,632.8285
general,KEN,アフリカ,2035,68839518.3939,16.2303,667.0039
general,KEN,アフリカ,2036,70085840.801,13.4981,583.6409
general,KEN,アフリカ,2037,71354727.5662,15.7133,713.2222
general,KEN,アフリカ,2038,72646587.2116,18.032,857.3687
general,KEN,アフリカ,2039,73961835.6555,23.438,1165.0683
general,KEN,アフリカ,2040,75300896.3462,23.698,1229.2798
general,KEN,アフリカ,2041,76664200.3986,24.4278,1320.0314
general,KEN,アフリカ,2042,78052186.7328,24.5945,1382.2947
general,KEN,アフリカ,2043,79465302.2153,25.1245,1466.4767
general,KEN,アフリカ,2044,80904001.8032,29.7373,1800.0612
general,KEN,アフリカ,2045,82368748.6902,31.2929,1961.8813
general,KEN,アフリカ,2046,83860014.4564,31.6736,2054.1775
general,KEN,アフリカ,2047,85378279.2194,31.6736,2122.5568
general,KEN,アフリカ,2048,86924031.7894,33.1877,2295.6242
general,KEN,アフリカ,2049,88497769.8263,33.1877,2367.193
general,KEN,アフリカ,2050,90100000.0,33.1877,2438.7452
general,MEX,中南米,2026,132210980.173,66.8222,8844.147
general,MEX,中南米,2027,132475591.8913,65.5006,8676.6831
general,MEX,中南米,2028,132740733.2129,73.7365,9776.1603
general,MEX,中南米,2029,133006405.1977,74.5346,9890.6496
general,MEX,中南米,2030,133272608.9077,76.3131,10135.64
general,MEX,中南米,2031,133539345.4072,75.6127,10051.5937
general,MEX,中南米,2032,133806615.7626,77.0824,10256.1995
general,MEX,中南米,2033,134074421.0423,77.2271,10284.7692
general,MEX,中南米,2034,134342762.3169,81.3511,10843.8925
general,MEX,中南米,2035,134611640.6592,81.2422,10839.3346
general,MEX,中南米,2036,134881057.1442,81.6457,10903.2414
general,MEX,中南米,2037,135151012.8487,84.6028,11308.6498
general,MEX,中南米,2038,135421508.8522,80.7656,10805.8237
general,MEX,中南米,2039,135692546.2358,84.1706,11271.9687
general,MEX,中南米,2040,135964126.0833,86.7861,11633.1881
general,MEX,中南米,2041,136236249.4802,89.5685,12017.5193
general,MEX,中南米,2042,136508917.5145,88.7943,11924.9614
general,MEX,中南米,2043,136782131.2762,96.7117,13000.6358
general,MEX,中南米,2044,137055891.8576,96.9735,13048.3041
general,MEX,中南米,2045,137330200.3531,100.4227,13525.3755
general,MEX,中南米,2046,137605057.8592,102.7229,13848.4933
general,MEX,中南米,2047,137880465.4749,98.7751,13329.1105
general,MEX,中南米,2048,138156424.301,95.978,12964.193
general,MEX,中南米,2049,138432935.441,95.978,12976.7571
general,MEX,中南米,2050,138710000.0,95.9398,12984.1867
general,MYS,アジア,2026,36122336.7273,117.6449,4480.515
general,MYS,アジア,2027,36267419.8409,106.3131,4046.5048
general,MYS,アジア,2028,36413085.6717,100.6809,3830.7499
general,MYS,アジア,2029,36559336.5602,95.9484,3650.1928
general,MYS,アジア,2030,36706174.8563,94.502,3595.4365
general,MYS,アジア,2031,36853602.9193,98.1189,3734.0609
general,MYS,アジア,2032,37001623.1179,97.937,3728.8347
general,MYS,アジア,2033,37150237.8304,98.6813,3759.5258
general,MYS,アジア,2034,37299449.4446,99.6784,3800.4991
general,MYS,アジア,2035,37449260.358,100.739,3844.5269
general,MYS,アジア,2036,37599672.9775,99.6464,3806.9123
general,MYS,アジア,2037,37750689.72,97.73,3738.1909
general,MYS,アジア,2038,37902313.0118,97.4019,3730.5759
general,MYS,アジア,2039,38054545.2891,98.644,3783.5783
general,MYS,アジア,2040,38207388.9979,97.355,3739.9008
general,MYS,アジア,2041,38360846.5939,96.9665,3731.0909
general,MYS,アジア,2042,38514920.5427,97.4639,3756.7286
general,MYS,アジア,2043,38669613.32,98.0218,3785.1037
general,MYS,アジア,2044,38824927.4111,97.7136,3780.3652
general,MYS,アジア,2045,38980865.3117,97.3884,3775.2177
general,MYS,アジア,2046,39137429.527,95.7371,3718.7853
general,MYS,アジア,2047,39294622.5728,100.1914,3900.0114
general,MYS,アジア,2048,39452446.9747,104.2284,4065.9496
general,MYS,アジア,2049,39610905.2684,111.3514,4353.4823
general,MYS,アジア,2050,39770000.0,118.8734,4658.1517
general,NGA,アフリカ,2026,242470737.1016,18.6463,2029.968
general,NGA,アフリカ,2027,247516548.8873,22.8977,2681.9923
general,NGA,アフリカ,2028,252667363.9277,27.0847,3400.9671
general,NGA,アフリカ,2029,257925367.3388,32.4097,4348.2293
general,NGA,アフリカ,2030,263292789.7086,31.9249,4562.1477
general,NGA,アフリカ,2031,268771908.0438,30.6994,4659.1672
general,NGA,アフリカ,2032,274365046.7354,31.9963,5143.2257
general,NGA,アフリカ,2033,280074578.5451,35.0488,5952.0199
general,NGA,アフリカ,2034,285902925.6115,32.7563,5862.927
general,NGA,アフリカ,2035,291852560.4782,32.8845,6189.8619
general,NGA,アフリカ,2036,297926007.1421,32.3101,6382.6751
general,NGA,アフリカ,2037,304125842.1246,32.631,6752.0415
general,NGA,アフリカ,2038,310454695.5642,33.0638,7153.4963
general,NGA,アフリカ,2039,316915252.333,32.4257,7323.0201
general,NGA,アフリカ,2040,323510253.1747,32.3927,7624.3913
general,NGA,アフリカ,2041,330242495.8683,34.2024,8377.9457
general,NGA,アフリカ,2042,337114836.4142,36.8185,9373.0667
general,NGA,アフリカ,2043,344130190.2464,36.8185,9728.9261
general,NGA,アフリカ,2044,351291533.4687,37.038,10146.4739
general,NGA,アフリカ,2045,358601904.1178,34.9242,9907.9645
general,NGA,アフリカ,2046,366064403.452,38.3108,11244.0126
general,NGA,アフリカ,2047,373682197.2663,40.1549,12180.491
general,NGA,アフリカ,2048,381458517.2364,40.8638,12799.7117
general,NGA,アフリカ,2049,389396662.2885,40.0776,12951.979
general,NGA,アフリカ,2050,397500000.0,40.5092,13496.5033
general,NZL,オセアニア,2026,5273518.4711,93.5984,507.492
general,NZL,オセアニア,2027,5295228.9554,110.199,598.2074
general,NZL,オセアニア,2028,5317028.8193,110.7087,601.7622
general,NZL,オセアニア,2029,5338918.4308,111.5668,607.2943
general,NZL,オセアニア,2030,5360898.1593,113.6006,619.32
general,NZL,オセアニア,2031,5382968.376,115.3642,629.9717
general,NZL,オセアニア,2032,5405129.4532,113.3666,620.145
general,NZL,オセアニア,2033,5427381.7652,118.6026,649.9799
general,NZL,オセアニア,2034,5449725.6874,118.4618,650.4571
general,NZL,オセアニア,2035,5472161.597,119.3239,656.5038
general,NZL,オセアニア,2036,5494689.8728,119.5072,658.8781
general,NZL,オセアニア,2037,5517310.8949,121.6652,672.2158
general,NZL,オセアニア,2038,5540025.0452,125.2121,693.3432
general,NZL,オセアニア,2039,5562832.7072,132.8898,737.5289
general,NZL,オセアニア,2040,5585734.2657,138.3002,769.343
general,NZL,オセアニア,2041,5608730.1074,137.7759,768.2513
general,NZL,オセアニア,2042,5631820.6204,137.2541,767.2011
general,NZL,オセアニア,2043,5655006.1945,136.3245,763.8911
general,NZL,オセアニア,2044,5678287.2209,138.4114,777.538
general,NZL,オセアニア,2045,5701664.0927,138.1183,777.8762
general,NZL,オセアニア,2046,5725137.2045,137.4089,775.8891
general,NZL,オセアニア,2047,5748706.9525,135.9587,769.7193
general,NZL,オセアニア,2048,5772373.7345,135.6693,770.1256
general,NZL,オセアニア,2049,5796137.9499,135.6693,772.199
general,NZL,オセアニア,2050,5820000.0,135.6693,774.2997
general,PER,中南米,2026,34824644.6437,56.5032,1598.4
general,PER,中南米,2027,35074394.6521,64.4289,1859.4252
general,PER,中南米,2028,35325935.7791,65.01,1912.3197
general,PER,中南米,2029,35579280.8698,67.8043,2031.1603
general,PER,中南米,2030,35834442.8618,68.2017,2078.9182
general,PER,中南米,2031,36091434.7851,69.2281,2145.6234
general,PER,中南米,2032,36350269.7635,67.5655,2127.7424
general,PER,中南米,2033,36610961.0145,67.9782,2173.7109
general,PER,中南米,2034,36873521.8508,68.7707,2231.5585
general,PER,中南米,2035,37137965.6804,68.4948,2254.1694
general,PER,中南米,2036,37404306.0074,78.0502,2603.7319
general,PER,中南米,2037,37672556.4328,75.9614,2567.3934
general,PER,中南米,2038,37942730.6552,79.1464,2708.9815
general,PER,中南米,2039,38214842.4713,82.4504,2856.6411
general,PER,中南米,2040,38488905.777,82.3519,2887.012
general,PER,中南米,2041,38764934.5675,82.3519,2920.0973
general,PER,中南米,2042,39042942.9387,83.2832,2985.9141
general,PER,中南米,2043,39322945.0874,82.3148,2982.9876
general,PER,中南米,2044,39604955.3122,86.1291,3153.8717
general,PER,中南米,2045,39888988.0145,84.0244,3108.1076
general,PER,中南米,2046,40175057.6986,86.1148,3216.9908
general,PER,中南米,2047,40463178.9731,85.9586,3242.1576
general,PER,中南米,2048,40753366.5512,85.9586,3272.7019
general,PER,中南米,2049,41045635.2519,85.4557,3283.4984
general,PER,中南米,2050,41340000.0,90.2444,3498.6968
general,PHL,アジア,2026,117911437.9393,44.17,3666.33
general,PHL,アジア,2027,119046742.8634,45.241,3877.4311
general,PHL,アジア,2028,120192979.0194,42.7616,3778.257
general,PHL,アジア,2029,121350251.6581,44.5548,4052.485
general,PHL,アジア,2030,122518667.0439,45.6423,4267.6649
general,PHL,アジア,2031,123698332.4641,46.7913,4491.894
general,PHL,アジア,2032,124889356.2393,49.6836,4891.0622
general,PHL,アジア,2033,126091847.7328,51.1845,5161.4545
general,PHL,アジア,2034,127305917.3609,49.866,5145.5504
general,PHL,アジア,2035,128531676.6034,56.1936,5927.7268
general,PHL,アジア,2036,129769238.013,50.8615,5479.8975
general,PHL,アジア,2037,131018715.2265,55.2334,6072.9916
general,PHL,アジア,2038,132280222.9745,58.7255,6584.208
general,PHL,アジア,2039,133553877.0926,63.226,7223.2244
general,PHL,アジア,2040,134839794.5316,61.661,7173.1033
general,PHL,アジア,2041,136138093.3681,61.661,7299.4762
general,PHL,アジア,2042,137448892.8161,61.928,7455.8046
general,PHL,アジア,2043,138772313.237,64.1078,7845.1945
general,PHL,アジア,2044,140108476.1512,63.1086,7845.8866
general,PHL,アジア,2045,141457504.2495,62.5081,7891.1521
general,PHL,アジア,2046,142819521.4034,63.4571,8130.8978
general,PHL,アジア,2047,144194652.6777,63.5931,8266.8658
general,PHL,アジア,2048,145583024.341,64.5297,8507.3063
general,PHL,アジア,2049,146984763.8778,73.847,9869.791
general,PHL,アジア,2050,148400000.0,72.4923,9818.8687
general,POL,欧州,2026,37919750.1758,76.2239,2692.305
general,POL,欧州,2027,37699869.7801,88.3343,3113.4199
general,POL,欧州,2028,37481264.3766,96.8875,3406.5545
general,POL,欧州,2029,37263926.5723,95.0817,3333.9318
general,POL,欧州,2030,37047849.0169,98.3793,3439.1951
general,POL,欧州,2031,36833024.4027,96.3708,3358.005
general,POL,欧州,2032,36619445.4645,97.9416,3400.8066
general,POL,欧州,2033,36407104.9791,100.8814,3489.8675
general,POL,欧州,2034,36195995.7652,100.4764,3462.2215
general,POL,欧州,2035,35986110.6833,98.2146,3370.3557
general,POL,欧州,2036,35777442.6351,98.5623,3367.7614
general,POL,欧州,2037,35569984.5636,103.0674,3505.9829
general,POL,欧州,2038,35363729.4526,101.8395,3448.2133
general,POL,欧州,2039,35158670.3267,101.9289,3434.7991
general,POL,欧州,2040,34954800.2509,108.7398,3646.3568
general,POL,欧州,2041,34752112.3303,102.0284,3404.1045
general,POL,欧州,2042,34550599.7102,102.0508,3387.3305
general,POL,欧州,2043,34350255.5756,109.4719,3614.5578
general,POL,欧州,2044,34151073.1507,112.92,3708.4281
general,POL,欧州,2045,33953045.6995,108.7353,3551.5172
general,POL,欧州,2046,33756166.5247,108.7353,3531.8254
general,POL,欧州,2047,33560428.9679,111.5123,3601.6417
general,POL,欧州,2048,33365826.4094,109.743,3524.2702
general,POL,欧州,2049,33172352.2679,110.7297,3535.4053
general,POL,欧州,2050,32980000.0,110.7297,3514.7338
general,RUS,CIS,2026,143493711.8768,101.0807,12166.821
general,RUS,CIS,2027,142991792.5541,102.1154,12380.1491
general,RUS,CIS,2028,142491628.8693,95.6311,11668.6172
general,RUS,CIS,2029,141993214.6815,93.7665,11506.296
general,RUS,CIS,2030,141496543.8712,93.9777,11590.0281
general,RUS,CIS,2031,141001610.3404,91.8608,11378.5092
general,RUS,CIS,2032,140508408.0123,91.2621,11347.0475
general,RUS,CIS,2033,140016930.8314,96.1616,11994.7288
general,RUS,CIS,2034,139527172.7634,96.5087,12070.5617
general,RUS,CIS,2035,139039127.7952,98.2051,12309.9968
general,RUS,CIS,2036,138552789.9345,98.5471,12374.6952
general,RUS,CIS,2037,138068153.2102,97.6826,12282.6766
general,RUS,CIS,2038,137585211.6718,97.7811,12306.7962
general,RUS,CIS,2039,137103959.3901,93.7602,11807.677
general,RUS,CIS,2040,136624390.4561,98.8253,12448.6465
general,RUS,CIS,2041,136146498.9817,97.847,12324.5379
general,RUS,CIS,2042,135670279.0996,99.3282,12506.5213
general,RUS,CIS,2043,135195724.9626,100.4494,12639.5469
general,RUS,CIS,2044,134722830.7443,105.3218,13240.6721
general,RUS,CIS,2045,134251590.6385,105.5577,13255.1593
general,RUS,CIS,2046,133781998.8594,105.5577,13237.0252
general,RUS,CIS,2047,133314049.6414,104.29,13057.4245
general,RUS,CIS,2048,132847737.239,116.0312,14501.6928
general,RUS,CIS,2049,132383055.927,105.9829,13219.9478
general,RUS,CIS,2050,131920000.0,104.5328,13011.3356
general,SAU,中近東,2026,34996591.4691,215.3281,7110.882
general,SAU,中近東,2027,35320270.3139,163.765,5473.5151
general,SAU,中近東,2028,35646942.8215,176.9952,5985.7439
general,SAU,中近東,2029,35976636.68,170.7782,5842.4716
general,SAU,中近東,2030,36309379.8334,166.9429,5776.2145
general,SAU,中近東,2031,36645200.4841,169.9108,5944.5234
general,SAU,中近東,2032,36984127.0956,168.892,5973.6767
general,SAU,中近東,2033,37326188.3945,171.7997,6142.0488
general,SAU,中近東,2034,37671413.3732,161.6163,5839.2995
general,SAU,中近東,2035,38019831.2919,163.2685,5960.661
general,SAU,中近東,2036,38371471.682,164.9103,6082.6431
general,SAU,中近東,2037,38726364.3474,172.7084,6435.0395
general,SAU,中近東,2038,39084539.3682,172.7084,6499.632
general,SAU,中近東,2039,39446027.1024,165.6225,6294.7766
general,SAU,中近東,2040,39810858.1888,164.4198,6310.3374
general,SAU,中近東,2041,40179063.5496,165.8751,6427.9391
general,SAU,中近東,2042,40550674.3931,160.4765,6278.4461
general,SAU,中近東,2043,40925722.2162,160.5276,6340.1797
general,SAU,中近東,2044,41304238.807,170.8866,6812.9335
general,SAU,中近東,2045,41686256.2476,168.569,6783.3457
general,SAU,中近東,2046,42071806.917,167.247,6792.546
general,SAU,中近東,2047,42460923.4935,178.041,7297.4762
general,SAU,中近東,2048,42853638.9578,177.6031,7346.0498
general,SAU,中近東,2049,43249986.5955,181.0434,7556.3291
general,SAU,中近東,2050,43650000.0,181.8011,7656.4088
general,SWE,欧州,2026,10668646.7057,132.2123,1407.591
general,SWE,欧州,2027,10680670.9482,135.6945,1444.9503
general,SWE,欧州,2028,10692708.7428,138.9493,1479.8958
general,SWE,欧州,2029,10704760.1048,135.4697,1443.1088
general,SWE,欧州,2030,10716825.0494,133.9093,1426.7504
general,SWE,欧州,2031,10728903.5919,138.1832,1472.5529
general,SWE,欧州,2032,10740995.7478,138.0078,1470.945
general,SWE,欧州,2033,10753101.5323,138.559,1477.0763
general,SWE,欧州,2034,10765220.9607,135.1212,1440.6747
general,SWE,欧州,2035,10777354.0486,137.4469,1465.7166
general,SWE,欧州,2036,10789500.8112,144.9418,1545.8956
general,SWE,欧州,2037,10801661.2639,145.1515,1548.3833
general,SWE,欧州,2038,10813835.4223,139.5905,1489.3002
general,SWE,欧州,2039,10826023.3017,149.7786,1598.2492
general,SWE,欧州,2040,10838224.9177,148.0064,1579.5846
general,SWE,欧州,2041,10850440.2856,147.7525,1577.1165
general,SWE,欧州,2042,10862669.421,147.7803,1577.6519
general,SWE,欧州,2043,10874912.3395,148.1611,1581.9547
general,SWE,欧州,2044,10887169.0565,148.1567,1582.1421
general,SWE,欧州,2045,10899439.5876,146.3904,1563.5091
general,SWE,欧州,2046,10911723.9483,145.5281,1554.5257
general,SWE,欧州,2047,10924022.1543,145.3972,1553.3515
general,SWE,欧州,2048,10936334.2212,144.1405,1540.1457
general,SWE,欧州,2049,10948660.1645,144.1405,1540.3639
general,SWE,欧州,2050,10961000.0,145.7569,1557.8564
general,THA,アジア,2026,71342122.424,75.4771,4278.717
general,THA,アジア,2027,71065455.9444,83.0219,4755.8313
general,THA,アジア,2028,70789862.3841,75.9597,4392.45
general,THA,アジア,2029,70515337.5822,81.5626,4756.5058
general,THA,アジア,2030,70241877.3942,81.5245,4790.3896
general,THA,アジア,2031,69969477.6915,78.4366,4640.0714
general,THA,アジア,2032,69698134.3614,75.5313,4494.8815
general,THA,アジア,2033,69427843.3073,76.223,4559.8208
general,THA,アジア,2034,69158600.4484,78.0741,4691.859
general,THA,アジア,2035,68890401.7199,78.9477,4762.9796
general,THA,アジア,2036,68623243.0726,78.6853,4762.9801
general,THA,アジア,2037,68357120.4729,85.4173,5184.8681
general,THA,アジア,2038,68092029.9032,91.5089,5567.2287
general,THA,アジア,2039,67827967.3611,96.6406,5889.9427
general,THA,アジア,2040,67564928.86,98.5383,6013.6511
general,THA,アジア,2041,67302910.4285,92.2607,5635.7375
general,THA,アジア,2042,67041908.1108,91.1469,5570.6731
general,THA,アジア,2043,66781917.9665,92.2888,5641.4241
general,THA,アジア,2044,66522936.0703,91.2959,5579.7941
general,THA,アジア,2045,66264958.5121,91.0471,5561.8967
general,THA,アジア,2046,66007981.3971,90.8838,5547.5971
general,THA,アジア,2047,65752000.8457,90.3033,5506.3582
general,THA,アジア,2048,65497012.993,90.3033,5499.1474
general,THA,アジア,2049,65243013.9893,90.3033,5490.6312
general,THA,アジア,2050,64990000.0,90.3033,5480.9035
general,TUR,中近東,2026,87747086.799,129.4958,12104.883
general,TUR,中近東,2027,87808789.9568,133.4498,12417.2311
general,TUR,中近東,2028,87870536.5039,150.0285,13899.779
general,TUR,中近東,2029,87932326.4706,153.6028,14173.4942
general,TUR,中近東,2030,87994159.8877,150.4713,13831.979
general,TUR,中近東,2031,88056036.7856,146.725,13439.6871
general,TUR,中近東,2032,88117957.195,146.4329,13368.2066
general,TUR,中近東,2033,88179921.1463,145.8029,13269.0074
general,TUR,中近東,2034,88241928.6703,144.9722,13154.5872
general,TUR,中近東,2035,88303979.7975,132.8118,12017.8493
general,TUR,中近東,2036,88366074.5587,132.5096,11959.3224
general,TUR,中近東,2037,88428212.9845,132.436,11923.4426
general,TUR,中近東,2038,88490395.1056,125.1403,11240.6626
general,TUR,中近東,2039,88552620.9528,126.1082,11303.0421
general,TUR,中近東,2040,88614890.5567,125.9769,11268.2045
general,TUR,中近東,2041,88677203.9482,124.4193,11107.445
general,TUR,中近東,2042,88739561.1581,124.9074,11130.7535
general,TUR,中近東,2043,88801962.2172,121.8831,10842.6144
general,TUR,中近東,2044,88864407.1562,137.3347,12197.3836
general,TUR,中近東,2045,88926896.0061,140.1543,12428.7288
general,TUR,中近東,2046,88989428.7978,136.9984,12131.2573
general,TUR,中近東,2047,89052005.562,137.1209,12125.4447
general,TUR,中近東,2048,89114626.3299,132.9972,11745.4934
general,TUR,中近東,2049,89177291.1322,132.6751,11702.5995
general,TUR,中近東,2050,89240000.0,132.6751,11688.8995
general,USA,北米,2026,348104601.1204,162.2218,50371.578
general,USA,北米,2027,348935371.1971,163.2502,51147.6304
general,USA,北米,2028,349768123.9507,162.8876,51467.6644
general,USA,北米,2029,350602864.1128,162.8821,51878.6784
general,USA,北米,2030,351439596.4265,163.0665,52330.7683
general,USA,北米,2031,352278325.6463,176.6787,57105.0166
general,USA,北米,2032,353119056.5378,176.6288,57475.3978
general,USA,北米,2033,353961793.8781,176.3658,57757.5902
general,USA,北米,2034,354806542.4557,175.3205,57763.8886
general,USA,北米,2035,355653307.0706,177.0799,58679.4376
general,USA,北米,2036,356502092.534,171.039,56987.319
general,USA,北米,2037,357352903.669,170.3725,57059.8309
general,USA,北米,2038,358205745.3099,170.3725,57341.3924
general,USA,北米,2039,359060622.3025,167.4948,56637.611
general,USA,北米,2040,359917539.5043,167.5608,56913.45
general,USA,北米,2041,360776501.7844,167.5608,57156.298
general,USA,北米,2042,361637514.0236,167.5608,57389.1333
general,USA,北米,2043,362500581.1141,164.6431,56609.3802
general,USA,北米,2044,363365707.9599,164.8678,56897.7763
general,USA,北米,2045,364232899.4768,168.4371,58337.0008
general,USA,北米,2046,365102160.5922,175.2751,60913.0387
general,USA,北米,2047,365973496.2453,175.2526,61105.2962
general,USA,北米,2048,366846911.3871,175.2526,61298.2521
general,USA,北米,2049,367722410.9805,175.2526,61484.5307
general,USA,北米,2050,368600000.0,175.2526,61664.5569
general,UZB,CIS,2026,37526420.5537,68.8068,2781.216
general,UZB,CIS,2027,38005450.9281,60.606,2466.0603
general,UZB,CIS,2028,38490596.1969,66.8304,2738.3734
general,UZB,CIS,2029,38981934.4177,62.6041,2583.981
general,UZB,CIS,2030,39479544.6444,71.5421,2975.3883
general,UZB,CIS,2031,39983506.9401,68.2736,2861.8687
general,UZB,CIS,2032,40493902.39,68.1142,2878.4617
general,UZB,CIS,2033,41010813.1141,69.1276,2945.8034
general,UZB,CIS,2034,41534322.281,69.3828,2982.1535
general,UZB,CIS,2035,42064514.1208,66.8357,2898.0333
general,UZB,CIS,2036,42601473.9388,71.3814,3123.0619
general,UZB,CIS,2037,43145288.1291,71.2105,3144.2641
general,UZB,CIS,2038,43696044.189,71.2554,3175.7401
general,UZB,CIS,2039,44253830.7325,69.2723,3116.7953
general,UZB,CIS,2040,44818737.5046,69.1731,3142.4655
general,UZB,CIS,2041,45390855.3962,69.2312,3175.9938
general,UZB,CIS,2042,45970276.4584,69.2312,3207.5958
general,UZB,CIS,2043,46557093.9171,69.2312,3239.8991
general,UZB,CIS,2044,47151402.1885,69.9548,3307.1004
general,UZB,CIS,2045,47753296.8939,69.6617,3327.1257
general,UZB,CIS,2046,48362874.8753,68.067,3284.7264
general,UZB,CIS,2047,48980234.2108,70.1769,3422.0279
general,UZB,CIS,2048,49605474.2307,70.9757,3497.5367
general,UZB,CIS,2049,50238695.533,80.8266,4025.3576
general,UZB,CIS,2050,50880000.0,80.3425,4044.131
general,VNM,アジア,2026,102046828.7763,74.4242,8231.76
general,VNM,アジア,2027,102497105.6501,70.9389,7830.1268
general,VNM,アジア,2028,102949369.3496,72.146,7949.897
general,VNM,アジア,2029,103403628.6416,70.7928,7790.25
general,VNM,アジア,2030,103859892.3315,79.8953,8782.8426
general,VNM,アジア,2031,104318169.2636,76.8702,8444.0792
general,VNM,アジア,2032,104778468.3214,77.2312,8479.8378
general,VNM,アジア,2033,105240798.4273,77.2477,8479.9489
general,VNM,アジア,2034,105705168.5432,78.3421,8600.4386
general,VNM,アジア,2035,106171587.6707,81.1167,8907.4012
general,VNM,アジア,2036,106640064.8507,77.4388,8507.5867
general,VNM,アジア,2037,107110609.1645,80.6818,8869.8189
general,VNM,アジア,2038,107583229.7331,81.9205,9013.7037
general,VNM,アジア,2039,108057935.718,77.0774,8489.5132
general,VNM,アジア,2040,108534736.3208,73.1808,8069.8878
general,VNM,アジア,2041,109013640.7841,83.8584,9259.6742
general,VNM,アジア,2042,109494658.3911,84.4304,9336.5684
general,VNM,アジア,2043,109977798.4657,84.0055,9304.4657
general,VNM,アジア,2044,110463070.3735,84.0042,9320.3544
general,VNM,アジア,2045,110950483.5208,83.4038,9270.7191
general,VNM,アジア,2046,111440047.356,83.7997,9332.8038
general,VNM,アジア,2047,111931771.3688,83.8193,9354.0306
general,VNM,アジア,2048,112425665.0909,83.8193,9373.9619
general,VNM,アジア,2049,112921738.0959,83.3316,9340.0713
general,VNM,アジア,2050,113420000.0,90.4017,10155.774
general,ZAF,アフリカ,2026,65174611.8065,25.6675,1948.05
general,ZAF,アフリカ,2027,65604724.4848,26.3091,1987.4022
general,ZAF,アフリカ,2028,66037675.6445,32.0316,2410.0251
general,ZAF,アフリカ,2029,66473484.0177,31.0544,2328.6622
general,ZAF,アフリカ,2030,66912168.4602,31.8775,2383.7919
general,ZAF,アフリカ,2031,67353747.9525,29.3364,2188.9477
general,ZAF,アフリカ,2032,67798241.6,31.9344,2378.7918
