category,iso3,region,year,population,pred_per_mn,units
general,JPN,日本,2028,120775990.0897,112.9685,13311.5693
general,JPN,日本,2029,120009980.4952,120.9965,14088.3345
general,JPN,日本,2030,119248829.2397,138.1799,15897.6966
general,JPN,日本,2031,118492505.5096,133.7195,15201.0718
general,JPN,日本,2032,117740978.6868,133.5031,14995.1241
general,JPN,日本,2033,116994218.3475,132.0565,14655.0436
general,JPN,日本,2034,116252194.2607,127.6693,13998.2207
general,JPN,日本,2035,115514876.3872,126.5875,13712.8355
general,JPN,日本,2036,114782234.8783,130.0695,13920.4407
general,JPN,日本,2037,114054240.0746,137.2922,14516.3337
general,JPN,日本,2038,113330862.5049,139.1737,14537.6537
general,JPN,日本,2039,112612072.8848,142.6613,14721.8532
general,JPN,日本,2040,111897842.1158,140.9592,14370.1917
general,JPN,日本,2041,111188141.2837,130.5421,13146.9898
general,JPN,日本,2042,110482941.6579,141.5673,14084.4535
general,JPN,日本,2043,109782214.6899,134.3767,13206.7743
general,JPN,日本,2044,109085932.0124,134.4174,13050.2717
general,JPN,日本,2045,108394065.4379,145.0918,13915.3251
general,JPN,日本,2046,107706586.9577,158.4331,15009.9307
general,JPN,日本,2047,107023468.7408,162.9378,15248.6989
general,JPN,日本,2048,106344683.1325,164.9446,15248.3813
general,JPN,日本,2049,105670202.6539,164.9446,15062.4252
general,JPN,日本,2050,105000000.0,164.4206,14831.3583
general,KAZ,CIS,2026,20995904.163,112.1537,3123.148
general,KAZ,CIS,2027,21149160.896,97.8736,2676.7079
general,KAZ,CIS,2028,21303536.3057,100.6255,2706.2154
general,KAZ,CIS,2029,21459038.5576,94.822,2510.7639
general,KAZ,CIS,2030,21615675.8769,91.3949,2385.3399
general,KAZ,CIS,2031,21773456.5489,93.2329,2400.9631
general,KAZ,CIS,2032,21932388.9194,102.3678,2603.7156
general,KAZ,CIS,2033,22092481.3949,102.0084,2564.9384
general,KAZ,CIS,2034,22253742.4437,112.6792,2803.2777
general,KAZ,CIS,2035,22416180.5954,120.8441,2976.9729
general,KAZ,CIS,2036,22579804.4422,111.8737,2731.036
general,KAZ,CIS,2037,22744622.6389,113.6201,2750.4612
general,KAZ,CIS,2038,22910643.9035,107.8822,2591.3832
general,KAZ,CIS,2039,23077877.0177,110.0154,2623.792
general,KAZ,CIS,2040,23246330.8271,107.5992,2549.3117
general,KAZ,CIS,2041,23416014.2421,107.7373,2537.1517
general,KAZ,CIS,2042,23586936.2379,113.5021,2658.0526
general,KAZ,CIS,2043,23759105.8555,113.4474,2643.2127
general,KAZ,CIS,2044,23932532.2018,100.7923,2337.3745
general,KAZ,CIS,2045,24107224.4499,97.262,2245.8456
general,KAZ,CIS,2046,24283191.8402,103.2124,2373.9206
general,KAZ,CIS,2047,24460443.6804,102.7321,2354.4434
general,KAZ,CIS,2048,24638989.3463,119.6155,2732.487
general,KAZ,CIS,2049,24818838.2818,120.4856,2744.258
general,KAZ,CIS,2050,25000000.0,136.8385,3108.4218
general,KEN,アフリカ,2026,58342395.5574,15.127,352.87
general,KEN,アフリカ,2027,59163701.4182,16.5813,414.4053
general,KEN,アフリカ,2028,59996569.0827,17.3079,461.5517
general,KEN,アフリカ,2029,60841161.3102,15.7928,447.6614
general,KEN,アフリカ,2030,61697643.1514,15.557,467.0744
general,KEN,アフリカ,2031,62566181.9805,15.2379,482.9647
general,KEN,アフリカ,2032,63446947.5278,15.9425,531.7827
general,KEN,アフリカ,2033,64340111.913,25.624,896.925
general,KEN,アフリカ,2034,65245849.6788,26.8943,985.2149
general,KEN,アフリカ,2035,66164337.825,32.3128,1235.7024
general,KEN,アフリカ,2036,67095755.843,36.82,1466.4741
general,KEN,アフリカ,2037,68040285.7511,37.0394,1533.0476
general,KEN,アフリカ,2038,68998112.1298,36.8858,1583.3049
general,KEN,アフリカ,2039,69969422.1582,38.4555,1708.6353
general,KEN,アフリカ,2040,70954405.6501,38.8621,1784.1521
general,KEN,アフリカ,2041,71953255.0915,39.2135,1857.0962
general,KEN,アフリカ,2042,72966165.6783,41.8315,2040.4413
general,KEN,アフリカ,2043,73993335.3539,41.7196,2092.9337
general,KEN,アフリカ,2044,75034964.8484,44.6448,2300.3606
general,KEN,アフリカ,2045,76091257.7176,47.9443,2534.1077
general,KEN,アフリカ,2046,77162420.3829,55.4165,3001.108
general,KEN,アフリカ,2047,78248662.1715,55.3195,3066.197
general,KEN,アフリカ,2048,79350195.3573,57.914,3282.0164
general,KEN,アフリカ,2049,80467235.2026,62.4419,3614.5574
general,KEN,アフリカ,2050,81600000.0,62.8613,3713.6284
general,MEX,中南米,2026,132372160.0083,66.6024,8799.882
general,MEX,中南米,2027,132798793.6334,67.5593,8898.8717
general,MEX,中南米,2028,133226802.2926,79.5524,10446.5761
general,MEX,中南米,2029,133656190.4179,80.118,10488.8898
general,MEX,中南米,2030,134086962.455,79.2076,10338.3808
general,MEX,中南米,2031,134519122.8644,82.443,10728.3178
general,MEX,中南米,2032,134952676.1208,83.8771,10882.2757
general,MEX,中南米,2033,135387626.7133,84.9538,10989.1314
general,MEX,中南米,2034,135823979.1455,81.5287,10514.7893
general,MEX,中南米,2035,136261737.9354,87.1759,11209.8754
general,MEX,中南米,2036,136700907.6159,89.7918,11512.2512
general,MEX,中南米,2037,137141492.7341,89.4333,11432.6353
general,MEX,中南米,2038,137583497.852,85.776,10933.0281
general,MEX,中南米,2039,138026927.5462,83.1156,10563.025
general,MEX,中南米,2040,138471786.4082,85.8171,10874.6239
general,MEX,中南米,2041,138918079.044,85.8124,10842.4857
general,MEX,中南米,2042,139365810.0748,87.9275,11077.5743
general,MEX,中南米,2043,139814984.1364,93.6127,11759.757
general,MEX,中南米,2044,140265605.8798,93.7074,11737.7342
general,MEX,中南米,2045,140717679.9708,89.1329,11132.6269
general,MEX,中南米,2046,141171211.0903,88.4878,11020.3292
general,MEX,中南米,2047,141626203.9342,97.9441,12163.0633
general,MEX,中南米,2048,142082663.2137,96.9952,12010.7637
general,MEX,中南米,2049,142540593.6552,98.8701,12207.9637
general,MEX,中南米,2050,143000000.0,99.5319,12254.612
general,MYS,アジア,2026,36166373.8586,117.3493,4458.09
general,MYS,アジア,2027,36355901.7499,105.4425,3987.8119
general,MYS,アジア,2028,36546422.8517,101.1007,3807.4254
general,MYS,アジア,2029,36737942.3689,96.6271,3624.39
general,MYS,アジア,2030,36930465.5335,100.6162,3759.7217
general,MYS,アジア,2031,37123997.6052,99.7796,3715.0877
general,MYS,アジア,2032,37318543.871,100.9339,3745.2899
general,MYS,アジア,2033,37514109.6459,98.9933,3661.4343
general,MYS,アジア,2034,37710700.2724,99.3347,3662.81
general,MYS,アジア,2035,37908321.1213,101.4474,3729.825
general,MYS,アジア,2036,38106977.5914,103.0786,3779.3041
general,MYS,アジア,2037,38306675.1097,99.5463,3640.1714
general,MYS,アジア,2038,38507419.1319,106.73,3893.0546
general,MYS,アジア,2039,38709215.1421,119.4678,4347.2269
general,MYS,アジア,2040,38912068.6532,120.0703,4359.1463
general,MYS,アジア,2041,39115985.207,119.6643,4334.8908
general,MYS,アジア,2042,39320970.3742,114.4,4135.5015
general,MYS,アジア,2043,39527029.7549,109.8859,3964.3412
general,MYS,アジア,2044,39734168.9785,113.4439,4084.8117
general,MYS,アジア,2045,39942393.7037,111.8131,4018.6398
general,MYS,アジア,2046,40151709.6192,126.0594,4522.5936
general,MYS,アジア,2047,40362122.4432,127.9378,4582.1182
general,MYS,アジア,2048,40573637.924,119.2138,4262.6102
general,MYS,アジア,2049,40786261.84,126.5825,4518.8675
general,MYS,アジア,2050,41000000.0,122.0575,4350.6153
general,NGA,アフリカ,2026,241511573.4769,17.7742,2019.808
general,NGA,アフリカ,2027,245562174.491,19.093,2305.4512
general,NGA,アフリカ,2028,249680711.6637,28.7259,3673.3215
general,NGA,アフリカ,2029,253868324.4115,34.8504,4704.7796
general,NGA,アフリカ,2030,258126171.2612,38.1852,5426.2937
general,NGA,アフリカ,2031,262455430.17,41.1724,6141.9915
general,NGA,アフリカ,2032,266857298.8518,42.479,6635.4013
general,NGA,アフリカ,2033,271332995.1084,44.5227,7264.9797
general,NGA,アフリカ,2034,275883757.1663,44.6202,7588.9968
general,NGA,アフリカ,2035,280510844.0195,49.2593,8714.5137
general,NGA,アフリカ,2036,285215535.7776,49.3247,9059.1233
general,NGA,アフリカ,2037,289999134.0202,49.5371,9428.3812
general,NGA,アフリカ,2038,294862962.1565,51.2955,10100.5062
general,NGA,アフリカ,2039,299808365.7921,53.6212,10906.3098
general,NGA,アフリカ,2040,304836713.1007,55.5889,11661.9997
general,NGA,アフリカ,2041,309949395.2029,54.5193,11781.1585
general,NGA,アフリカ,2042,315147826.5511,61.1972,13604.0687
general,NGA,アフリカ,2043,320433445.3205,64.9886,14844.2985
general,NGA,アフリカ,2044,325807713.8073,63.1392,14802.1998
general,NGA,アフリカ,2045,331272118.8332,63.0546,15156.553
general,NGA,アフリカ,2046,336828172.1566,64.1399,15792.4475
general,NGA,アフリカ,2047,342477410.891,76.5088,19278.8221
general,NGA,アフリカ,2048,348221397.9301,76.0863,19604.6469
general,NGA,アフリカ,2049,354061722.3802,76.7372,20202.3829
general,NGA,アフリカ,2050,360000000.0,76.0876,20452.0537
general,NZL,オセアニア,2026,5279947.4745,93.6021,504.952
general,NZL,オセアニア,2027,5308147.767,110.862,596.55
general,NZL,オセアニア,2028,5336498.6779,109.742,589.1017
general,NZL,オセアニア,2029,5365001.0114,116.3655,623.2253
general,NZL,オセアニア,2030,5393655.5764,118.9746,635.8061
general,NZL,オセアニア,2031,5422463.1859,117.376,625.9553
general,NZL,オセアニア,2032,5451424.6574,121.144,644.7627
general,NZL,オセアニア,2033,5480540.8126,126.0973,669.847
general,NZL,オセアニア,2034,5509812.4778,137.0092,726.4854
general,NZL,オセアニア,2035,5539240.4834,143.1962,757.9641
general,NZL,オセアニア,2036,5568825.6645,142.9423,755.3511
general,NZL,オセアニア,2037,5598568.8605,141.9293,748.7898
general,NZL,オセアニア,2038,5628470.9155,140.4154,739.655
general,NZL,オセアニア,2039,5658532.6779,141.0668,741.9774
general,NZL,オセアニア,2040,5688755.0007,141.5874,743.6446
general,NZL,オセアニア,2041,5719138.7415,141.7256,743.3365
general,NZL,オセアニア,2042,5749684.7624,144.816,758.5266
general,NZL,オセアニア,2043,5780393.9301,135.9189,711.0002
general,NZL,オセアニア,2044,5811267.116,128.6464,672.1113
general,NZL,オセアニア,2045,5842305.1961,142.0758,741.3676
general,NZL,オセアニア,2046,5873509.0512,146.7821,765.0186
general,NZL,オセアニア,2047,5904879.5666,146.2813,761.531
general,NZL,オセアニア,2048,5936417.6325,153.0737,795.9986
general,NZL,オセアニア,2049,5968124.1437,163.8678,851.1987
general,NZL,オセアニア,2050,6000000.0,166.9113,866.0846
general,PER,中南米,2026,34686885.6185,57.1761,1590.4
general,PER,中南米,2027,34797449.538,64.4464,1813.4434
general,PER,中南米,2028,34908365.8783,64.6572,1838.7285
general,PER,中南米,2029,35019635.7628,69.1057,1984.3592
general,PER,中南米,2030,35131260.3183,68.5666,1986.371
general,PER,中南米,2031,35243240.6755,70.3892,2055.6786
general,PER,中南米,2032,35355577.9682,79.9799,2352.9607
general,PER,中南米,2033,35468273.3344,77.7366,2302.2268
general,PER,中南米,2034,35581327.9154,77.3964,2305.9846
general,PER,中南米,2035,35694742.8561,78.2861,2345.1775
general,PER,中南米,2036,35808519.3052,83.1777,2503.8782
general,PER,中南米,2037,35922658.415,83.8483,2535.0806
general,PER,中南米,2038,36037161.3415,90.8348,2756.9683
general,PER,中南米,2039,36152029.2444,94.6701,2883.2327
general,PER,中南米,2040,36267263.2869,94.2204,2878.1692
general,PER,中南米,2041,36382864.6361,94.2423,2886.373
general,PER,中南米,2042,36498834.4629,99.7423,3061.7
general,PER,中南米,2043,36615173.9418,99.9977,3075.4014
general,PER,中南米,2044,36731884.251,100.1244,3084.201
general,PER,中南米,2045,36848966.5725,98.4095,3035.2983
general,PER,中南米,2046,36966422.0921,97.6285,3014.2764
general,PER,中南米,2047,37084251.9994,99.5816,3076.9138
general,PER,中南米,2048,37202457.4878,99.3426,3071.1229
general,PER,中南米,2049,37321039.7543,99.8789,3088.611
general,PER,中南米,2050,37440000.0,99.9041,3089.6494
general,PHL,アジア,2026,117445004.9027,44.0194,3647.98
general,PHL,アジア,2027,118106757.6088,43.1998,3661.6924
general,PHL,アジア,2028,118772239.0104,45.0511,3899.6938
general,PHL,アジア,2029,119441470.1168,50.6491,4470.9415
general,PHL,アジア,2030,120114472.0563,45.949,4130.7059
general,PHL,アジア,2031,120791266.0757,58.7496,5371.953
general,PHL,アジア,2032,121471873.5419,59.0412,5484.7398
general,PHL,アジア,2033,122156315.942,63.2374,5961.7761
general,PHL,アジア,2034,122844614.8843,64.3188,6147.5307
general,PHL,アジア,2035,123536792.0987,65.908,6380.4568
general,PHL,アジア,2036,124232869.4376,66.8384,6547.9702
general,PHL,アジア,2037,124932868.8765,65.8803,6525.9746
general,PHL,アジア,2038,125636812.515,75.777,7584.0755
general,PHL,アジア,2039,126344722.5767,75.9111,7670.7024
general,PHL,アジア,2040,127056621.4109,75.4191,7689.2646
general,PHL,アジア,2041,127772531.4926,76.3417,7848.1623
general,PHL,アジア,2042,128492475.4235,78.2093,8102.4237
general,PHL,アジア,2043,129216475.9325,85.8291,8955.809
general,PHL,アジア,2044,129944555.8768,84.3265,8857.8493
general,PHL,アジア,2045,130676738.2422,82.8443,8756.1888
general,PHL,アジア,2046,131413046.1443,80.6965,8578.356
general,PHL,アジア,2047,132153502.8285,90.9285,9717.7902
general,PHL,アジア,2048,132898131.6715,91.3704,9813.5018
general,PHL,アジア,2049,133646956.1818,90.5113,9766.0005
general,PHL,アジア,2050,134400000.0,90.5113,9807.6952
general,POL,欧州,2026,37965978.5532,78.0906,2678.83
general,POL,欧州,2027,37791846.4485,87.4453,2987.0856
general,POL,欧州,2028,37618513.0059,98.2581,3340.8622
general,POL,欧州,2029,37445974.5624,99.8139,3376.6536
general,POL,欧州,2030,37274227.4717,96.2867,3239.7044
general,POL,欧州,2031,37103268.1041,99.8884,3341.5423
general,POL,欧州,2032,36933092.8469,98.4691,3274.0383
general,POL,欧州,2033,36763698.1036,100.6391,3324.8432
general,POL,欧州,2034,36595080.2944,100.5789,3300.7255
general,POL,欧州,2035,36427235.8559,98.8729,3222.2794
general,POL,欧州,2036,36260161.2409,98.6973,3193.507
general,POL,欧州,2037,36093852.9187,106.5548,3422.2608
general,POL,欧州,2038,35928307.3747,102.4629,3265.811
general,POL,欧州,2039,35763521.1102,94.9316,3002.1543
general,POL,欧州,2040,35599490.6429,107.8696,3384.0586
general,POL,欧州,2041,35436212.5063,101.2433,3150.2603
general,POL,欧州,2042,35273683.2498,101.479,3131.3174
general,POL,欧州,2043,35111899.4387,118.629,3629.504
general,POL,欧州,2044,34950857.6538,118.9519,3608.0428
general,POL,欧州,2045,34790554.492,131.1547,3943.3992
general,POL,欧州,2046,34630986.5654,135.5647,4039.8663
general,POL,欧州,2047,34472150.502,136.229,4023.2169
general,POL,欧州,2048,34314042.9449,139.1964,4073.5119
general,POL,欧州,2049,34156660.5529,140.4091,4071.2709
general,POL,欧州,2050,34000000.0,140.4091,4033.5119
general,RUS,CIS,2026,143668646.6123,109.0974,12105.926
general,RUS,CIS,2027,143340650.7535,104.8983,11740.4049
general,RUS,CIS,2028,143013403.7099,98.5664,11114.3276
general,RUS,CIS,2029,142686903.7721,101.2892,11494.7311
general,RUS,CIS,2030,142361149.2344,99.6501,11370.1671
general,RUS,CIS,2031,142036138.3951,104.6577,11995.3886
general,RUS,CIS,2032,141711869.5564,109.7521,12625.1892
general,RUS,CIS,2033,141388341.0241,110.3776,12733.2968
general,RUS,CIS,2034,141065551.1083,111.1264,12846.5733
general,RUS,CIS,2035,140743498.1226,109.4997,12676.2536
general,RUS,CIS,2036,140422180.3846,109.537,12690.078
general,RUS,CIS,2037,140101596.2157,110.8589,12845.0725
general,RUS,CIS,2038,139781743.9413,106.7811,12367.3623
general,RUS,CIS,2039,139462621.8904,114.5006,13248.8435
general,RUS,CIS,2040,139144228.3959,108.0577,12485.3118
general,RUS,CIS,2041,138826561.7944,104.368,12036.0761
general,RUS,CIS,2042,138509620.4266,102.0972,11746.7992
general,RUS,CIS,2043,138193402.6367,108.5244,12452.2347
general,RUS,CIS,2044,137877906.7727,107.8083,12331.7277
general,RUS,CIS,2045,137563131.1865,108.3463,12350.5641
general,RUS,CIS,2046,137249074.2337,120.7424,13711.7275
general,RUS,CIS,2047,136935734.2737,131.8859,14916.2206
general,RUS,CIS,2048,136623109.6696,139.4739,15705.7449
general,RUS,CIS,2049,136311198.7882,140.0371,15696.3716
general,RUS,CIS,2050,136000000.0,140.4045,15661.0548
general,SAU,中近東,2026,35039256.1921,215.581,7075.292
general,SAU,中近東,2027,35406441.4548,166.5643,5512.6186
general,SAU,中近東,2028,35777474.5451,182.2064,6079.4716
general,SAU,中近東,2029,36152395.7854,165.0476,5550.4692
general,SAU,中近東,2030,36531245.9205,172.2466,5836.9852
general,SAU,中近東,2031,36914066.1225,171.5367,5856.2382
general,SAU,中近東,2032,37300897.9945,167.1259,5746.9996
general,SAU,中近東,2033,37691783.5759,173.7861,6018.1972
general,SAU,中近東,2034,38086765.3466,174.1891,6073.6544
general,SAU,中近東,2035,38485886.2315,173.3313,6084.3267
general,SAU,中近東,2036,38889189.6056,169.3247,5982.6792
general,SAU,中近東,2037,39296719.2981,179.5575,6384.9424
general,SAU,中近東,2038,39708519.5977,178.8612,6400.1419
general,SAU,中近東,2039,40124635.2573,185.2303,6668.8566
general,SAU,中近東,2040,40545111.4985,189.919,6878.9711
general,SAU,中近東,2041,40969994.017,193.0686,7034.5353
general,SAU,中近東,2042,41399328.9873,187.9824,6889.1516
general,SAU,中近東,2043,41833163.0677,187.5096,6911.2382
general,SAU,中近東,2044,42271543.4057,187.6133,6954.1121
general,SAU,中近東,2045,42714517.6425,185.3443,6908.2431
general,SAU,中近東,2046,43162133.9188,185.8434,6964.8581
general,SAU,中近東,2047,43614440.8798,185.097,6974.4557
general,SAU,中近東,2048,44071487.6802,185.593,7030.5548
general,SAU,中近東,2049,44533323.9901,184.6932,7033.4559
general,SAU,中近東,2050,45000000.0,184.6932,7070.2292
general,SWE,欧州,2026,10681652.9682,136.1172,1400.546
general,SWE,欧州,2027,10706728.665,143.8042,1477.3189
general,SWE,欧州,2028,10731863.2282,142.5305,1461.7316
general,SWE,欧州,2029,10757056.796,137.577,1408.3337
general,SWE,欧州,2030,10782309.5069,135.6835,1386.2232
general,SWE,欧州,2031,10807621.4997,136.805,1394.7784
general,SWE,欧州,2032,10832992.9137,133.6618,1359.7568
general,SWE,欧州,2033,10858423.8883,146.1431,1483.3362
general,SWE,欧州,2034,10883914.5634,146.5905,1484.3419
general,SWE,欧州,2035,10909465.079,155.9137,1574.8598
general,SWE,欧州,2036,10935075.5758,163.5148,1647.4369
general,SWE,欧州,2037,10960746.1944,163.603,1644.0099
general,SWE,欧州,2038,10986477.076,157.8282,1581.7166
general,SWE,欧州,2039,11012268.3621,156.4859,1563.9462
general,SWE,欧州,2040,11038120.1945,154.2046,1536.8079
general,SWE,欧州,2041,11064032.7153,153.4118,1524.515
general,SWE,欧州,2042,11090006.067,152.0719,1506.779
general,SWE,欧州,2043,11116040.3924,152.3475,1505.0193
general,SWE,欧州,2044,11142135.8347,152.6968,1503.9127
general,SWE,欧州,2045,11168292.5373,147.9128,1452.3304
general,SWE,欧州,2046,11194510.6439,146.0818,1429.899
general,SWE,欧州,2047,11220790.2989,146.1204,1425.7815
general,SWE,欧州,2048,11247131.6466,160.561,1561.7083
general,SWE,欧州,2049,11273534.8319,160.561,1556.6947
general,SWE,欧州,2050,11300000.0,160.561,1551.6496
general,THA,アジア,2026,71429096.3768,77.2045,4257.302
general,THA,アジア,2027,71238834.8954,80.6642,4484.8857
general,THA,アジア,2028,71049080.2024,79.1001,4429.2934
general,THA,アジア,2029,70859830.9477,82.2091,4631.3194
general,THA,アジア,2030,70671085.7852,79.5937,4506.7401
general,THA,アジア,2031,70482843.372,81.3753,4626.7411
general,THA,アジア,2032,70295102.3691,79.5916,4540.2092
general,THA,アジア,2033,70107861.4408,85.7834,4905.5728
general,THA,アジア,2034,69921119.2552,91.5791,5246.0931
general,THA,アジア,2035,69734874.4838,91.8506,5267.1044
general,THA,アジア,2036,69549125.8016,91.7551,5263.6499
general,THA,アジア,2037,69363871.8872,91.4755,5246.4501
general,THA,アジア,2038,69179111.4228,96.5171,5531.2343
general,THA,アジア,2039,68994843.0939,103.157,5903.9699
general,THA,アジア,2040,68811065.5898,96.5157,5513.8794
general,THA,アジア,2041,68627777.603,96.123,5478.9801
general,THA,アジア,2042,68444977.8296,96.4329,5481.8224
general,THA,アジア,2043,68262664.9693,91.2987,5173.8898
general,THA,アジア,2044,68080837.7249,96.798,5466.5028
general,THA,アジア,2045,67899494.8031,95.7442,5386.3503
general,THA,アジア,2046,67718634.9138,93.7023,5249.6455
general,THA,アジア,2047,67538256.7703,96.7435,5395.9435
general,THA,アジア,2048,67358359.0894,96.8014,5373.6587
general,THA,アジア,2049,67178940.5915,100.074,5527.608
general,THA,アジア,2050,67000000.0,101.0017,5549.6507
general,TUR,中近東,2026,87854060.2212,130.6809,12044.298
general,TUR,中近東,2027,88023017.7514,125.1824,11448.9316
general,TUR,中近東,2028,88192300.2141,145.6947,13225.8317
general,TUR,中近東,2029,88361908.2343,147.9629,13334.8297
general,TUR,中近東,2030,88531842.438,145.8716,13054.2524
general,TUR,中近東,2031,88702103.4527,142.9365,12704.4706
general,TUR,中近東,2032,88872691.9068,153.108,13518.3286
general,TUR,中近東,2033,89043608.4299,147.8405,12968.9458
general,TUR,中近東,2034,89214853.6532,145.6461,12695.9566
general,TUR,中近東,2035,89386428.2086,135.7422,11759.8428
general,TUR,中近東,2036,89558332.7295,141.7399,12205.5984
general,TUR,中近東,2037,89730567.8506,152.4284,13048.7604
general,TUR,中近東,2038,89903134.2076,149.0812,12688.6518
general,TUR,中近東,2039,90076032.4376,148.1824,12540.8558
general,TUR,中近東,2040,90249263.1787,146.6149,12339.3537
general,TUR,中近東,2041,90422827.0705,145.5493,12182.9062
general,TUR,中近東,2042,90596724.7537,153.6039,12788.1986
general,TUR,中近東,2043,90770956.8701,144.0695,11931.1545
general,TUR,中近東,2044,90945524.063,143.3443,11809.4337
general,TUR,中近東,2045,91120426.9768,143.8608,11791.2969
general,TUR,中近東,2046,91295666.2571,131.9215,10758.0904
general,TUR,中近東,2047,91471242.5509,136.7226,11094.0114
general,TUR,中近東,2048,91647156.5061,136.831,11048.105
general,TUR,中近東,2049,91823408.7723,137.2726,11029.774
general,TUR,中近東,2050,92000000.0,146.6563,11726.9675
general,USA,北米,2026,348528979.2032,162.2218,50119.468
general,USA,北米,2027,349786671.5629,158.9228,49358.7667
general,USA,北米,2028,351048902.3976,158.9228,49593.205
general,USA,北米,2029,352315688.0848,160.5392,50311.4419
general,USA,北米,2030,353587045.061,177.299,55776.0469
general,USA,北米,2031,354862989.822,177.299,55965.74
general,USA,北米,2032,356143538.9231,177.401,56166.539
general,USA,北米,2033,357428708.9795,172.841,54867.6054
general,USA,北米,2034,358718516.6662,171.888,54690.9606
general,USA,北米,2035,360012978.7185,177.2238,56500.896
general,USA,北米,2036,361312111.9319,175.6158,56083.1531
general,USA,北米,2037,362615933.1628,174.9688,55955.8191
general,USA,北米,2038,363924459.3281,173.5786,55575.721
general,USA,北米,2039,365237707.4059,184.8159,59228.1905
general,USA,北米,2040,366555694.4356,182.0354,58377.8471
general,USA,北米,2041,367878437.5181,182.4028,58524.3324
general,USA,北米,2042,369205953.816,182.9249,58709.1659
general,USA,北米,2043,370538260.5537,179.1906,57517.1762
general,USA,北米,2044,371875375.0178,179.1906,57513.9604
general,USA,北米,2045,373217314.5575,169.0614,54251.2456
general,USA,北米,2046,374564096.5844,162.5263,52135.2945
general,USA,北米,2047,375915738.5729,164.0298,52591.341
general,USA,北米,2048,377272258.0605,164.0298,52558.3562
general,USA,北米,2049,378633672.6481,164.0298,52519.1012
general,USA,北米,2050,380000000.0,164.0298,52474.0108
general,UZB,CIS,2026,37377973.8669,68.8851,2767.296
general,UZB,CIS,2027,37705362.3863,63.8041,2556.7042
general,UZB,CIS,2028,38035618.4567,63.9967,2558.8447
general,UZB,CIS,2029,38368767.1944,68.8478,2747.7145
general,UZB,CIS,2030,38704833.9359,68.5645,2732.1801
general,UZB,CIS,2031,39043844.2397,72.892,2900.9603
general,UZB,CIS,2032,39385823.8881,72.9948,2902.1584
general,UZB,CIS,2033,39730798.889,73.0314,2901.4381
general,UZB,CIS,2034,40078795.4784,72.9149,2895.311
general,UZB,CIS,2035,40429840.1219,72.9149,2894.4363
general,UZB,CIS,2036,40783959.517,85.0399,3375.4109
general,UZB,CIS,2037,41141180.5952,86.6684,3440.3482
general,UZB,CIS,2038,41501530.5234,86.3009,3426.6568
general,UZB,CIS,2039,41865036.7071,85.3661,3390.9818
general,UZB,CIS,2040,42231726.7912,88.7085,3525.7872
general,UZB,CIS,2041,42601628.6633,92.8709,3693.8851
general,UZB,CIS,2042,42974770.4548,91.5474,3644.353
general,UZB,CIS,2043,43351180.5438,89.4603,3564.7502
general,UZB,CIS,2044,43730887.557,92.1979,3677.8514
general,UZB,CIS,2045,44113920.3715,85.7234,3423.6838
general,UZB,CIS,2046,44500308.1176,95.214,3807.6748
general,UZB,CIS,2047,44890080.1806,94.1527,3770.4887
general,UZB,CIS,2048,45283266.2035,95.9947,3849.9575
general,UZB,CIS,2049,45679896.0885,98.1689,3943.3173
general,UZB,CIS,2050,46080000.0,98.4769,3962.184
general,VNM,アジア,2026,101643152.8221,77.7705,8190.56
general,VNM,アジア,2027,101687795.2429,70.0036,7311.1958
general,VNM,アジア,2028,101732457.2709,71.2764,7383.5284
general,VNM,アジア,2029,101777138.9149,83.2057,8550.6155
general,VNM,アジア,2030,101821840.1833,82.1755,8378.8157
general,VNM,アジア,2031,101866561.0849,82.678,8365.4996
general,VNM,アジア,2032,101911301.6282,87.2694,8763.6974
general,VNM,アジア,2033,101956061.8219,81.3921,8113.1198
general,VNM,アジア,2034,102000841.6746,86.286,8538.4636
general,VNM,アジア,2035,102045641.1949,88.0973,8655.3602
general,VNM,アジア,2036,102090460.3916,87.9908,8584.0024
general,VNM,アジア,2037,102135299.2731,90.1009,8728.8114
general,VNM,アジア,2038,102180157.8482,91.7773,8830.2833
general,VNM,アジア,2039,102225036.1255,94.3144,9012.9892
general,VNM,アジア,2040,102269934.1137,95.2922,9045.5456
general,VNM,アジア,2041,102314851.8215,103.1191,9723.804
general,VNM,アジア,2042,102359789.2574,106.5347,9980.1742
general,VNM,アジア,2043,102404746.4301,106.0749,9872.7543
general,VNM,アジア,2044,102449723.3484,106.7102,9868.1801
general,VNM,アジア,2045,102494720.0209,103.4393,9504.8827
general,VNM,アジア,2046,102539736.4563,103.1012,9414.0978
general,VNM,アジア,2047,102584772.6631,104.1614,9451.4124
general,VNM,アジア,2048,102629828.6503,98.3723,8870.7105
general,VNM,アジア,2049,102674904.4263,105.5577,9459.9689
general,VNM,アジア,2050,102720000.0,101.2776,9020.7993
general,ZAF,アフリカ,2026,64916794.6462,19.3445,1938.3
general,ZAF,アフリカ,2027,65086713.8937,26.9122,2609.3718
general,ZAF,アフリカ,2028,65257077.9036,35.9012,3375.0175
general,ZAF,アフリカ,2029,65427887.8401,39.822,3636.3792
general,ZAF,アフリカ,2030,65599144.8704,41.446,3682.6026
general,ZAF,アフリカ,2031,65770850.1647,53.8625,4664.2399
general,ZAF,アフリカ,2032,65943004.8965,47.4057,4006.7864
general,ZAF,アフリカ,2033,66115610.242,53.5363,4422.7464
