scenario_id,iso3,region,sub_region,year,population,urban_pct,urban_pop_mn,gdp_pc_ppp_const2021,gdp_ppp_bn,gdp_growth_pct,gfcf_pct_gdp,coal_prod_twh,copper_usd_t_real2010,ironore_usd_dmtu_real2010,coal_aus_usd_t_real2010,gold_usd_oz_real2010
S1_BASE,ZAF,アフリカ,アフリカ,2040,69006216.1132,65.0501,44.8886,18199.9728,1255.9113,3.2885,18.4395,1328.4503,9947.182,80.0492,74.4544,2964.0
S1_BASE,ZAF,アフリカ,アフリカ,2041,69299905.4699,65.1298,45.1349,18712.9231,1296.8038,3.256,18.6454,1301.8813,10046.6538,79.649,73.3376,2964.0
S1_BASE,ZAF,アフリカ,アフリカ,2042,69594844.7639,65.2092,45.3822,19234.3927,1338.6146,3.2241,18.8421,1275.8437,10147.1204,79.2507,72.2375,2964.0
S1_BASE,ZAF,アフリカ,アフリカ,2043,69891039.3148,65.2882,45.6306,19764.4094,1381.3551,3.1929,19.0298,1250.3268,10248.5916,78.8545,71.154,2964.0
S1_BASE,ZAF,アフリカ,アフリカ,2044,70188494.4649,65.367,45.8801,20303.0012,1425.0371,3.1623,19.2091,1225.3203,10351.0775,78.4602,70.0866,2964.0
S1_BASE,ZAF,アフリカ,アフリカ,2045,70487215.5795,65.4454,46.1307,20850.1963,1469.6723,3.1322,19.3803,1200.8139,10454.5883,78.0679,69.0353,2964.0
S1_BASE,ZAF,アフリカ,アフリカ,2046,70787208.0464,65.5235,46.3823,21406.0234,1515.2726,3.1028,19.5438,1176.7976,10559.1341,77.6775,67.9998,2964.0
S1_BASE,ZAF,アフリカ,アフリカ,2047,71088477.2764,65.6014,46.635,21970.5112,1561.8502,3.0739,19.6998,1153.2617,10664.7255,77.2892,66.9798,2964.0
S1_BASE,ZAF,アフリカ,アフリカ,2048,71391028.7035,65.6789,46.8888,22543.689,1609.4171,3.0456,19.8489,1130.1964,10771.3727,76.9027,65.9751,2964.0
S1_BASE,ZAF,アフリカ,アフリカ,2049,71694867.7846,65.7561,47.1437,23125.5867,1657.9859,3.0178,19.9912,1107.5925,10879.0865,76.5182,64.9855,2964.0
S1_BASE,ZAF,アフリカ,アフリカ,2050,72000000.0,65.8329,47.3997,23716.2345,1707.5689,2.9906,20.127,1085.4406,10987.8773,76.1356,64.0107,2964.0
S1_BASE,ZMB,アフリカ,アフリカ,2026,22362094.7917,46.4679,10.3912,3803.8584,85.0622,3.6829,21.6663,0.9015,8653.68,85.8685,91.999,2964.0
S1_BASE,ZMB,アフリカ,アフリカ,2027,22810181.1758,47.0108,10.7233,3874.3098,88.3737,3.893,21.7265,0.897,8740.2168,85.4392,90.619,2964.0
S1_BASE,ZMB,アフリカ,アフリカ,2028,23267246.2092,47.5461,11.0627,3954.0466,91.9998,4.1031,21.784,0.8925,8827.619,85.012,89.2597,2964.0
S1_BASE,ZMB,アフリカ,アフリカ,2029,23733469.804,48.0739,11.4096,4043.5693,95.9679,4.3132,21.8389,0.888,8915.8952,84.5869,87.9208,2964.0
S1_BASE,ZMB,アフリカ,アフリカ,2030,24209035.4773,48.5942,11.7642,4143.4481,100.3089,4.5233,21.8914,0.8836,9005.0541,84.164,86.602,2964.0
S1_BASE,ZMB,アフリカ,アフリカ,2031,24694130.4235,49.1072,12.1266,4254.3289,105.057,4.7335,21.9414,0.8792,9095.1047,83.7431,85.303,2964.0
S1_BASE,ZMB,アフリカ,アフリカ,2032,25188945.5878,49.613,12.497,4376.9403,110.2505,4.9436,21.9892,0.8748,9186.0557,83.3244,84.0234,2964.0
S1_BASE,ZMB,アフリカ,アフリカ,2033,25693675.7418,50.1116,12.8755,4512.1014,115.9325,5.1537,22.0349,0.8704,9277.9163,82.9078,82.7631,2964.0
S1_BASE,ZMB,アフリカ,アフリカ,2034,26208519.5596,50.6032,13.2623,4660.7306,122.1508,5.3638,22.0785,0.866,9370.6954,82.4933,81.5216,2964.0
S1_BASE,ZMB,アフリカ,アフリカ,2035,26733679.6964,51.0879,13.6577,4823.8562,128.9594,5.5739,22.1201,0.8617,9464.4024,82.0808,80.2988,2964.0
S1_BASE,ZMB,アフリカ,アフリカ,2036,27269362.8683,51.5657,14.0616,4992.6911,136.1475,5.5739,22.1598,0.8445,9559.0464,81.6704,79.0943,2964.0
S1_BASE,ZMB,アフリカ,アフリカ,2037,27815779.9333,52.0369,14.4745,5167.4353,143.7362,5.5739,22.1978,0.8276,9654.6369,81.262,77.9079,2964.0
S1_BASE,ZMB,アフリカ,アフリカ,2038,28373145.9747,52.5013,14.8963,5348.2956,151.748,5.5739,22.234,0.811,9751.1832,80.8557,76.7393,2964.0
S1_BASE,ZMB,アフリカ,アフリカ,2039,28941680.3854,52.9593,15.3273,5535.4859,160.2063,5.5739,22.2686,0.7948,9848.6951,80.4515,75.5882,2964.0
S1_BASE,ZMB,アフリカ,アフリカ,2040,29521606.9546,53.4108,15.7677,5729.2279,169.136,5.5739,22.3016,0.7789,9947.182,80.0492,74.4544,2964.0
S1_BASE,ZMB,アフリカ,アフリカ,2041,30113153.9557,53.8559,16.2177,5929.7509,178.5635,5.5739,22.3331,0.7633,10046.6538,79.649,73.3376,2964.0
S1_BASE,ZMB,アフリカ,アフリカ,2042,30716554.2362,54.2947,16.6775,6137.2922,188.5165,5.5739,22.3633,0.7481,10147.1204,79.2507,72.2375,2964.0
S1_BASE,ZMB,アフリカ,アフリカ,2043,31332045.3092,54.7274,17.1472,6352.0974,199.0242,5.5739,22.392,0.7331,10248.5916,78.8545,71.154,2964.0
S1_BASE,ZMB,アフリカ,アフリカ,2044,31959869.4473,55.154,17.6271,6574.4208,210.1176,5.5739,22.4195,0.7184,10351.0775,78.4602,70.0866,2964.0
S1_BASE,ZMB,アフリカ,アフリカ,2045,32600273.7775,55.5745,18.1174,6804.5256,221.8294,5.5739,22.4457,0.7041,10454.5883,78.0679,69.0353,2964.0
S1_BASE,ZMB,アフリカ,アフリカ,2046,33253510.3786,55.9891,18.6184,7042.6839,234.194,5.5739,22.4707,0.69,10559.1341,77.6775,67.9998,2964.0
S1_BASE,ZMB,アフリカ,アフリカ,2047,33919836.3808,56.3979,19.1301,7289.1779,247.2477,5.5739,22.4946,0.6762,10664.7255,77.2892,66.9798,2964.0
S1_BASE,ZMB,アフリカ,アフリカ,2048,34599514.0664,56.801,19.6529,7544.2991,261.0291,5.5739,22.5174,0.6627,10771.3727,76.9027,65.9751,2964.0
S1_BASE,ZMB,アフリカ,アフリカ,2049,35292810.9732,57.1983,20.1869,7808.3496,275.5786,5.5739,22.5392,0.6494,10879.0865,76.5182,64.9855,2964.0
S1_BASE,ZMB,アフリカ,アフリカ,2050,36000000.0,57.5901,20.7324,8081.6418,290.9391,5.5739,22.56,0.6364,10987.8773,76.1356,64.0107,2964.0
S2_NETZERO,ARE,中近東,中近東,2026,11485245.7057,86.2191,9.9025,69687.6119,800.3793,0.4971,28.646,0.0,8782.2,86.0411,88.73,2964.0
S2_NETZERO,ARE,中近東,中近東,2027,11544684.9264,86.4654,9.9822,69783.4185,805.6276,0.6557,28.391,0.0,9001.755,85.783,84.2935,2964.0
S2_NETZERO,ARE,中近東,中近東,2028,11604431.7611,86.7013,10.0612,69989.4854,812.1882,0.8143,28.1476,0.0,9226.7989,85.5256,80.0788,2964.0
S2_NETZERO,ARE,中近東,中近東,2029,11664487.8016,86.9271,10.1396,70306.6147,820.0906,0.973,27.9151,0.0,9457.4688,85.2691,76.0749,2964.0
S2_NETZERO,ARE,中近東,中近東,2030,11724854.6482,87.1433,10.2174,70736.1354,829.3709,1.1316,27.6932,0.0,9693.9056,85.0132,72.2711,2964.0
S2_NETZERO,ARE,中近東,中近東,2031,11785533.9094,87.3503,10.2947,71279.9123,840.0718,1.2902,27.4812,0.0,9936.2532,84.7582,68.6576,2964.0
S2_NETZERO,ARE,中近東,中近東,2032,11846527.202,87.5484,10.3714,71940.3599,852.2434,1.4489,27.2789,0.0,10184.6595,84.5039,65.2247,2964.0
S2_NETZERO,ARE,中近東,中近東,2033,11907836.1513,87.7381,10.4477,72720.4596,865.9433,1.6075,27.0856,0.0,10439.276,84.2504,61.9635,2964.0
S2_NETZERO,ARE,中近東,中近東,2034,11969462.3907,87.9197,10.5235,73623.7822,881.2371,1.7661,26.9011,0.0,10700.2579,83.9977,58.8653,2964.0
S2_NETZERO,ARE,中近東,中近東,2035,12031407.5624,88.0936,10.5989,74654.5152,898.1989,1.9248,26.725,0.0,10967.7644,83.7457,55.922,2964.0
S2_NETZERO,ARE,中近東,中近東,2036,12093673.317,88.2601,10.6739,75699.6784,915.4872,1.9248,26.5567,0.0,11241.9585,83.4944,53.1259,2964.0
S2_NETZERO,ARE,中近東,中近東,2037,12156261.3136,88.4195,10.7485,76759.4739,933.1082,1.9248,26.3961,0.0,11523.0074,83.244,50.4696,2964.0
S2_NETZERO,ARE,中近東,中近東,2038,12219173.2197,88.5721,10.8228,77834.1065,951.0684,1.9248,26.2428,0.0,11811.0826,82.9942,47.9462,2964.0
S2_NETZERO,ARE,中近東,中近東,2039,12282410.7118,88.7181,10.8967,78923.784,969.3743,1.9248,26.0963,0.0,12106.3597,82.7452,45.5488,2964.0
S2_NETZERO,ARE,中近東,中近東,2040,12345975.4749,88.858,10.9704,80028.717,988.0326,1.9248,25.9565,0.0,12409.0187,82.497,43.2714,2964.0
S2_NETZERO,ARE,中近東,中近東,2041,12409869.2026,88.9919,11.0438,81149.119,1007.05,1.9248,25.823,0.0,12719.2442,82.2495,41.1078,2964.0
S2_NETZERO,ARE,中近東,中近東,2042,12474093.5975,89.1201,11.1169,82285.2067,1026.4334,1.9248,25.6955,0.0,13037.2253,82.0028,39.0524,2964.0
S2_NETZERO,ARE,中近東,中近東,2043,12538650.3708,89.2428,11.1898,83437.1996,1046.1899,1.9248,25.5738,0.0,13363.1559,81.7568,37.0998,2964.0
S2_NETZERO,ARE,中近東,中近東,2044,12603541.2427,89.3603,11.2626,84605.3204,1066.3266,1.9248,25.4576,0.0,13697.2348,81.5115,35.2448,2964.0
S2_NETZERO,ARE,中近東,中近東,2045,12668767.9422,89.4728,11.3351,85789.7949,1086.851,1.9248,25.3466,0.0,14039.6657,81.267,33.4826,2964.0
S2_NETZERO,ARE,中近東,中近東,2046,12734332.2074,89.5805,11.4075,86990.852,1107.7704,1.9248,25.2406,0.0,14390.6573,81.0231,31.8085,2964.0
S2_NETZERO,ARE,中近東,中近東,2047,12800235.7851,89.6836,11.4797,88208.7239,1129.0925,1.9248,25.1394,0.0,14750.4237,80.7801,30.218,2964.0
S2_NETZERO,ARE,中近東,中近東,2048,12866480.4316,89.7823,11.5518,89443.6461,1150.8249,1.9248,25.0428,0.0,15119.1843,80.5377,28.7071,2964.0
S2_NETZERO,ARE,中近東,中近東,2049,12933067.9118,89.8768,11.6238,90695.8571,1172.9757,1.9248,24.9506,0.0,15497.1639,80.2961,27.2718,2964.0
S2_NETZERO,ARE,中近東,中近東,2050,13000000.0,89.9673,11.6958,91965.5991,1195.5528,1.9248,24.8625,0.0,15884.593,80.0552,25.9082,2964.0
S2_NETZERO,ARG,中南米,中南米,2026,45973349.7587,92.3064,42.4364,27948.2362,1284.874,0.632,16.3161,0.156,8782.2,86.0411,88.73,2964.0
S2_NETZERO,ARG,中南米,中南米,2027,46095644.9758,92.2668,42.531,28146.467,1297.4295,0.9772,16.618,0.1467,9001.755,85.783,84.2935,2964.0
S2_NETZERO,ARG,中南米,中南米,2028,46218265.5144,92.2323,42.6282,28443.7293,1314.6198,1.3249,16.9062,0.1379,9226.7989,85.5256,80.0788,2964.0
S2_NETZERO,ARG,中南米,中南米,2029,46341212.2399,92.2023,42.7277,28842.7818,1336.6095,1.6727,17.1814,0.1296,9457.4688,85.2691,76.0749,2964.0
S2_NETZERO,ARG,中南米,中南米,2030,46464486.0201,92.1762,42.8292,29346.7221,1363.5804,2.0179,17.4441,0.1218,9693.9056,85.0132,72.2711,2964.0
S2_NETZERO,ARG,中南米,中南米,2031,46588087.7249,92.1534,42.9325,29958.9954,1395.7323,2.3579,17.695,0.1145,9936.2532,84.7582,68.6576,2964.0
S2_NETZERO,ARG,中南米,中南米,2032,46712018.2266,92.1336,43.0374,30683.3906,1433.2831,2.6904,17.9346,0.1076,10184.6595,84.5039,65.2247,2964.0
S2_NETZERO,ARG,中南米,中南米,2033,46836278.4,92.1163,43.1438,31524.0263,1476.4681,3.013,18.1633,0.1012,10439.276,84.2504,61.9635,2964.0
S2_NETZERO,ARG,中南米,中南米,2034,46960869.1219,92.1013,43.2516,32485.3234,1525.539,3.3235,18.3817,0.0951,10700.2579,83.9977,58.8653,2964.0
S2_NETZERO,ARG,中南米,中南米,2035,47085791.2717,92.0882,43.3604,33571.9656,1580.7626,3.6199,18.5903,0.0894,10967.7644,83.7457,55.922,2964.0
S2_NETZERO,ARG,中南米,中南米,2036,47211045.731,92.0768,43.4704,34679.0096,1637.2323,3.5723,18.7894,0.0814,11241.9585,83.4944,53.1259,2964.0
S2_NETZERO,ARG,中南米,中南米,2037,47336633.3837,92.0669,43.5814,35806.4846,1694.9584,3.5258,18.9796,0.074,11523.0074,83.244,50.4696,2964.0
S2_NETZERO,ARG,中南米,中南米,2038,47462555.1164,92.0582,43.6932,36954.4209,1753.9512,3.4805,19.1611,0.0674,11811.0826,82.9942,47.9462,2964.0
S2_NETZERO,ARG,中南米,中南米,2039,47588811.8175,92.0507,43.8058,38122.8502,1814.2211,3.4362,19.3345,0.0613,12106.3597,82.7452,45.5488,2964.0
S2_NETZERO,ARG,中南米,中南米,2040,47715404.3783,92.0441,43.9192,39311.8058,1875.7787,3.3931,19.5,0.0558,12409.0187,82.497,43.2714,2964.0
S2_NETZERO,ARG,中南米,中南米,2041,47842333.6921,92.0384,44.0333,40521.323,1938.6347,3.3509,19.6581,0.0508,12719.2442,82.2495,41.1078,2964.0
S2_NETZERO,ARG,中南米,中南米,2042,47969600.6547,92.0335,44.1481,41751.4394,2002.7999,3.3098,19.809,0.0462,13037.2253,82.0028,39.0524,2964.0
S2_NETZERO,ARG,中南米,中南米,2043,48097206.1644,92.0291,44.2634,43002.1953,2068.2855,3.2697,19.9531,0.042,13363.1559,81.7568,37.0998,2964.0
S2_NETZERO,ARG,中南米,中南米,2044,48225151.1216,92.0254,44.3794,44273.6342,2135.1027,3.2306,20.0907,0.0383,13697.2348,81.5115,35.2448,2964.0
S2_NETZERO,ARG,中南米,中南米,2045,48353436.4294,92.0221,44.4958,45565.8025,2203.2631,3.1924,20.2221,0.0348,14039.6657,81.267,33.4826,2964.0
S2_NETZERO,ARG,中南米,中南米,2046,48482062.9932,92.0192,44.6128,46878.7502,2272.7785,3.1551,20.3475,0.0317,14390.6573,81.0231,31.8085,2964.0
S2_NETZERO,ARG,中南米,中南米,2047,48611031.7208,92.0168,44.7303,48212.5313,2343.6609,3.1188,20.4673,0.0288,14750.4237,80.7801,30.218,2964.0
S2_NETZERO,ARG,中南米,中南米,2048,48740343.5223,92.0146,44.8482,49567.2037,2415.9225,3.0833,20.5817,0.0262,15119.1843,80.5377,28.7071,2964.0
S2_NETZERO,ARG,中南米,中南米,2049,48869999.3103,92.0127,44.9666,50942.8296,2489.576,3.0487,20.6909,0.0239,15497.1639,80.2961,27.2718,2964.0
S2_NETZERO,ARG,中南米,中南米,2050,49000000.0,92.0111,45.0854,52339.4757,2564.6343,3.0149,20.7951,0.0217,15884.593,80.0552,25.9082,2964.0
S2_NETZERO,AUS,オセアニア,オセアニア,2026,27192458.0735,87.8526,23.8893,60333.337,1640.6117,1.043,24.2687,3085.6196,8782.2,86.0411,88.73,2964.0
S2_NETZERO,AUS,オセアニア,オセアニア,2027,27412661.0134,87.9818,24.1182,60560.8209,1660.1333,1.1899,24.2114,2900.4824,9001.755,85.783,84.2935,2964.0
S2_NETZERO,AUS,オセアニア,オセアニア,2028,27634647.1439,88.107,24.3481,60880.2322,1682.4037,1.3415,24.1567,2726.4534,9226.7989,85.5256,80.0788,2964.0
S2_NETZERO,AUS,オセアニア,オセアニア,2029,27858430.9051,88.2282,24.579,61295.0533,1707.584,1.4967,24.1045,2562.8662,9457.4688,85.2691,76.0749,2964.0
S2_NETZERO,AUS,オセアニア,オセアニア,2030,28084026.8542,88.3457,24.811,61808.5409,1735.8327,1.6543,24.0546,2409.0943,9693.9056,85.0132,72.2711,2964.0
S2_NETZERO,AUS,オセアニア,オセアニア,2031,28311449.6661,88.4596,25.0442,62423.7323,1767.3064,1.8132,24.007,2264.5486,9936.2532,84.7582,68.6576,2964.0
S2_NETZERO,AUS,オセアニア,オセアニア,2032,28540714.1347,88.5698,25.2785,63143.4482,1802.1591,1.9721,23.9615,2128.6757,10184.6595,84.5039,65.2247,2964.0
S2_NETZERO,AUS,オセアニア,オセアニア,2033,28771835.1736,88.6767,25.5139,63970.2908,1840.5427,2.1299,23.9181,2000.9551,10439.276,84.2504,61.9635,2964.0
S2_NETZERO,AUS,オセアニア,オセアニア,2034,29004827.8172,88.7802,25.7505,64906.6385,1882.6059,2.2854,23.8766,1880.8978,10700.2579,83.9977,58.8653,2964.0
S2_NETZERO,AUS,オセアニア,オセアニア,2035,29239707.2216,88.8805,25.9884,65954.635,1928.4942,2.4375,23.837,1768.044,10967.7644,83.7457,55.922,2964.0
S2_NETZERO,AUS,オセアニア,オセアニア,2036,29476488.6658,88.9777,26.2275,67016.0663,1975.3983,2.4322,23.7992,1608.92,11241.9585,83.4944,53.1259,2964.0
S2_NETZERO,AUS,オセアニア,オセアニア,2037,29715187.5522,89.0718,26.4679,68091.1245,2023.3405,2.427,23.7631,1464.1172,11523.0074,83.244,50.4696,2964.0
S2_NETZERO,AUS,オセアニア,オセアニア,2038,29955819.4084,89.163,26.7095,69180.0042,2072.3437,2.4219,23.7287,1332.3467,11811.0826,82.9942,47.9462,2964.0
S2_NETZERO,AUS,オセアニア,オセアニア,2039,30198399.8872,89.2514,26.9525,70282.9033,2122.4312,2.4169,23.6958,1212.4355,12106.3597,82.7452,45.5488,2964.0
S2_NETZERO,AUS,オセアニア,オセアニア,2040,30442944.7687,89.337,27.1968,71400.0227,2173.6269,2.4121,23.6644,1103.3163,12409.0187,82.497,43.2714,2964.0
S2_NETZERO,AUS,オセアニア,オセアニア,2041,30689469.9603,89.42,27.4425,72531.5661,2225.9553,2.4074,23.6344,1004.0178,12719.2442,82.2495,41.1078,2964.0
S2_NETZERO,AUS,オセアニア,オセアニア,2042,30937991.4986,89.5003,27.6896,73677.7406,2279.4413,2.4028,23.6057,913.6562,13037.2253,82.0028,39.0524,2964.0
S2_NETZERO,AUS,オセアニア,オセアニア,2043,31188525.5498,89.5782,27.9381,74838.7563,2334.1105,2.3984,23.5784,831.4271,13363.1559,81.7568,37.0998,2964.0
S2_NETZERO,AUS,オセアニア,オセアニア,2044,31441088.4111,89.6537,28.1881,76014.8262,2389.9889,2.394,23.5522,756.5987,13697.2348,81.5115,35.2448,2964.0
S2_NETZERO,AUS,オセアニア,オセアニア,2045,31695696.5118,89.7267,28.4395,77206.1669,2447.1032,2.3897,23.5273,688.5048,14039.6657,81.267,33.4826,2964.0
S2_NETZERO,AUS,オセアニア,オセアニア,2046,31952366.414,89.7976,28.6924,78412.9978,2505.4808,2.3856,23.5035,626.5394,14390.6573,81.0231,31.8085,2964.0
S2_NETZERO,AUS,オセアニア,オセアニア,2047,32211114.8141,89.8662,28.9469,79635.542,2565.1496,2.3815,23.4808,570.1508,14750.4237,80.7801,30.218,2964.0
S2_NETZERO,AUS,オセアニア,オセアニア,2048,32471958.5437,89.9326,29.2029,80874.0254,2626.138,2.3776,23.459,518.8373,15119.1843,80.5377,28.7071,2964.0
S2_NETZERO,AUS,オセアニア,オセアニア,2049,32734914.5705,89.997,29.4604,82128.6776,2688.4752,2.3737,23.4383,472.1419,15497.1639,80.2961,27.2718,2964.0
S2_NETZERO,AUS,オセアニア,オセアニア,2050,33000000.0,90.0594,29.7196,83399.7313,2752.1911,2.37,23.4185,429.6491,15884.593,80.0552,25.9082,2964.0
S2_NETZERO,BRA,中南米,中南米,2026,212978339.0628,88.557,188.6072,20573.7481,4381.7627,2.822,17.1172,28.0317,8782.2,86.0411,88.73,2964.0
S2_NETZERO,BRA,中南米,中南米,2027,213144410.5201,88.8989,189.4831,21170.7884,4512.4352,2.9822,17.3829,26.3498,9001.755,85.783,84.2935,2964.0
S2_NETZERO,BRA,中南米,中南米,2028,213310611.4729,89.2069,190.2879,21817.4063,4653.8843,3.1347,17.6366,24.7688,9226.7989,85.5256,80.0788,2964.0
S2_NETZERO,BRA,中南米,中南米,2029,213476942.0222,89.4844,191.0285,22515.0838,4806.4512,3.2783,17.8788,23.2827,9457.4688,85.2691,76.0749,2964.0
S2_NETZERO,BRA,中南米,中南米,2030,213643402.2689,89.7342,191.7112,23265.1695,4970.45,3.4121,18.11,21.8858,9693.9056,85.0132,72.2711,2964.0
S2_NETZERO,BRA,中南米,中南米,2031,213809992.3143,89.9593,192.3419,24068.8486,5146.1603,3.5351,18.3309,20.5726,9936.2532,84.7582,68.6576,2964.0
S2_NETZERO,BRA,中南米,中南米,2032,213976712.2595,90.1619,192.9256,24927.1112,5333.8213,3.6466,18.5417,19.3383,10184.6595,84.5039,65.2247,2964.0
S2_NETZERO,BRA,中南米,中南米,2033,214143562.2058,90.3445,193.4669,25840.7188,5533.6236,3.746,18.743,18.178,10439.276,84.2504,61.9635,2964.0
S2_NETZERO,BRA,中南米,中南米,2034,214310542.2546,90.5089,193.9702,26810.171,5745.7023,3.8325,18.9353,17.0873,10700.2579,83.9977,58.8653,2964.0
S2_NETZERO,BRA,中南米,中南米,2035,214477652.5074,90.657,194.4391,27835.6716,5970.1295,3.906,19.1188,16.062,10967.7644,83.7457,55.922,2964.0
S2_NETZERO,BRA,中南米,中南米,2036,214644893.0657,90.7904,194.877,28883.9511,6199.7926,3.8469,19.2941,14.6165,11241.9585,83.4944,53.1259,2964.0
S2_NETZERO,BRA,中南米,中南米,2037,214812264.031,90.9105,195.287,29955.0533,6434.7128,3.7892,19.4614,13.301,11523.0074,83.244,50.4696,2964.0
S2_NETZERO,BRA,中南米,中南米,2038,214979765.5051,91.0188,195.6719,31049.0187,6674.9108,3.7328,19.6212,12.1039,11811.0826,82.9942,47.9462,2964.0
S2_NETZERO,BRA,中南米,中南米,2039,215147397.5897,91.1162,196.0342,32165.8852,6920.4065,3.6779,19.7738,11.0145,12106.3597,82.7452,45.5488,2964.0
S2_NETZERO,BRA,中南米,中南米,2040,215315160.3867,91.204,196.376,33305.6886,7171.2197,3.6243,19.9195,10.0232,12409.0187,82.497,43.2714,2964.0
S2_NETZERO,BRA,中南米,中南米,2041,215483053.998,91.2831,196.6995,34468.4632,7427.3697,3.5719,20.0586,9.1211,12719.2442,82.2495,41.1078,2964.0
S2_NETZERO,BRA,中南米,中南米,2042,215651078.5256,91.3543,197.0064,35654.2421,7688.8758,3.5208,20.1915,8.3002,13037.2253,82.0028,39.0524,2964.0
S2_NETZERO,BRA,中南米,中南米,2043,215819234.0716,91.4184,197.2985,36863.0578,7955.7569,3.471,20.3183,7.5532,13363.1559,81.7568,37.0998,2964.0
S2_NETZERO,BRA,中南米,中南米,2044,215987520.7381,91.4762,197.5771,38094.9426,8228.0322,3.4224,20.4394,6.8734,13697.2348,81.5115,35.2448,2964.0
S2_NETZERO,BRA,中南米,中南米,2045,216155938.6275,91.5282,197.8436,39349.929,8505.7208,3.3749,20.555,6.2548,14039.6657,81.267,33.4826,2964.0
S2_NETZERO,BRA,中南米,中南米,2046,216324487.8419,91.5751,198.0993,40628.0504,8788.8422,3.3286,20.6654,5.6919,14390.6573,81.0231,31.8085,2964.0
S2_NETZERO,BRA,中南米,中南米,2047,216493168.4838,91.6173,198.3451,41929.341,9077.4159,3.2834,20.7709,5.1796,14750.4237,80.7801,30.218,2964.0
S2_NETZERO,BRA,中南米,中南米,2048,216661980.6558,91.6553,198.5821,43253.8369,9371.462,3.2393,20.8715,4.7134,15119.1843,80.5377,28.7071,2964.0
S2_NETZERO,BRA,中南米,中南米,2049,216830924.4603,91.6895,198.8112,44601.5758,9671.0009,3.1963,20.9676,4.2892,15497.1639,80.2961,27.2718,2964.0
S2_NETZERO,BRA,中南米,中南米,2050,217000000.0,91.7203,199.0332,45972.598,9976.0538,3.1543,21.0594,3.9032,15884.593,80.0552,25.9082,2964.0
S2_NETZERO,CAN,北米,北米,2026,40311123.1557,83.1343,33.5124,57904.5463,2334.1973,0.3122,22.9067,298.544,8782.2,86.0411,88.73,2964.0
S2_NETZERO,CAN,北米,北米,2027,40496365.6662,83.3855,33.7681,57935.4043,2346.1733,0.5131,22.911,280.6314,9001.755,85.783,84.2935,2964.0
S2_NETZERO,CAN,北米,北米,2028,40682459.4253,83.6296,34.0226,58085.6892,2363.0687,0.7201,22.915,263.7935,9226.7989,85.5256,80.0788,2964.0
S2_NETZERO,CAN,北米,北米,2029,40869408.3448,83.8668,34.2759,58358.772,2385.0885,0.9318,22.9188,247.9659,9457.4688,85.2691,76.0749,2964.0
S2_NETZERO,CAN,北米,北米,2030,41057216.3544,84.0973,34.528,58757.8913,2412.4355,1.1466,22.9225,233.0879,9693.9056,85.0132,72.2711,2964.0
S2_NETZERO,CAN,北米,北米,2031,41245887.4019,84.3212,34.779,59286.1793,2445.3111,1.3628,22.926,219.1026,9936.2532,84.7582,68.6576,2964.0
S2_NETZERO,CAN,北米,北米,2032,41435425.4532,84.5388,35.029,59946.6787,2483.9161,1.5787,22.9293,205.9565,10184.6595,84.5039,65.2247,2964.0
S2_NETZERO,CAN,北米,北米,2033,41625834.4925,84.7502,35.278,60742.3508,2528.451,1.7929,22.9325,193.5991,10439.276,84.2504,61.9635,2964.0
S2_NETZERO,CAN,北米,北米,2034,41817118.5223,84.9557,35.526,61676.0732,2579.1157,2.0038,22.9356,181.9831,10700.2579,83.9977,58.8653,2964.0
S2_NETZERO,CAN,北米,北米,2035,42009281.5634,85.1553,35.7731,62750.6283,2636.1088,2.2098,22.9385,171.0642,10967.7644,83.7457,55.922,2964.0
S2_NETZERO,CAN,北米,北米,2036,42202327.6552,85.3492,36.0194,63838.6187,2694.1383,2.2013,22.9412,155.6684,11241.9585,83.4944,53.1259,2964.0
S2_NETZERO,CAN,北米,北米,2037,42396260.8556,85.5377,36.2648,64940.2274,2753.2228,2.1931,22.9439,141.6582,11523.0074,83.244,50.4696,2964.0
S2_NETZERO,CAN,北米,北米,2038,42591085.241,85.7208,36.5094,66055.6406,2813.3814,2.185,22.9464,128.909,11811.0826,82.9942,47.9462,2964.0
S2_NETZERO,CAN,北米,北米,2039,42786804.9069,85.8988,36.7533,67185.0478,2874.6335,2.1772,22.9489,117.3072,12106.3597,82.7452,45.5488,2964.0
S2_NETZERO,CAN,北米,北米,2040,42983423.9672,86.0717,36.9965,68328.6419,2936.999,2.1695,22.9512,106.7495,12409.0187,82.497,43.2714,2964.0
S2_NETZERO,CAN,北米,北米,2041,43180946.5551,86.2396,37.2391,69486.6191,3000.498,2.162,22.9534,97.1421,12719.2442,82.2495,41.1078,2964.0
S2_NETZERO,CAN,北米,北米,2042,43379376.8224,86.4029,37.481,70659.179,3065.1512,2.1547,22.9555,88.3993,13037.2253,82.0028,39.0524,2964.0
S2_NETZERO,CAN,北米,北米,2043,43578718.9404,86.5615,37.7224,71846.5247,3130.9795,2.1476,22.9575,80.4434,13363.1559,81.7568,37.0998,2964.0
S2_NETZERO,CAN,北米,北米,2044,43778977.0991,86.7156,37.9632,73048.8625,3198.0045,2.1407,22.9594,73.2035,13697.2348,81.5115,35.2448,2964.0
S2_NETZERO,CAN,北米,北米,2045,43980155.5082,86.8653,38.2035,74266.4025,3266.2479,2.1339,22.9612,66.6151,14039.6657,81.267,33.4826,2964.0
