iso3,year,population,region,gdp_pc_ppp,gdp_pc_growth_5y_pct,gdp_growth_pct,gdp_growth_3y_avg_pct,urban_pct,urban_pct_change_5y,gfcf_pct_gdp,gfcf_pct_gdp_change_3y,coal_prod_kwh_per_capita,res_copper,res_ironore,res_gold,copper_ratio_lag1,ironore_ratio_lag1,coal_ratio_lag1,gold_ratio_lag1,copper_ratio_change_3y,partition,weight,units,units_per_mn_pop
RUS,1997,147853769.0,CIS,17977.35156,,1.39992,-2.16623,73.11566,,18.29231,,9123.63621,1,1,2,0.38565,0.30579,0.53149,0.40917,,train,12.15951,110,0.74398
RUS,1998,147635543.0,CIS,17052.75586,,-5.29996,-2.55171,73.19121,,16.1506,-4.92712,8574.66281,1,1,2,0.40156,0.32231,0.51385,0.36635,,train,12.15054,102,0.69089
RUS,1999,147241973.0,CIS,18200.32031,,6.39991,0.83329,72.96533,,14.38661,-5.61513,9305.29503,1,1,2,0.30504,0.34619,0.44836,0.34066,-0.17896,train,12.13433,94,0.6384
RUS,2000,146717784.0,CIS,20104.75,1.8281,10.00007,3.70001,73.15682,0.22154,16.86367,-1.42864,9632.62913,1,1,2,0.29579,0.31405,0.40428,0.32924,-0.08986,train,12.11271,72,0.49074
RUS,2001,146117290.0,CIS,21219.9043,3.69425,5.10005,7.16668,73.22998,0.16767,18.8884,2.7378,10223.7935,1,1,2,0.34534,0.33242,0.41562,0.334,-0.05622,train,12.0879,103,0.70491
RUS,2002,145939502.0,CIS,22319.67773,4.4221,4.69999,6.60004,73.2929,0.17724,17.90591,3.5193,9767.67072,1,1,2,0.31231,0.35996,0.53149,0.33685,0.00727,train,12.08054,143,0.97986
RUS,2003,145794230.0,CIS,24057.92773,7.12547,7.29995,5.7,73.40574,0.21453,18.41503,1.55136,10570.31544,1,1,2,0.31231,0.35537,0.42065,0.39014,0.01652,validation,12.07453,116,0.79564
RUS,2004,145180091.0,CIS,25894.14648,7.30613,7.19995,6.39996,73.30658,0.34125,18.3853,-0.5031,10985.12881,1,1,2,0.33868,0.36823,0.4131,0.43487,-0.00667,validation,12.04907,130,0.89544
RUS,2005,144597886.0,CIS,27656.6582,6.58601,6.39997,6.96662,73.16139,0.00457,17.7554,-0.15052,10905.4983,1,1,2,0.51067,0.40955,0.78463,0.4577,0.19836,validation,12.02489,258,1.78426
KAZ,1995,16730541.0,CIS,10600.33023,,-8.2,-8.2,56.75295,,23.05402,,24968.3498,2,1,1,,,,,,train,4.0903,103,6.15641
KAZ,1996,16416036.0,CIS,10857.43539,,0.5,-3.85,56.62325,,17.22593,,23463.52067,2,1,1,0.484,0.28375,0.53904,0.39775,,train,4.05167,136,8.28458
KAZ,1997,16043250.0,CIS,11298.58055,,1.7,-2.0,56.48873,,16.25251,,22803.35967,2,1,1,0.38565,0.30579,0.53149,0.40917,,train,4.0054,117,7.29279
KAZ,1998,15647789.0,CIS,11364.03078,,-1.9,0.1,56.35288,,15.7186,-7.33543,22529.57271,2,1,1,0.40156,0.32231,0.51385,0.36635,,train,3.95573,155,9.90555
KAZ,1999,15455877.0,CIS,11815.77321,,2.7,0.83333,56.21025,,16.1798,-1.04613,19046.86483,2,1,1,0.30504,0.34619,0.44836,0.34066,-0.17896,train,3.9314,88,5.69363
KAZ,2000,15501108.0,CIS,12935.86437,4.06273,9.8,3.53333,56.02396,-0.72899,17.31829,1.06577,24335.80877,2,1,1,0.29579,0.31405,0.40428,0.32924,-0.08986,train,3.93714,70,4.51581
KAZ,2001,15575550.0,CIS,14612.02901,6.11986,13.5,8.66667,55.78137,-0.84188,23.73058,8.01198,25568.21428,2,1,1,0.34534,0.33242,0.41562,0.334,-0.05622,train,3.94659,88,5.64988
KAZ,2002,15656680.0,CIS,15960.87385,7.15355,9.8,11.03333,55.50459,-0.98414,24.0217,7.8419,23659.67753,2,1,1,0.31231,0.35996,0.53149,0.33685,0.00727,train,3.95685,111,7.08963
KAZ,2003,15747377.0,CIS,17344.75267,8.82462,9.3,10.86667,55.21153,-1.14135,23.04127,5.72298,26992.68583,2,1,1,0.31231,0.35537,0.42065,0.39014,0.01652,validation,3.9683,108,6.85829
KAZ,2004,15850164.0,CIS,18886.58119,9.83436,9.6,9.56667,54.92009,-1.29016,25.08331,1.35274,27490.81965,2,1,1,0.33868,0.36823,0.4131,0.43487,-0.00667,validation,3.98123,119,7.50781
KAZ,2005,15968118.0,CIS,20565.52945,9.71573,9.7,9.53333,54.64819,-1.37577,27.9646,3.9429,27134.13065,2,1,1,0.51067,0.40955,0.78463,0.4577,0.19836,validation,3.99601,238,14.9047
UZB,1995,22917588.0,CIS,3070.5269,,-0.9,-0.9,43.47825,,24.19983,,435.12432,1,0,3,,,,,,train,4.78723,96,4.18892
UZB,1996,23351981.0,CIS,3064.63712,,1.7,0.4,44.27106,,23.0001,,396.6687,1,0,3,0.484,0.28375,0.53904,0.39775,,train,4.83239,116,4.96746
UZB,1997,23758961.0,CIS,3168.77279,,5.2,2.0,45.10517,,28.31608,,404.85777,1,0,3,0.38565,0.30579,0.53149,0.40917,,train,4.87432,100,4.20894
UZB,1998,24134930.0,CIS,3253.54494,,4.3,3.73333,45.96237,,27.99123,3.7914,399.37965,1,0,3,0.40156,0.32231,0.51385,0.36635,,train,4.91273,102,4.22624
UZB,1999,24476013.0,CIS,3346.15887,,4.3,4.6,46.82442,,25.24593,2.24583,394.34527,1,0,3,0.30504,0.34619,0.44836,0.34066,-0.17896,train,4.94732,69,2.81909
UZB,2000,24787052.0,CIS,3430.88371,2.24419,3.835,4.145,47.6731,4.19485,22.86829,-5.4478,329.4462,1,0,3,0.29579,0.31405,0.40428,0.32924,-0.08986,train,4.97866,53,2.13821
UZB,2001,25090289.0,CIS,3530.54966,2.87093,4.16384,4.09961,48.49019,4.21913,26.81867,-1.17256,352.80582,1,0,3,0.34534,0.33242,0.41562,0.334,-0.05622,train,5.00902,72,2.86964
UZB,2002,25399987.0,CIS,3626.07786,2.73282,3.97349,3.99078,49.25746,4.15229,20.49073,-4.7552,351.77183,1,0,3,0.31231,0.35996,0.53149,0.33685,0.00727,train,5.03984,92,3.62205
UZB,2003,25711261.0,CIS,3733.79819,2.79188,4.23263,4.12332,49.95669,3.99432,20.09447,-2.77381,242.92858,1,0,3,0.31231,0.35537,0.42065,0.39014,0.01652,validation,5.07063,77,2.9948
UZB,2004,26029350.0,CIS,3962.90117,3.44115,7.449,5.21837,50.56965,3.74523,21.44197,-5.3767,338.57933,1,0,3,0.33868,0.36823,0.4131,0.43487,-0.00667,validation,5.1019,95,3.64973
UZB,2005,26356977.0,CIS,4185.63948,4.05697,6.95001,6.21055,51.07812,3.40502,19.87766,-0.61306,371.93188,1,0,3,0.51067,0.40955,0.78463,0.4577,0.19836,validation,5.1339,221,8.38488
CHN,1995,1220133929.0,中国,2807.88647,,11.01541,11.01541,29.04038,,32.62805,,6485.06759,1,2,1,,,,,,train,34.93042,157,0.12867
CHN,1996,1230944809.0,中国,3055.72828,,9.97329,10.49435,30.47986,,31.90958,,6598.02693,1,2,1,0.484,0.28375,0.53904,0.39775,,train,35.08482,162,0.13161
CHN,1997,1241139623.0,中国,3305.83026,,9.29759,10.09543,31.90995,,31.25023,,6500.87537,1,2,1,0.38565,0.30579,0.53149,0.40917,,train,35.22981,145,0.11683
CHN,1998,1250847122.0,中国,3533.6984,,7.92355,9.06481,33.35017,,33.06989,0.44184,6192.40102,1,2,1,0.40156,0.32231,0.51385,0.36635,,train,35.36732,164,0.13111
CHN,1999,1260176650.0,中国,3774.42758,,7.74124,8.32079,34.77971,,32.67505,0.76547,6294.07314,1,2,1,0.30504,0.34619,0.44836,0.34066,-0.17896,train,35.49897,139,0.1103
CHN,2000,1269581174.0,中国,4065.86708,7.68488,8.57357,8.07945,36.43202,7.39164,32.64718,1.39695,6479.38956,1,2,1,0.29579,0.31405,0.40428,0.32924,-0.08986,train,35.63118,122,0.09609
CHN,2001,1278725061.0,中国,4372.43561,7.42905,8.32405,8.21295,37.65974,7.17988,33.45988,0.38999,6815.56127,1,2,1,0.34534,0.33242,0.41562,0.334,-0.05622,train,35.75927,163,0.12747
CHN,2002,1286866835.0,中国,4744.38182,7.49291,9.23605,8.71122,39.08978,7.17983,34.98786,2.31282,7232.54477,1,2,1,0.31231,0.35996,0.53149,0.33685,0.00727,train,35.87293,163,0.12666
CHN,2003,1294517323.0,中国,5191.78118,7.99841,10.11381,9.22464,40.53023,7.18007,38.08468,5.4375,8492.97403,1,2,1,0.31231,0.35537,0.42065,0.39014,0.01652,validation,35.9794,192,0.14832
CHN,2004,1302100316.0,中国,5684.38817,8.53418,10.14043,9.8301,41.76001,6.98031,39.35054,5.89066,9886.89569,1,2,1,0.33868,0.36823,0.4131,0.43487,-0.00667,validation,36.08463,207,0.15897
CHN,2005,1310027135.0,中国,6298.2993,9.14756,11.45351,10.56925,42.99,6.55797,39.27033,4.28246,11023.42815,1,2,1,0.51067,0.40955,0.78463,0.4577,0.19836,validation,36.1943,335,0.25572
IDN,1995,199888055.0,アジア,6312.93454,,8.22001,8.22001,36.30235,,28.42981,,1434.46791,1,0,1,,,,,,train,14.13818,47,0.23513
IDN,1996,203204353.0,アジア,6695.40976,,7.81819,8.0191,37.53687,,29.60236,,1698.0591,1,0,1,0.484,0.28375,0.53904,0.39775,,train,14.25498,84,0.41338
IDN,1997,206536089.0,アジア,6897.00237,,4.69988,6.91269,38.74663,,28.30768,,1818.98961,1,0,1,0.38565,0.30579,0.53149,0.40917,,train,14.37136,63,0.30503
IDN,1998,209826791.0,アジア,5897.68531,,-13.12673,-0.20289,39.90751,,25.42951,-3.0003,2032.4764,1,0,1,0.40156,0.32231,0.51385,0.36635,,train,14.4854,66,0.31455
IDN,1999,213004667.0,アジア,5855.65801,,0.79113,-2.54524,40.99539,,20.13876,-9.4636,2370.53961,1,0,1,0.30504,0.34619,0.44836,0.34066,-0.17896,train,14.59468,36,0.16901
IDN,2000,216077789.0,アジア,6056.38198,-0.82633,4.92007,-2.47184,41.98615,5.6838,19.85085,-8.45682,2443.39783,1,0,1,0.29579,0.31405,0.40428,0.32924,-0.08986,train,14.69958,34,0.15735
IDN,2001,219097905.0,アジア,6190.51954,-1.55583,3.64347,3.11822,42.90189,5.36502,19.67266,-5.75685,2894.5416,1,0,1,0.34534,0.33242,0.41562,0.334,-0.05622,train,14.80196,42,0.1917
IDN,2002,222088499.0,アジア,6381.94955,-1.54028,4.49948,4.35434,43.78241,5.03578,19.42916,-0.7096,3188.47668,1,0,1,0.31231,0.35996,0.53149,0.33685,0.00727,train,14.90263,48,0.21613
IDN,2003,225048005.0,アジア,6599.09194,2.27289,4.78037,4.30777,44.63018,4.72266,19.50606,-0.3448,3479.95975,1,0,1,0.31231,0.35537,0.42065,0.39014,0.01652,validation,15.0016,47,0.20884
IDN,2004,227926649.0,アジア,6843.54655,3.16707,5.03087,4.77024,45.44767,4.45228,22.44862,2.77596,3981.19748,1,0,1,0.33868,0.36823,0.4131,0.43487,-0.00667,validation,15.09724,66,0.28957
IDN,2005,230871648.0,アジア,7140.85456,3.34926,5.69257,5.16794,46.23738,4.25122,23.64051,4.21135,4539.24944,1,0,1,0.51067,0.40955,0.78463,0.4577,0.19836,validation,15.19446,142,0.61506
IND,1995,960301046.0,アジア,2469.35163,,7.57449,7.57449,26.56618,,25.13692,,1611.89349,0,2,0,,,,,,train,30.98872,84,0.08747
IND,1996,979678460.0,アジア,2603.24633,,7.54952,7.56201,26.76486,,24.52479,,1693.3658,0,2,0,0.484,0.28375,0.53904,0.39775,,train,31.29982,75,0.07656
IND,1997,999133764.0,アジア,2655.92939,,4.04982,6.39128,26.96969,,25.35005,,1715.39193,0,2,0,0.38565,0.30579,0.53149,0.40917,,train,31.60908,91,0.09108
IND,1998,1018665080.0,アジア,2766.11049,,6.18442,5.92792,27.18325,,25.45877,0.32185,1672.23363,0,2,0,0.40156,0.32231,0.51385,0.36635,,train,31.91653,87,0.08541
IND,1999,1038225822.0,アジア,2954.06886,,8.84576,6.36,27.40817,,27.53509,3.01031,1604.85702,0,2,0,0.30504,0.34619,0.44836,0.34066,-0.17896,train,32.22151,90,0.08669
IND,2000,1057922731.0,アジア,3010.42156,4.04204,3.84099,6.29039,27.64704,1.08086,26.02178,0.67173,1674.21679,0,2,0,0.29579,0.31405,0.40428,0.32924,-0.08986,train,32.52572,76,0.07184
IND,2001,1077898579.0,アジア,3097.16224,3.53561,4.82397,5.8369,27.90287,1.138,29.93231,4.47354,1664.1241,0,2,0,0.34534,0.33242,0.41562,0.334,-0.05622,train,32.83137,73,0.06772
IND,2002,1097600380.0,アジア,3157.26904,3.51875,3.80398,4.15631,28.17569,1.206,28.33252,0.79743,1706.69675,0,2,0,0.31231,0.35996,0.53149,0.33685,0.00727,train,33.13005,98,0.08929
IND,2003,1116803000.0,アジア,3346.88829,3.88536,7.86038,5.49611,28.46603,1.28278,28.33483,2.31304,1750.29437,0,2,0,0.31231,0.35537,0.42065,0.39014,0.01652,validation,33.4186,94,0.08417
IND,2004,1135991509.0,アジア,3551.04731,3.74978,7.92294,6.5291,28.77261,1.36444,30.70814,0.77583,1858.26389,0,2,0,0.33868,0.36823,0.4131,0.43487,-0.00667,validation,33.70447,115,0.10123
IND,2005,1154676321.0,アジア,3770.39653,4.60488,7.92343,7.90225,29.09455,1.44751,32.75534,4.42281,1911.49672,0,2,0,0.51067,0.40955,0.78463,0.4577,0.19836,validation,33.98053,154,0.13337
VNM,1995,72049945.0,アジア,3328.21486,,9.54048,9.54048,21.45385,,25.42116,,754.78198,0,0,0,,,,,,train,8.48822,1,0.01388
VNM,1996,73156456.0,アジア,3584.02898,,9.34002,9.44025,22.07251,,26.31894,,874.50928,0,0,0,0.484,0.28375,0.53904,0.39775,,train,8.55315,1,0.01367
VNM,1997,74226890.0,アジア,3820.30249,,8.15208,9.01086,22.68833,,26.69893,,999.20662,0,0,0,0.38565,0.30579,0.53149,0.40917,,train,8.6155,1,0.01347
VNM,1998,75299665.0,アジア,3982.95806,,5.76446,7.75219,23.27685,,27.02117,1.60001,1009.53968,0,0,0,0.40156,0.32231,0.51385,0.36635,,train,8.67754,1,0.01328
VNM,1999,76287454.0,アジア,4119.05367,,4.77359,6.23004,23.82123,,25.70348,-0.61547,822.04867,0,0,0,0.30504,0.34619,0.44836,0.34066,-0.17896,train,8.73427,0,0.0
VNM,2000,77154016.0,アジア,4349.22349,5.49699,6.78732,5.77512,24.36725,2.91341,27.6468,0.94787,979.96195,0,0,0,0.29579,0.31405,0.40428,0.32924,-0.08986,train,8.78374,1,0.01296
VNM,2001,77969357.0,アジア,4570.26847,4.98181,6.19289,5.91793,24.94894,2.87643,29.15073,2.12956,1119.06784,0,0,0,0.34534,0.33242,0.41562,0.334,-0.05622,train,8.83003,1,0.01283
VNM,2002,78772227.0,アジア,4809.62151,4.71349,6.32082,6.43368,25.55409,2.86576,31.13845,5.43498,1356.68375,0,0,0,0.31231,0.35996,0.53149,0.33685,0.00727,train,8.87537,1,0.01269
VNM,2003,79563778.0,アジア,5090.28991,5.02855,6.89906,6.47093,26.17454,2.89769,33.35404,5.70723,1580.98325,0,0,0,0.31231,0.35537,0.42065,0.39014,0.01652,validation,8.91985,2,0.02514
VNM,2004,80338977.0,アジア,5421.09703,5.64719,7.53641,6.91877,26.8021,2.98087,33.25397,4.10324,2217.10565,0,0,0,0.33868,0.36823,0.4131,0.43487,-0.00667,validation,8.9632,4,0.04979
VNM,2005,81088309.0,アジア,5776.36304,5.83969,7.54725,7.32757,27.42859,3.06134,31.2736,0.13514,2738.2739,0,0,0,0.51067,0.40955,0.78463,0.4577,0.19836,validation,9.0049,5,0.06166
PHL,1995,70546245.0,アジア,4477.32318,,4.62523,4.62523,37.39607,,19.36918,,121.83498,1,0,1,,,,,,train,8.39918,58,0.82216
PHL,1996,72190237.0,アジア,4631.77198,,5.86035,5.24279,37.71349,,19.36918,,99.2655,1,0,1,0.484,0.28375,0.53904,0.39775,,train,8.49648,82,1.13589
PHL,1997,73908813.0,アジア,4758.70846,,5.18641,5.22399,38.04562,,19.36918,,94.15657,1,0,1,0.38565,0.30579,0.53149,0.40917,,train,8.59702,47,0.63592
PHL,1998,75791031.0,アジア,4616.67293,,-0.51409,3.51089,38.39328,,19.36918,0.0,98.7188,1,0,1,0.40156,0.32231,0.51385,0.36635,,train,8.7058,49,0.64651
PHL,1999,77753256.0,アジア,4650.75927,,3.34645,2.67292,38.75728,,19.36918,0.0,97.89944,1,0,1,0.30504,0.34619,0.44836,0.34066,-0.17896,train,8.81778,37,0.47586
PHL,2000,79625401.0,アジア,4740.43892,1.14863,4.38251,2.40496,39.13842,1.74235,19.36918,0.0,109.88956,1,0,1,0.29579,0.31405,0.40428,0.32924,-0.08986,train,8.92331,31,0.38932
PHL,2001,81401488.0,アジア,4778.40084,0.62528,3.04923,3.59273,39.53752,1.82403,18.31176,-1.05742,97.72549,1,0,1,0.34534,0.33242,0.41562,0.334,-0.05622,train,9.02228,33,0.4054
PHL,2002,83068889.0,アジア,4856.49948,0.40766,3.71626,3.716,39.95539,1.90977,18.34386,-1.02532,129.62735,1,0,1,0.31231,0.35996,0.53149,0.33685,0.00727,train,9.11421,44,0.52968
PHL,2003,84731836.0,アジア,5003.38318,1.62181,5.08691,3.9508,40.39285,1.99957,18.62828,-0.7409,154.93586,1,0,1,0.31231,0.35537,0.42065,0.39014,0.01652,validation,9.20499,31,0.36586
PHL,2004,86394510.0,アジア,5229.45081,2.37324,6.56923,5.12413,40.85071,2.09343,18.5446,0.23284,204.05232,1,0,1,0.33868,0.36823,0.4131,0.43487,-0.00667,validation,9.29486,41,0.47457
PHL,2005,88015959.0,アジア,5386.81654,2.58946,4.94251,5.53288,41.32977,2.19135,18.18152,-0.16235,232.4124,1,0,1,0.51067,0.40955,0.78463,0.4577,0.19836,validation,9.38168,127,1.44292
AUS,1995,18095340.0,オセアニア,38653.33668,,3.89017,3.89017,85.28687,,25.05724,,87968.39407,1,3,2,,,,,,train,4.25386,180,9.94731
AUS,1996,18305305.0,オセアニア,39663.16177,,3.86567,3.87792,85.24059,,24.11139,,89628.77155,1,3,2,0.484,0.28375,0.53904,0.39775,,train,4.27847,230,12.56466
AUS,1997,18504911.0,オセアニア,40773.56605,,3.91796,3.89127,85.19536,,24.00091,,96683.1994,1,3,2,0.38565,0.30579,0.53149,0.40917,,train,4.30173,201,10.86198
AUS,1998,18701710.0,オセアニア,42257.17181,,4.67681,4.15348,85.1553,,25.11567,0.05843,97964.41074,1,3,2,0.40156,0.32231,0.51385,0.36635,,train,4.32455,201,10.74768
AUS,1999,18909980.0,オセアニア,43899.07379,,5.02822,4.541,85.12452,,25.3297,1.21831,102163.93671,1,3,2,0.30504,0.34619,0.44836,0.34066,-0.17896,train,4.34856,184,9.73031
AUS,2000,19132472.0,オセアニア,45099.07521,3.13264,3.91606,4.54036,85.10716,-0.17971,25.89197,1.89105,104368.11302,1,3,2,0.29579,0.31405,0.40428,0.32924,-0.08986,train,4.37407,152,7.94461
AUS,2001,19365438.0,オセアニア,45428.20008,2.75137,2.03146,3.65858,85.14811,-0.09248,23.1582,-1.95747,111431.56173,1,3,2,0.34534,0.33242,0.41562,0.334,-0.05622,train,4.40062,192,9.91457
AUS,2002,19595356.0,オセアニア,46688.39478,2.74627,3.94981,3.29911,85.28421,0.08885,24.25546,-1.07424,113498.62692,1,3,2,0.31231,0.35996,0.53149,0.33685,0.00727,train,4.42666,228,11.63541
AUS,2003,19819449.0,オセアニア,47581.22853,2.40167,3.09128,3.02418,85.40971,0.25441,26.00703,0.11507,115999.59212,1,3,2,0.31231,0.35537,0.42065,0.39014,0.01652,validation,4.4519,182,9.1829
AUS,2004,20046679.0,オセアニア,49061.27615,2.24844,4.21894,3.75334,85.51877,0.39424,26.58807,3.42986,119163.42852,1,3,2,0.33868,0.36823,0.4131,0.43487,-0.00667,validation,4.47735,220,10.97439
AUS,2005,20294490.0,オセアニア,49997.0665,2.08346,3.15548,3.48857,85.61909,0.51193,26.96762,2.71216,123249.66038,1,3,2,0.51067,0.40955,0.78463,0.4577,0.19836,validation,4.50494,338,16.65477
TUR,1995,61024501.0,中近東,13099.25753,,7.87827,7.87827,55.06524,,24.03894,,2302.74722,0,0,1,,,,,,train,7.81182,25,0.40967
TUR,1996,61951134.0,中近東,13826.92011,,7.1578,7.51803,55.79044,,24.64289,,2308.23862,0,0,1,0.484,0.28375,0.53904,0.39775,,train,7.8709,24,0.3874
TUR,1997,62852968.0,中近東,14631.29588,,7.35786,7.46464,56.52667,,24.87239,,2427.3794,0,0,1,0.38565,0.30579,0.53149,0.40917,,train,7.92799,23,0.36593
TUR,1998,63734385.0,中近東,14704.33857,,1.90857,5.47474,57.29019,,22.20599,-1.83294,2544.60759,0,0,1,0.40156,0.32231,0.51385,0.36635,,train,7.98338,29,0.45501
TUR,1999,64591916.0,中近東,14066.18963,,-3.05277,2.07122,58.09728,,19.91973,-4.72316,2391.94019,0,0,1,0.30504,0.34619,0.44836,0.34066,-0.17896,train,8.03691,25,0.38705
TUR,2000,65425957.0,中近東,14856.91463,2.55017,6.98529,1.94703,58.97061,3.90537,22.31102,-2.56136,2219.88346,0,0,1,0.29579,0.31405,0.40428,0.32924,-0.08986,train,8.08863,15,0.22927
TUR,2001,66245125.0,中近東,13872.12873,0.06531,-5.45941,-0.50896,59.87225,4.0818,18.07654,-4.12945,2156.12847,0,0,1,0.34534,0.33242,0.41562,0.334,-0.05622,train,8.13911,16,0.24153
TUR,2002,67048792.0,中近東,14587.89462,-0.0594,6.43551,2.6538,60.73853,4.21187,19.67164,-0.24809,1970.5053,0,0,1,0.31231,0.35996,0.53149,0.33685,0.00727,train,8.18833,24,0.35795
TUR,2003,67831735.0,中近東,15255.7178,0.73895,5.79909,2.2584,61.58451,4.29432,20.94442,-1.3666,1847.7487,0,0,1,0.31231,0.35537,0.42065,0.39014,0.01652,validation,8.236,15,0.22114
TUR,2004,68592621.0,中近東,16583.88371,3.34797,9.92541,7.38667,62.43885,4.34157,25.64172,7.56518,1785.7606,0,0,1,0.33868,0.36823,0.4131,0.43487,-0.00667,validation,8.28207,18,0.26242
TUR,2005,69329557.0,中近東,17902.5966,3.80003,9.11158,8.27869,63.33025,4.35964,26.87703,7.20539,1881.14573,0,0,1,0.51067,0.40955,0.78463,0.4577,0.19836,validation,8.32644,47,0.67792
ZAF,1995,44541557.0,アフリカ,10318.8386,,3.1,3.1,53.29622,,15.70242,,30527.89556,1,2,2,,,,,,train,6.67395,150,3.36764
ZAF,1996,45123023.0,アフリカ,10623.86036,,4.3,3.7,53.57492,,15.80494,,30141.5754,1,2,2,0.484,0.28375,0.53904,0.39775,,train,6.71737,163,3.61235
ZAF,1997,45666835.0,アフリカ,10770.27796,,2.6,3.33333,54.00402,,16.15013,,31755.91214,1,2,2,0.38565,0.30579,0.53149,0.40917,,train,6.75772,145,3.17517
ZAF,1998,46223888.0,アフリカ,10693.68823,,0.5,2.46667,54.65624,,16.51397,0.81155,31719.52995,1,2,2,0.40156,0.32231,0.51385,0.36635,,train,6.79882,150,3.24508
ZAF,1999,46730331.0,アフリカ,10831.65896,,2.4,1.83333,55.44085,,14.84128,-0.96366,31425.43544,1,2,2,0.30504,0.34619,0.44836,0.34066,-0.17896,train,6.83596,135,2.88892
ZAF,2000,47159715.0,アフリカ,11183.8255,1.62298,4.2,2.36667,56.259,2.96278,14.38705,-1.76308,31229.02672,1,2,2,0.29579,0.31405,0.40428,0.32924,-0.08986,train,6.86729,130,2.75659
ZAF,2001,47566805.0,アフリカ,11387.49237,1.39794,2.7,3.1,57.00143,3.42651,14.36331,-2.15066,30873.48415,1,2,2,0.34534,0.33242,0.41562,0.334,-0.05622,train,6.89687,145,3.04834
ZAF,2002,48019414.0,アフリカ,11697.56573,1.66553,3.70037,3.53346,57.67236,3.66834,14.02729,-0.81399,30119.02644,1,2,2,0.31231,0.35996,0.53149,0.33685,0.00727,train,6.9296,189,3.93591
ZAF,2003,48500351.0,アフリカ,11923.1211,2.20037,2.94908,3.11648,58.37243,3.71619,14.65691,0.26986,32321.93103,1,2,2,0.31231,0.35537,0.42065,0.39014,0.01652,validation,6.96422,135,2.78349
ZAF,2004,48991420.0,アフリカ,12341.21027,2.64376,4.55456,3.73467,59.09774,3.65689,15.16724,0.80393,32544.37206,1,2,2,0.33868,0.36823,0.4131,0.43487,-0.00667,validation,6.99939,169,3.44958
ZAF,2005,49490041.0,アフリカ,12861.56331,2.83493,5.27705,4.26023,59.82418,3.56518,15.8783,1.85102,32519.47195,1,2,2,0.51067,0.40955,0.78463,0.4577,0.19836,validation,7.03492,301,6.08203
GHA,1995,17399023.0,アフリカ,3039.68873,,4.11242,4.11242,39.96052,,21.13085,,0.0,0,0,3,,,,,,train,4.17121,74,4.25311
GHA,1996,17810184.0,アフリカ,3106.18555,,4.60246,4.35744,40.81435,,20.29866,,0.0,0,0,3,0.484,0.28375,0.53904,0.39775,,train,4.22021,78,4.37952
GHA,1997,18238961.0,アフリカ,3160.44504,,4.19636,4.30375,41.64846,,23.8355,,0.0,0,0,3,0.38565,0.30579,0.53149,0.40917,,train,4.27071,72,3.94759
GHA,1998,18688041.0,アフリカ,3229.48228,,4.70039,4.49974,42.45293,,22.36355,1.2327,0.0,0,0,3,0.40156,0.32231,0.51385,0.36635,,train,4.32297,76,4.06677
GHA,1999,19149875.0,アフリカ,3290.26865,,4.4,4.43225,43.21783,,20.46744,0.16879,0.0,0,0,3,0.30504,0.34619,0.44836,0.34066,-0.17896,train,4.37606,60,3.13318
GHA,2000,19637085.0,アフリカ,3327.35199,1.82488,3.7,4.2668,43.93738,3.97686,23.09813,-0.73737,0.0,0,0,3,0.29579,0.31405,0.40428,0.32924,-0.08986,train,4.43138,49,2.49528
GHA,2001,20167073.0,アフリカ,3369.50703,1.64073,4.0,4.03333,44.64105,3.82671,27.12292,4.75937,0.0,0,0,3,0.34534,0.33242,0.41562,0.334,-0.05622,train,4.49078,67,3.32225
GHA,2002,20729392.0,アフリカ,3425.61821,1.62443,4.5,4.06667,45.34847,3.70001,18.77495,-1.6925,0.0,0,0,3,0.31231,0.35996,0.53149,0.33685,0.00727,train,4.55295,116,5.59592
GHA,2003,21296710.0,アフリカ,3507.75106,1.6668,5.2,4.56667,46.0548,3.60187,22.93693,-0.1612,0.0,0,0,3,0.31231,0.35537,0.42065,0.39014,0.01652,validation,4.61484,51,2.39474
GHA,2004,21868298.0,アフリカ,3607.36522,1.8572,5.6,5.1,46.7572,3.53938,28.37751,1.25459,0.0,0,0,3,0.33868,0.36823,0.4131,0.43487,-0.00667,validation,4.67636,52,2.37787
GHA,2005,22449446.0,アフリカ,3721.30786,2.2632,5.9,5.56667,47.45284,3.51547,29.00214,10.22719,0.0,0,0,3,0.51067,0.40955,0.78463,0.4577,0.19836,validation,4.73808,178,7.92893
COD,1995,44433718.0,アフリカ,1362.1878,,0.7,0.7,32.45617,,9.65361,,1.71041,3,0,1,,,,,,train,6.66586,147,3.3083
COD,1996,45296125.0,アフリカ,1322.58012,,-1.02317,-0.16159,32.92626,,27.09571,,1.25839,3,0,1,0.484,0.28375,0.53904,0.39775,,train,6.73024,182,4.018
COD,1997,46029907.0,アフリカ,1228.39077,,-5.61705,-1.98007,33.40633,,2.5,,0.82555,3,0,1,0.38565,0.30579,0.53149,0.40917,,train,6.78453,79,1.71628
COD,1998,47297595.0,アフリカ,1176.0505,,-1.62415,-2.75479,33.89581,,2.1,-7.55361,0.63428,3,0,1,0.40156,0.32231,0.51385,0.36635,,train,6.87732,99,2.09313
COD,1999,48912972.0,アフリカ,1088.65044,,-4.27014,-3.83711,34.39418,,3.06901,-24.0267,0.44978,3,0,1,0.30504,0.34619,0.44836,0.34066,-0.17896,train,6.99378,74,1.51289
