series_id,iso3,country_ja,region,sub_region,category,year,units,installed_base
ARG_ミニショベル,ARG,アルゼンチン,中南米,中南米,ミニショベル,2022,5356,28037
ARG_ミニショベル,ARG,アルゼンチン,中南米,中南米,ミニショベル,2023,4029,28561
ARG_ミニショベル,ARG,アルゼンチン,中南米,中南米,ミニショベル,2024,3723,28713
ARG_ミニショベル,ARG,アルゼンチン,中南米,中南米,ミニショベル,2025,4467,29591
ARG_一般建機,ARG,アルゼンチン,中南米,中南米,一般建機,1995,1636,17330
ARG_一般建機,ARG,アルゼンチン,中南米,中南米,一般建機,1996,1902,17657
ARG_一般建機,ARG,アルゼンチン,中南米,中南米,一般建機,1997,2484,18536
ARG_一般建機,ARG,アルゼンチン,中南米,中南米,一般建機,1998,2968,19819
ARG_一般建機,ARG,アルゼンチン,中南米,中南米,一般建機,1999,1626,19643
ARG_一般建機,ARG,アルゼンチン,中南米,中南米,一般建機,2000,1009,18867
ARG_一般建機,ARG,アルゼンチン,中南米,中南米,一般建機,2001,595,17747
ARG_一般建機,ARG,アルゼンチン,中南米,中南米,一般建機,2002,238,16372
ARG_一般建機,ARG,アルゼンチン,中南米,中南米,一般建機,2003,1166,16050
ARG_一般建機,ARG,アルゼンチン,中南米,中南米,一般建機,2004,2016,16607
ARG_一般建機,ARG,アルゼンチン,中南米,中南米,一般建機,2005,2945,18042
ARG_一般建機,ARG,アルゼンチン,中南米,中南米,一般建機,2006,4023,20425
ARG_一般建機,ARG,アルゼンチン,中南米,中南米,一般建機,2007,3972,22540
ARG_一般建機,ARG,アルゼンチン,中南米,中南米,一般建機,2008,3610,24101
ARG_一般建機,ARG,アルゼンチン,中南米,中南米,一般建機,2009,1046,22955
ARG_一般建機,ARG,アルゼンチン,中南米,中南米,一般建機,2010,2525,23393
ARG_一般建機,ARG,アルゼンチン,中南米,中南米,一般建機,2011,3499,24765
ARG_一般建機,ARG,アルゼンチン,中南米,中南米,一般建機,2012,2267,24781
ARG_一般建機,ARG,アルゼンチン,中南米,中南米,一般建機,2013,2915,25444
ARG_一般建機,ARG,アルゼンチン,中南米,中南米,一般建機,2014,2264,25395
ARG_一般建機,ARG,アルゼンチン,中南米,中南米,一般建機,2015,2306,25392
ARG_一般建機,ARG,アルゼンチン,中南米,中南米,一般建機,2016,1182,24266
ARG_一般建機,ARG,アルゼンチン,中南米,中南米,一般建機,2017,2279,24339
ARG_一般建機,ARG,アルゼンチン,中南米,中南米,一般建機,2018,1526,23653
ARG_一般建機,ARG,アルゼンチン,中南米,中南米,一般建機,2019,868,22370
ARG_一般建機,ARG,アルゼンチン,中南米,中南米,一般建機,2020,1458,21794
ARG_一般建機,ARG,アルゼンチン,中南米,中南米,一般建機,2021,4245,24057
ARG_一般建機,ARG,アルゼンチン,中南米,中南米,一般建機,2022,3528,25399
ARG_一般建機,ARG,アルゼンチン,中南米,中南米,一般建機,2023,3888,26978
ARG_一般建機,ARG,アルゼンチン,中南米,中南米,一般建機,2024,1511,26036
ARG_一般建機,ARG,アルゼンチン,中南米,中南米,一般建機,2025,2323,25992
ARG_鉱山機械,ARG,アルゼンチン,中南米,中南米,鉱山機械,1995,25,329
ARG_鉱山機械,ARG,アルゼンチン,中南米,中南米,鉱山機械,1996,27,332
ARG_鉱山機械,ARG,アルゼンチン,中南米,中南米,鉱山機械,1997,27,336
ARG_鉱山機械,ARG,アルゼンチン,中南米,中南米,鉱山機械,1998,24,336
ARG_鉱山機械,ARG,アルゼンチン,中南米,中南米,鉱山機械,1999,20,332
ARG_鉱山機械,ARG,アルゼンチン,中南米,中南米,鉱山機械,2000,17,325
ARG_鉱山機械,ARG,アルゼンチン,中南米,中南米,鉱山機械,2001,20,322
ARG_鉱山機械,ARG,アルゼンチン,中南米,中南米,鉱山機械,2002,12,311
ARG_鉱山機械,ARG,アルゼンチン,中南米,中南米,鉱山機械,2003,22,311
ARG_鉱山機械,ARG,アルゼンチン,中南米,中南米,鉱山機械,2004,20,309
ARG_鉱山機械,ARG,アルゼンチン,中南米,中南米,鉱山機械,2005,56,343
ARG_鉱山機械,ARG,アルゼンチン,中南米,中南米,鉱山機械,2006,48,366
ARG_鉱山機械,ARG,アルゼンチン,中南米,中南米,鉱山機械,2007,40,380
ARG_鉱山機械,ARG,アルゼンチン,中南米,中南米,鉱山機械,2008,57,409
ARG_鉱山機械,ARG,アルゼンチン,中南米,中南米,鉱山機械,2009,91,471
ARG_鉱山機械,ARG,アルゼンチン,中南米,中南米,鉱山機械,2010,33,470
ARG_鉱山機械,ARG,アルゼンチン,中南米,中南米,鉱山機械,2011,58,494
ARG_鉱山機械,ARG,アルゼンチン,中南米,中南米,鉱山機械,2012,61,521
ARG_鉱山機械,ARG,アルゼンチン,中南米,中南米,鉱山機械,2013,33,517
ARG_鉱山機械,ARG,アルゼンチン,中南米,中南米,鉱山機械,2014,29,509
ARG_鉱山機械,ARG,アルゼンチン,中南米,中南米,鉱山機械,2015,22,494
ARG_鉱山機械,ARG,アルゼンチン,中南米,中南米,鉱山機械,2016,25,484
ARG_鉱山機械,ARG,アルゼンチン,中南米,中南米,鉱山機械,2017,33,483
ARG_鉱山機械,ARG,アルゼンチン,中南米,中南米,鉱山機械,2018,37,486
ARG_鉱山機械,ARG,アルゼンチン,中南米,中南米,鉱山機械,2019,37,488
ARG_鉱山機械,ARG,アルゼンチン,中南米,中南米,鉱山機械,2020,35,489
ARG_鉱山機械,ARG,アルゼンチン,中南米,中南米,鉱山機械,2021,24,478
ARG_鉱山機械,ARG,アルゼンチン,中南米,中南米,鉱山機械,2022,94,538
ARG_鉱山機械,ARG,アルゼンチン,中南米,中南米,鉱山機械,2023,172,671
ARG_鉱山機械,ARG,アルゼンチン,中南米,中南米,鉱山機械,2024,62,685
ARG_鉱山機械,ARG,アルゼンチン,中南米,中南米,鉱山機械,2025,37,673
DEU_ミニショベル,DEU,ドイツ,欧州,欧州,ミニショベル,1995,16946,128901
DEU_ミニショベル,DEU,ドイツ,欧州,欧州,ミニショベル,1996,16521,129309
DEU_ミニショベル,DEU,ドイツ,欧州,欧州,ミニショベル,1997,16993,130138
DEU_ミニショベル,DEU,ドイツ,欧州,欧州,ミニショベル,1998,17677,131548
DEU_ミニショベル,DEU,ドイツ,欧州,欧州,ミニショベル,1999,16858,131963
DEU_ミニショベル,DEU,ドイツ,欧州,欧州,ミニショベル,2000,17361,132829
DEU_ミニショベル,DEU,ドイツ,欧州,欧州,ミニショベル,2001,19988,136213
DEU_ミニショベル,DEU,ドイツ,欧州,欧州,ミニショベル,2002,20854,140040
DEU_ミニショベル,DEU,ドイツ,欧州,欧州,ミニショベル,2003,16675,139210
DEU_ミニショベル,DEU,ドイツ,欧州,欧州,ミニショベル,2004,15868,137677
DEU_ミニショベル,DEU,ドイツ,欧州,欧州,ミニショベル,2005,15442,135909
DEU_ミニショベル,DEU,ドイツ,欧州,欧州,ミニショベル,2006,19502,138422
DEU_ミニショベル,DEU,ドイツ,欧州,欧州,ミニショベル,2007,25247,146367
DEU_ミニショベル,DEU,ドイツ,欧州,欧州,ミニショベル,2008,19646,147717
DEU_ミニショベル,DEU,ドイツ,欧州,欧州,ミニショベル,2009,16006,145258
DEU_ミニショベル,DEU,ドイツ,欧州,欧州,ミニショベル,2010,18228,145329
DEU_ミニショベル,DEU,ドイツ,欧州,欧州,ミニショベル,2011,19409,146572
DEU_ミニショベル,DEU,ドイツ,欧州,欧州,ミニショベル,2012,18377,146627
DEU_ミニショベル,DEU,ドイツ,欧州,欧州,ミニショベル,2013,17167,145465
DEU_ミニショベル,DEU,ドイツ,欧州,欧州,ミニショベル,2014,19427,146709
DEU_ミニショベル,DEU,ドイツ,欧州,欧州,ミニショベル,2015,18539,146910
DEU_ミニショベル,DEU,ドイツ,欧州,欧州,ミニショベル,2016,21093,149639
DEU_ミニショベル,DEU,ドイツ,欧州,欧州,ミニショベル,2017,21033,151968
DEU_ミニショベル,DEU,ドイツ,欧州,欧州,ミニショベル,2018,19442,152414
DEU_ミニショベル,DEU,ドイツ,欧州,欧州,ミニショベル,2019,20640,154002
DEU_ミニショベル,DEU,ドイツ,欧州,欧州,ミニショベル,2020,18455,153206
DEU_ミニショベル,DEU,ドイツ,欧州,欧州,ミニショベル,2021,20620,154676
DEU_ミニショベル,DEU,ドイツ,欧州,欧州,ミニショベル,2022,24826,160167
DEU_ミニショベル,DEU,ドイツ,欧州,欧州,ミニショベル,2023,22572,162718
DEU_ミニショベル,DEU,ドイツ,欧州,欧州,ミニショベル,2024,20975,163353
DEU_ミニショベル,DEU,ドイツ,欧州,欧州,ミニショベル,2025,19951,162885
DEU_一般建機,DEU,ドイツ,欧州,欧州,一般建機,1995,8336,90861
DEU_一般建機,DEU,ドイツ,欧州,欧州,一般建機,1996,7985,90586
DEU_一般建機,DEU,ドイツ,欧州,欧州,一般建機,1997,6551,88902
DEU_一般建機,DEU,ドイツ,欧州,欧州,一般建機,1998,8038,88858
DEU_一般建機,DEU,ドイツ,欧州,欧州,一般建機,1999,7326,88105
DEU_一般建機,DEU,ドイツ,欧州,欧州,一般建機,2000,7880,87976
DEU_一般建機,DEU,ドイツ,欧州,欧州,一般建機,2001,6361,86339
DEU_一般建機,DEU,ドイツ,欧州,欧州,一般建機,2002,5632,84122
DEU_一般建機,DEU,ドイツ,欧州,欧州,一般建機,2003,5983,82458
DEU_一般建機,DEU,ドイツ,欧州,欧州,一般建機,2004,5568,80529
DEU_一般建機,DEU,ドイツ,欧州,欧州,一般建機,2005,6714,79922
DEU_一般建機,DEU,ドイツ,欧州,欧州,一般建機,2006,8680,81337
DEU_一般建機,DEU,ドイツ,欧州,欧州,一般建機,2007,8948,82891
DEU_一般建機,DEU,ドイツ,欧州,欧州,一般建機,2008,9745,85100
DEU_一般建機,DEU,ドイツ,欧州,欧州,一般建機,2009,5001,82364
DEU_一般建機,DEU,ドイツ,欧州,欧州,一般建機,2010,6976,81853
DEU_一般建機,DEU,ドイツ,欧州,欧州,一般建機,2011,9698,84110
DEU_一般建機,DEU,ドイツ,欧州,欧州,一般建機,2012,9231,85695
DEU_一般建機,DEU,ドイツ,欧州,欧州,一般建機,2013,7647,85551
DEU_一般建機,DEU,ドイツ,欧州,欧州,一般建機,2014,7269,85042
DEU_一般建機,DEU,ドイツ,欧州,欧州,一般建機,2015,7405,84716
DEU_一般建機,DEU,ドイツ,欧州,欧州,一般建機,2016,9122,86136
DEU_一般建機,DEU,ドイツ,欧州,欧州,一般建機,2017,9136,87442
DEU_一般建機,DEU,ドイツ,欧州,欧州,一般建機,2018,10931,90424
DEU_一般建機,DEU,ドイツ,欧州,欧州,一般建機,2019,10533,92737
DEU_一般建機,DEU,ドイツ,欧州,欧州,一般建機,2020,10566,94872
DEU_一般建機,DEU,ドイツ,欧州,欧州,一般建機,2021,8751,94998
DEU_一般建機,DEU,ドイツ,欧州,欧州,一般建機,2022,9896,96258
DEU_一般建機,DEU,ドイツ,欧州,欧州,一般建機,2023,9142,96650
DEU_一般建機,DEU,ドイツ,欧州,欧州,一般建機,2024,7939,95802
DEU_一般建機,DEU,ドイツ,欧州,欧州,一般建機,2025,7164,94257
DEU_鉱山機械,DEU,ドイツ,欧州,欧州,鉱山機械,1995,8,121
DEU_鉱山機械,DEU,ドイツ,欧州,欧州,鉱山機械,1996,4,117
DEU_鉱山機械,DEU,ドイツ,欧州,欧州,鉱山機械,1997,4,112
DEU_鉱山機械,DEU,ドイツ,欧州,欧州,鉱山機械,1998,4,108
DEU_鉱山機械,DEU,ドイツ,欧州,欧州,鉱山機械,1999,4,105
DEU_鉱山機械,DEU,ドイツ,欧州,欧州,鉱山機械,2000,4,101
DEU_鉱山機械,DEU,ドイツ,欧州,欧州,鉱山機械,2001,4,98
DEU_鉱山機械,DEU,ドイツ,欧州,欧州,鉱山機械,2002,4,95
DEU_鉱山機械,DEU,ドイツ,欧州,欧州,鉱山機械,2003,4,92
DEU_鉱山機械,DEU,ドイツ,欧州,欧州,鉱山機械,2004,6,91
DEU_鉱山機械,DEU,ドイツ,欧州,欧州,鉱山機械,2005,7,91
DEU_鉱山機械,DEU,ドイツ,欧州,欧州,鉱山機械,2006,6,91
DEU_鉱山機械,DEU,ドイツ,欧州,欧州,鉱山機械,2007,16,100
DEU_鉱山機械,DEU,ドイツ,欧州,欧州,鉱山機械,2008,12,105
DEU_鉱山機械,DEU,ドイツ,欧州,欧州,鉱山機械,2009,15,113
DEU_鉱山機械,DEU,ドイツ,欧州,欧州,鉱山機械,2010,20,125
DEU_鉱山機械,DEU,ドイツ,欧州,欧州,鉱山機械,2011,32,149
DEU_鉱山機械,DEU,ドイツ,欧州,欧州,鉱山機械,2012,33,172
DEU_鉱山機械,DEU,ドイツ,欧州,欧州,鉱山機械,2013,26,186
DEU_鉱山機械,DEU,ドイツ,欧州,欧州,鉱山機械,2014,16,188
DEU_鉱山機械,DEU,ドイツ,欧州,欧州,鉱山機械,2015,7,182
DEU_鉱山機械,DEU,ドイツ,欧州,欧州,鉱山機械,2016,6,175
DEU_鉱山機械,DEU,ドイツ,欧州,欧州,鉱山機械,2017,13,176
DEU_鉱山機械,DEU,ドイツ,欧州,欧州,鉱山機械,2018,9,173
DEU_鉱山機械,DEU,ドイツ,欧州,欧州,鉱山機械,2019,6,167
DEU_鉱山機械,DEU,ドイツ,欧州,欧州,鉱山機械,2020,6,161
DEU_鉱山機械,DEU,ドイツ,欧州,欧州,鉱山機械,2021,11,160
DEU_鉱山機械,DEU,ドイツ,欧州,欧州,鉱山機械,2022,10,159
DEU_鉱山機械,DEU,ドイツ,欧州,欧州,鉱山機械,2023,6,153
DEU_鉱山機械,DEU,ドイツ,欧州,欧州,鉱山機械,2024,5,148
DEU_鉱山機械,DEU,ドイツ,欧州,欧州,鉱山機械,2025,8,145
FRA_ミニショベル,FRA,フランス,欧州,欧州,ミニショベル,1995,9312,76986
FRA_ミニショベル,FRA,フランス,欧州,欧州,ミニショベル,1996,9197,76560
FRA_ミニショベル,FRA,フランス,欧州,欧州,ミニショベル,1997,10040,77031
FRA_ミニショベル,FRA,フランス,欧州,欧州,ミニショベル,1998,11013,78414
FRA_ミニショベル,FRA,フランス,欧州,欧州,ミニショベル,1999,13734,82347
FRA_ミニショベル,FRA,フランス,欧州,欧州,ミニショベル,2000,14986,87039
FRA_ミニショベル,FRA,フランス,欧州,欧州,ミニショベル,2001,12814,88974
FRA_ミニショベル,FRA,フランス,欧州,欧州,ミニショベル,2002,14326,92178
FRA_ミニショベル,FRA,フランス,欧州,欧州,ミニショベル,2003,13949,94604
FRA_ミニショベル,FRA,フランス,欧州,欧州,ミニショベル,2004,13658,96437
FRA_ミニショベル,FRA,フランス,欧州,欧州,ミニショベル,2005,12436,96818
FRA_ミニショベル,FRA,フランス,欧州,欧州,ミニショベル,2006,14360,99076
FRA_ミニショベル,FRA,フランス,欧州,欧州,ミニショベル,2007,14559,101251
FRA_ミニショベル,FRA,フランス,欧州,欧州,ミニショベル,2008,12813,101408
FRA_ミニショベル,FRA,フランス,欧州,欧州,ミニショベル,2009,11546,100278
FRA_ミニショベル,FRA,フランス,欧州,欧州,ミニショベル,2010,12357,100100
FRA_ミニショベル,FRA,フランス,欧州,欧州,ミニショベル,2011,12602,100189
FRA_ミニショベル,FRA,フランス,欧州,欧州,ミニショベル,2012,13005,100670
FRA_ミニショベル,FRA,フランス,欧州,欧州,ミニショベル,2013,12763,100850
FRA_ミニショベル,FRA,フランス,欧州,欧州,ミニショベル,2014,13308,101551
FRA_ミニショベル,FRA,フランス,欧州,欧州,ミニショベル,2015,16357,105214
FRA_ミニショベル,FRA,フランス,欧州,欧州,ミニショベル,2016,15531,107593
FRA_ミニショベル,FRA,フランス,欧州,欧州,ミニショベル,2017,12628,106772
FRA_ミニショベル,FRA,フランス,欧州,欧州,ミニショベル,2018,14415,107840
FRA_ミニショベル,FRA,フランス,欧州,欧州,ミニショベル,2019,13899,108260
FRA_ミニショベル,FRA,フランス,欧州,欧州,ミニショベル,2020,11089,105817
FRA_ミニショベル,FRA,フランス,欧州,欧州,ミニショベル,2021,14736,107326
FRA_ミニショベル,FRA,フランス,欧州,欧州,ミニショベル,2022,14408,108318
FRA_ミニショベル,FRA,フランス,欧州,欧州,ミニショベル,2023,17107,111885
FRA_ミニショベル,FRA,フランス,欧州,欧州,ミニショベル,2024,16648,114547
FRA_ミニショベル,FRA,フランス,欧州,欧州,ミニショベル,2025,15099,115328
FRA_一般建機,FRA,フランス,欧州,欧州,一般建機,1995,4751,51254
FRA_一般建機,FRA,フランス,欧州,欧州,一般建機,1996,4895,51490
FRA_一般建機,FRA,フランス,欧州,欧州,一般建機,1997,4521,51330
FRA_一般建機,FRA,フランス,欧州,欧州,一般建機,1998,5057,51721
FRA_一般建機,FRA,フランス,欧州,欧州,一般建機,1999,6366,53385
FRA_一般建機,FRA,フランス,欧州,欧州,一般建機,2000,7561,56092
FRA_一般建機,FRA,フランス,欧州,欧州,一般建機,2001,6674,57667
FRA_一般建機,FRA,フランス,欧州,欧州,一般建機,2002,5949,58374
FRA_一般建機,FRA,フランス,欧州,欧州,一般建機,2003,5834,58901
FRA_一般建機,FRA,フランス,欧州,欧州,一般建機,2004,6325,59871
FRA_一般建機,FRA,フランス,欧州,欧州,一般建機,2005,6800,61229
FRA_一般建機,FRA,フランス,欧州,欧州,一般建機,2006,7682,63345
FRA_一般建機,FRA,フランス,欧州,欧州,一般建機,2007,8033,65619
FRA_一般建機,FRA,フランス,欧州,欧州,一般建機,2008,8129,67782
FRA_一般建機,FRA,フランス,欧州,欧州,一般建機,2009,5248,66868
FRA_一般建機,FRA,フランス,欧州,欧州,一般建機,2010,5674,66464
FRA_一般建機,FRA,フランス,欧州,欧州,一般建機,2011,6017,66438
FRA_一般建機,FRA,フランス,欧州,欧州,一般建機,2012,5845,66243
FRA_一般建機,FRA,フランス,欧州,欧州,一般建機,2013,5737,65958
FRA_一般建機,FRA,フランス,欧州,欧州,一般建機,2014,5509,65471
FRA_一般建機,FRA,フランス,欧州,欧州,一般建機,2015,5657,65176
FRA_一般建機,FRA,フランス,欧州,欧州,一般建機,2016,6185,65436
FRA_一般建機,FRA,フランス,欧州,欧州,一般建機,2017,6605,66092
FRA_一般建機,FRA,フランス,欧州,欧州,一般建機,2018,7901,67985
FRA_一般建機,FRA,フランス,欧州,欧州,一般建機,2019,9644,71448
FRA_一般建機,FRA,フランス,欧州,欧州,一般建機,2020,6712,71665
FRA_一般建機,FRA,フランス,欧州,欧州,一般建機,2021,9237,74387
FRA_一般建機,FRA,フランス,欧州,欧州,一般建機,2022,9566,77191
FRA_一般建機,FRA,フランス,欧州,欧州,一般建機,2023,7712,77885
FRA_一般建機,FRA,フランス,欧州,欧州,一般建機,2024,7181,77985
FRA_一般建機,FRA,フランス,欧州,欧州,一般建機,2025,6441,77337
GBR_ミニショベル,GBR,英国,欧州,欧州,ミニショベル,1995,9257,74513
GBR_ミニショベル,GBR,英国,欧州,欧州,ミニショベル,1996,9572,74771
GBR_ミニショベル,GBR,英国,欧州,欧州,ミニショベル,1997,10768,76192
GBR_ミニショベル,GBR,英国,欧州,欧州,ミニショベル,1998,12017,78685
GBR_ミニショベル,GBR,英国,欧州,欧州,ミニショベル,1999,12667,81516
GBR_ミニショベル,GBR,英国,欧州,欧州,ミニショベル,2000,14092,85418
GBR_ミニショベル,GBR,英国,欧州,欧州,ミニショベル,2001,11831,86572
GBR_ミニショベル,GBR,英国,欧州,欧州,ミニショベル,2002,12824,88574
GBR_ミニショベル,GBR,英国,欧州,欧州,ミニショベル,2003,12734,90237
GBR_ミニショベル,GBR,英国,欧州,欧州,ミニショベル,2004,13403,92360
GBR_ミニショベル,GBR,英国,欧州,欧州,ミニショベル,2005,14235,95051
GBR_ミニショベル,GBR,英国,欧州,欧州,ミニショベル,2006,14457,97626
GBR_ミニショベル,GBR,英国,欧州,欧州,ミニショベル,2007,12419,97843
GBR_ミニショベル,GBR,英国,欧州,欧州,ミニショベル,2008,13476,99088
GBR_ミニショベル,GBR,英国,欧州,欧州,ミニショベル,2009,11540,98242
GBR_ミニショベル,GBR,英国,欧州,欧州,ミニショベル,2010,13639,99601
GBR_ミニショベル,GBR,英国,欧州,欧州,ミニショベル,2011,15529,102679
GBR_ミニショベル,GBR,英国,欧州,欧州,ミニショベル,2012,15662,105506
GBR_ミニショベル,GBR,英国,欧州,欧州,ミニショベル,2013,14558,106877
GBR_ミニショベル,GBR,英国,欧州,欧州,ミニショベル,2014,15354,108871
GBR_ミニショベル,GBR,英国,欧州,欧州,ミニショベル,2015,15516,110779
GBR_ミニショベル,GBR,英国,欧州,欧州,ミニショベル,2016,15543,112474
GBR_ミニショベル,GBR,英国,欧州,欧州,ミニショベル,2017,15600,114015
GBR_ミニショベル,GBR,英国,欧州,欧州,ミニショベル,2018,16933,116697
GBR_ミニショベル,GBR,英国,欧州,欧州,ミニショベル,2019,17652,119762
GBR_ミニショベル,GBR,英国,欧州,欧州,ミニショベル,2020,11319,116110
GBR_ミニショベル,GBR,英国,欧州,欧州,ミニショベル,2021,18009,119606
GBR_ミニショベル,GBR,英国,欧州,欧州,ミニショベル,2022,20001,124656
GBR_ミニショベル,GBR,英国,欧州,欧州,ミニショベル,2023,18030,127103
GBR_ミニショベル,GBR,英国,欧州,欧州,ミニショベル,2024,16396,127612
GBR_ミニショベル,GBR,英国,欧州,欧州,ミニショベル,2025,17600,129260
GBR_一般建機,GBR,英国,欧州,欧州,一般建機,1995,4394,45578
GBR_一般建機,GBR,英国,欧州,欧州,一般建機,1996,4961,46396
GBR_一般建機,GBR,英国,欧州,欧州,一般建機,1997,3720,45898
GBR_一般建機,GBR,英国,欧州,欧州,一般建機,1998,5223,46948
GBR_一般建機,GBR,英国,欧州,欧州,一般建機,1999,4912,47592
GBR_一般建機,GBR,英国,欧州,欧州,一般建機,2000,5997,49263
GBR_一般建機,GBR,英国,欧州,欧州,一般建機,2001,4768,49552
GBR_一般建機,GBR,英国,欧州,欧州,一般建機,2002,4575,49623
GBR_一般建機,GBR,英国,欧州,欧州,一般建機,2003,4321,49432
GBR_一般建機,GBR,英国,欧州,欧州,一般建機,2004,4904,49843
GBR_一般建機,GBR,英国,欧州,欧州,一般建機,2005,5609,50920
GBR_一般建機,GBR,英国,欧州,欧州,一般建機,2006,5295,51586
GBR_一般建機,GBR,英国,欧州,欧州,一般建機,2007,6917,53814
GBR_一般建機,GBR,英国,欧州,欧州,一般建機,2008,6161,55082
GBR_一般建機,GBR,英国,欧州,欧州,一般建機,2009,3290,53365
GBR_一般建機,GBR,英国,欧州,欧州,一般建機,2010,3619,52132
GBR_一般建機,GBR,英国,欧州,欧州,一般建機,2011,3462,50855
GBR_一般建機,GBR,英国,欧州,欧州,一般建機,2012,4363,50596
GBR_一般建機,GBR,英国,欧州,欧州,一般建機,2013,5759,51755
GBR_一般建機,GBR,英国,欧州,欧州,一般建機,2014,6714,53764
GBR_一般建機,GBR,英国,欧州,欧州,一般建機,2015,7601,56478
GBR_一般建機,GBR,英国,欧州,欧州,一般建機,2016,6770,58114
GBR_一般建機,GBR,英国,欧州,欧州,一般建機,2017,7116,59947
GBR_一般建機,GBR,英国,欧州,欧州,一般建機,2018,6268,60766
GBR_一般建機,GBR,英国,欧州,欧州,一般建機,2019,6602,61843
GBR_一般建機,GBR,英国,欧州,欧州,一般建機,2020,4506,60727
GBR_一般建機,GBR,英国,欧州,欧州,一般建機,2021,6248,61454
GBR_一般建機,GBR,英国,欧州,欧州,一般建機,2022,7445,63312
GBR_一般建機,GBR,英国,欧州,欧州,一般建機,2023,7152,64708
GBR_一般建機,GBR,英国,欧州,欧州,一般建機,2024,6670,65496
GBR_一般建機,GBR,英国,欧州,欧州,一般建機,2025,7127,66669
GBR_鉱山機械,GBR,英国,欧州,欧州,鉱山機械,1995,4,50
GBR_鉱山機械,GBR,英国,欧州,欧州,鉱山機械,1996,2,49
GBR_鉱山機械,GBR,英国,欧州,欧州,鉱山機械,1997,2,47
GBR_鉱山機械,GBR,英国,欧州,欧州,鉱山機械,1998,2,45
GBR_鉱山機械,GBR,英国,欧州,欧州,鉱山機械,1999,1,44
GBR_鉱山機械,GBR,英国,欧州,欧州,鉱山機械,2000,2,42
GBR_鉱山機械,GBR,英国,欧州,欧州,鉱山機械,2001,1,40
GBR_鉱山機械,GBR,英国,欧州,欧州,鉱山機械,2002,2,39
GBR_鉱山機械,GBR,英国,欧州,欧州,鉱山機械,2003,2,39
GBR_鉱山機械,GBR,英国,欧州,欧州,鉱山機械,2004,2,37
GBR_鉱山機械,GBR,英国,欧州,欧州,鉱山機械,2005,1,36
GBR_鉱山機械,GBR,英国,欧州,欧州,鉱山機械,2006,1,35
GBR_鉱山機械,GBR,英国,欧州,欧州,鉱山機械,2007,1,34
GBR_鉱山機械,GBR,英国,欧州,欧州,鉱山機械,2008,1,33
GBR_鉱山機械,GBR,英国,欧州,欧州,鉱山機械,2009,1,32
GBR_鉱山機械,GBR,英国,欧州,欧州,鉱山機械,2010,4,33
GBR_鉱山機械,GBR,英国,欧州,欧州,鉱山機械,2011,5,36
GBR_鉱山機械,GBR,英国,欧州,欧州,鉱山機械,2012,5,38
GBR_鉱山機械,GBR,英国,欧州,欧州,鉱山機械,2013,3,38
GBR_鉱山機械,GBR,英国,欧州,欧州,鉱山機械,2014,1,36
GBR_鉱山機械,GBR,英国,欧州,欧州,鉱山機械,2015,2,35
GBR_鉱山機械,GBR,英国,欧州,欧州,鉱山機械,2016,1,34
GBR_鉱山機械,GBR,英国,欧州,欧州,鉱山機械,2017,1,33
GBR_鉱山機械,GBR,英国,欧州,欧州,鉱山機械,2018,2,32
GBR_鉱山機械,GBR,英国,欧州,欧州,鉱山機械,2019,1,31
GBR_鉱山機械,GBR,英国,欧州,欧州,鉱山機械,2020,1,30
GBR_鉱山機械,GBR,英国,欧州,欧州,鉱山機械,2021,1,29
GBR_鉱山機械,GBR,英国,欧州,欧州,鉱山機械,2022,1,28
GBR_鉱山機械,GBR,英国,欧州,欧州,鉱山機械,2023,1,28
GBR_鉱山機械,GBR,英国,欧州,欧州,鉱山機械,2024,1,27
GBR_鉱山機械,GBR,英国,欧州,欧州,鉱山機械,2025,1,26
ITA_ミニショベル,ITA,イタリア,欧州,欧州,ミニショベル,1995,5001,45783
ITA_ミニショベル,ITA,イタリア,欧州,欧州,ミニショベル,1996,6258,46318
ITA_ミニショベル,ITA,イタリア,欧州,欧州,ミニショベル,1997,6960,47488
ITA_ミニショベル,ITA,イタリア,欧州,欧州,ミニショベル,1998,6424,47976
ITA_ミニショベル,ITA,イタリア,欧州,欧州,ミニショベル,1999,6588,48567
ITA_ミニショベル,ITA,イタリア,欧州,欧州,ミニショベル,2000,6204,48700
ITA_ミニショベル,ITA,イタリア,欧州,欧州,ミニショベル,2001,6579,49191
ITA_ミニショベル,ITA,イタリア,欧州,欧州,ミニショベル,2002,6193,49236
ITA_ミニショベル,ITA,イタリア,欧州,欧州,ミニショベル,2003,6476,49557
ITA_ミニショベル,ITA,イタリア,欧州,欧州,ミニショベル,2004,8638,52001
ITA_ミニショベル,ITA,イタリア,欧州,欧州,ミニショベル,2005,7283,52783
ITA_ミニショベル,ITA,イタリア,欧州,欧州,ミニショベル,2006,6131,52316
ITA_ミニショベル,ITA,イタリア,欧州,欧州,ミニショベル,2007,5928,51704
ITA_ミニショベル,ITA,イタリア,欧州,欧州,ミニショベル,2008,7077,52318
ITA_ミニショベル,ITA,イタリア,欧州,欧州,ミニショベル,2009,6343,52121
ITA_ミニショベル,ITA,イタリア,欧州,欧州,ミニショベル,2010,7372,52978
ITA_ミニショベル,ITA,イタリア,欧州,欧州,ミニショベル,2011,6112,52468
ITA_ミニショベル,ITA,イタリア,欧州,欧州,ミニショベル,2012,5824,51734
