iso3,year,population,region,gdp_pc_ppp,gdp_pc_growth_5y_pct,gdp_growth_pct,gdp_growth_3y_avg_pct,urban_pct,urban_pct_change_5y,gfcf_pct_gdp,gfcf_pct_gdp_change_3y,coal_prod_kwh_per_capita,res_copper,res_ironore,res_gold,copper_ratio_lag1,ironore_ratio_lag1,coal_ratio_lag1,gold_ratio_lag1,copper_ratio_change_3y,partition,weight,units,units_per_mn_pop
ITA,1996,57162098.0,欧州,46008.23893,,1.34558,2.11621,66.87939,,19.66804,,18.64872,0,0,0,0.484,0.28375,0.53904,0.39775,,train,7.56056,5168,90.40956
ITA,1997,57189272.0,欧州,46869.42561,,1.92572,2.05271,66.95087,,19.64298,,29.39362,0,0,0,0.38565,0.30579,0.53149,0.40917,,train,7.56236,5237,91.57312
ITA,1998,57215190.0,欧州,47701.39742,,1.80437,1.69189,67.02862,,19.96394,0.09383,25.70996,0,0,0,0.40156,0.32231,0.51385,0.36635,,train,7.56407,4893,85.51925
ITA,1999,57240796.0,欧州,48493.66512,,1.67799,1.8027,67.11021,,20.37152,0.70348,15.6357,0,0,0,0.30504,0.34619,0.44836,0.34066,-0.17896,train,7.56576,5596,97.76244
ITA,2000,57272200.0,欧州,50353.42004,2.08813,3.8821,2.45482,67.19323,0.37662,21.22576,1.58278,1.90319,0,0,0,0.29579,0.31405,0.40428,0.32924,-0.08986,train,7.56784,6820,119.08046
ITA,2001,57305760.0,欧州,51332.29044,2.21415,2.00643,2.52217,67.2752,0.39581,21.19189,1.22795,18.88117,0,0,0,0.34534,0.33242,0.41562,0.334,-0.05622,train,7.57006,6889,120.21479
ITA,2002,57420636.0,欧州,51369.11491,1.85034,0.26993,2.05282,67.35388,0.40301,21.81209,1.44056,22.08265,0,0,0,0.31231,0.35996,0.53149,0.33685,0.00727,train,7.57764,7154,124.58935
ITA,2003,57739697.0,欧州,51126.25855,1.39641,0.06655,0.78097,67.42994,0.40132,21.28423,0.05848,33.68566,0,0,0,0.31231,0.35537,0.42065,0.39014,0.01652,validation,7.59866,6259,108.40029
ITA,2004,58176736.0,欧州,51495.00288,1.20827,1.47402,0.6035,67.50725,0.39704,21.3598,0.16791,13.11521,0,0,0,0.33868,0.36823,0.4131,0.43487,-0.00667,validation,7.62737,6199,106.55462
ITA,2005,58519696.0,欧州,51585.64458,0.48471,0.76241,0.76766,67.58972,0.39649,21.67344,-0.13865,12.62823,0,0,0,0.51067,0.40955,0.78463,0.4577,0.19836,validation,7.64982,7136,121.94185
ESP,1995,40052733.0,欧州,33501.73142,,2.75749,2.75749,75.5883,,21.8968,,2826.42385,0,0,0,,,,,,train,6.32872,2948,73.60297
ESP,1996,40237375.0,欧州,34232.37869,,2.60741,2.68245,75.69722,,21.69606,,2778.48642,0,0,0,0.484,0.28375,0.53904,0.39775,,train,6.34329,3397,84.424
ESP,1997,40423823.0,欧州,35312.08629,,3.5873,2.98407,75.80426,,22.13862,,2771.1382,0,0,0,0.38565,0.30579,0.53149,0.40917,,train,6.35797,3947,97.64044
ESP,1998,40617436.0,欧州,36679.09423,,4.30198,3.4989,75.91451,,23.2834,1.38659,2645.12019,0,0,0,0.40156,0.32231,0.51385,0.36635,,train,6.37318,4780,117.68345
ESP,1999,40812855.0,欧州,38141.31688,,4.40887,4.09938,76.03307,,24.74069,3.04464,2446.65559,0,0,0,0.30504,0.34619,0.44836,0.34066,-0.17896,train,6.38849,5321,130.37559
ESP,2000,41019772.0,欧州,39945.89713,3.58121,5.20064,4.63716,76.16506,0.57676,25.97268,3.83406,2364.85956,0,0,0,0.29579,0.31405,0.40428,0.32924,-0.08986,train,6.40467,5997,146.19779
ESP,2001,41245602.0,欧州,41224.29241,3.78706,3.91909,4.50953,76.31569,0.61846,25.9007,2.6173,2217.13336,0,0,0,0.34534,0.33242,0.41562,0.334,-0.05622,train,6.42227,6135,148.74313
ESP,2002,41755703.0,欧州,41766.03782,3.41415,2.75546,3.9584,76.49342,0.68916,26.17734,1.43664,2140.18669,0,0,0,0.31231,0.35996,0.53149,0.33685,0.00727,train,6.46187,6679,159.9542
ESP,2003,42506540.0,欧州,42223.13017,2.85523,2.93929,3.20461,76.70934,0.79483,27.12391,1.15123,1954.64039,0,0,0,0.31231,0.35537,0.42065,0.39014,0.01652,validation,6.5197,6442,151.55315
ESP,2004,43234562.0,欧州,42793.39023,2.3284,3.11453,2.93643,76.95496,0.92189,27.8253,1.9246,1862.00568,0,0,0,0.33868,0.36823,0.4131,0.43487,-0.00667,validation,6.5753,7001,161.93063
ESP,2005,43958883.0,欧州,43570.76526,1.75239,3.55123,3.20168,77.22068,1.05562,29.0284,2.85107,1753.00178,0,0,0,0.51067,0.40955,0.78463,0.4577,0.19836,validation,6.63015,7860,178.80345
POL,1995,38364668.0,欧州,14227.56637,,7.92966,7.92966,61.59737,,17.6303,,27953.03741,1,0,0,,,,,,train,6.19392,1090,28.41156
POL,1996,38359164.0,欧州,15083.09812,,6.09388,7.01177,61.63968,,19.57801,,27712.75203,1,0,0,0.484,0.28375,0.53904,0.39775,,train,6.19348,1717,44.76114
POL,1997,38348307.0,欧州,16031.72115,,6.35891,6.79415,61.67588,,22.2442,,28206.06918,1,0,0,0.38565,0.30579,0.53149,0.40917,,train,6.1926,2802,73.06711
POL,1998,38326431.0,欧州,16766.64929,,4.62161,5.69147,61.70578,,24.00357,6.37327,24381.45101,1,0,0,0.40156,0.32231,0.51385,0.36635,,train,6.19083,3360,87.66796
POL,1999,38287717.0,欧州,17556.00269,,4.69918,5.22657,61.72919,,24.32446,4.74645,23613.65657,1,0,0,0.30504,0.34619,0.44836,0.34066,-0.17896,train,6.18771,3349,87.46931
POL,2000,38258077.0,欧州,18566.35463,5.46763,4.65633,4.65904,61.74592,0.14854,23.81274,1.56855,21855.20197,1,0,0,0.29579,0.31405,0.40428,0.32924,-0.08986,train,6.18531,3056,79.87856
POL,2001,38247359.0,欧州,18800.60186,4.5048,1.23374,3.52975,61.75577,0.11609,20.56577,-3.4378,21910.42785,1,0,0,0.34534,0.33242,0.41562,0.334,-0.05622,train,6.18444,1362,35.6103
POL,2002,38229407.0,欧州,19166.91371,3.6369,1.90119,2.59709,61.75815,0.08228,18.54325,-5.78121,21834.16028,1,0,0,0.31231,0.35996,0.53149,0.33685,0.00727,train,6.18299,923,24.14372
POL,2003,38203527.0,欧州,19855.6318,3.43976,3.52337,2.21944,61.72814,0.02236,18.25092,-5.56182,21744.58918,1,0,0,0.31231,0.35537,0.42065,0.39014,0.01652,validation,6.1809,1375,35.99144
POL,2004,38167568.0,欧州,20878.6545,3.52742,5.0908,3.50512,61.65552,-0.07367,18.59957,-1.9662,21122.54048,1,0,0,0.33868,0.36823,0.4131,0.43487,-0.00667,validation,6.17799,1798,47.10806
POL,2005,38124377.0,欧州,21568.94766,3.04347,3.26082,3.95833,61.5497,-0.19621,19.11511,0.57185,21161.68351,1,0,0,0.51067,0.40955,0.78463,0.4577,0.19836,validation,6.17449,2067,54.21728
SWE,1995,8826298.0,欧州,40385.21397,,4.09439,4.09439,83.9,,19.54465,,0.0,0,1,0,,,,,,train,2.97091,705,79.87494
SWE,1996,8840330.0,欧州,41008.35317,,1.70472,2.89955,83.93657,,20.02509,,0.0,0,1,0,0.484,0.28375,0.53904,0.39775,,train,2.97327,914,103.38981
SWE,1997,8845525.0,欧州,42241.06077,,3.06499,2.9547,83.96247,,19.70812,,0.0,0,1,0,0.38565,0.30579,0.53149,0.40917,,train,2.97414,734,82.97981
SWE,1998,8850606.0,欧州,44010.10744,,4.24583,3.00518,83.98408,,20.56208,1.01743,0.0,0,1,0,0.40156,0.32231,0.51385,0.36635,,train,2.975,876,98.97627
SWE,1999,8857691.0,欧州,45823.30184,,4.20112,3.83731,84.0078,,21.15381,1.12872,0.0,0,1,0,0.30504,0.34619,0.44836,0.34066,-0.17896,train,2.97619,976,110.18673
SWE,2000,8872099.0,欧州,47868.50773,3.45834,4.63112,4.35936,84.04,0.14,21.74342,2.03529,0.0,0,1,0,0.29579,0.31405,0.40428,0.32924,-0.08986,train,2.97861,1044,117.67227
SWE,2001,8896018.0,欧州,48389.81851,3.36567,1.36081,3.39768,84.08272,0.14614,22.18056,1.61847,0.0,0,1,0,0.34534,0.33242,0.41562,0.334,-0.05622,train,2.98262,1079,121.29022
SWE,2002,8925045.0,欧州,49331.20326,3.15193,2.27773,2.75655,84.13425,0.17178,21.66694,0.51313,0.0,0,1,0,0.31231,0.35996,0.53149,0.33685,0.00727,train,2.98748,950,106.44204
SWE,2003,8958434.0,欧州,50072.47365,2.61464,1.88103,1.83985,84.19543,0.21135,21.09906,-0.64436,0.0,0,1,0,0.31231,0.35537,0.42065,0.39014,0.01652,validation,2.99306,881,98.34308
SWE,2004,8993805.0,欧州,51960.53219,2.5457,4.17958,2.77945,84.26707,0.25927,21.34717,-0.83339,0.0,0,1,0,0.33868,0.36823,0.4131,0.43487,-0.00667,validation,2.99897,1039,115.52396
SWE,2005,9029771.0,欧州,53198.6712,2.13396,2.79314,2.95125,84.35,0.31,21.50973,-0.15722,0.0,0,1,0,0.51067,0.40955,0.78463,0.4577,0.19836,validation,3.00496,1160,128.46394
RUS,1995,148291406.0,CIS,18363.71289,,-4.14353,-4.14353,72.93528,,21.07773,,9780.87024,1,1,2,,,,,,train,12.1775,6583,44.39232
RUS,1996,148084580.0,CIS,17699.86914,,-3.75507,-3.9493,73.06231,,20.00174,,9488.74623,1,1,2,0.484,0.28375,0.53904,0.39775,,train,12.169,3741,25.26259
RUS,1997,147853769.0,CIS,17977.35156,,1.39992,-2.16623,73.11566,,18.29231,,9123.63621,1,1,2,0.38565,0.30579,0.53149,0.40917,,train,12.15951,2281,15.42741
RUS,1998,147635543.0,CIS,17052.75586,,-5.29996,-2.55171,73.19121,,16.1506,-4.92712,8574.66281,1,1,2,0.40156,0.32231,0.51385,0.36635,,train,12.15054,2097,14.2039
RUS,1999,147241973.0,CIS,18200.32031,,6.39991,0.83329,72.96533,,14.38661,-5.61513,9305.29503,1,1,2,0.30504,0.34619,0.44836,0.34066,-0.17896,train,12.13433,2021,13.72571
RUS,2000,146717784.0,CIS,20104.75,1.8281,10.00007,3.70001,73.15682,0.22154,16.86367,-1.42864,9632.62913,1,1,2,0.29579,0.31405,0.40428,0.32924,-0.08986,train,12.11271,5701,38.85691
RUS,2001,146117290.0,CIS,21219.9043,3.69425,5.10005,7.16668,73.22998,0.16767,18.8884,2.7378,10223.7935,1,1,2,0.34534,0.33242,0.41562,0.334,-0.05622,train,12.0879,10951,74.94664
RUS,2002,145939502.0,CIS,22319.67773,4.4221,4.69999,6.60004,73.2929,0.17724,17.90591,3.5193,9767.67072,1,1,2,0.31231,0.35996,0.53149,0.33685,0.00727,train,12.08054,8234,56.42064
RUS,2003,145794230.0,CIS,24057.92773,7.12547,7.29995,5.7,73.40574,0.21453,18.41503,1.55136,10570.31544,1,1,2,0.31231,0.35537,0.42065,0.39014,0.01652,validation,12.07453,9243,63.39757
RUS,2004,145180091.0,CIS,25894.14648,7.30613,7.19995,6.39996,73.30658,0.34125,18.3853,-0.5031,10985.12881,1,1,2,0.33868,0.36823,0.4131,0.43487,-0.00667,validation,12.04907,10912,75.16182
RUS,2005,144597886.0,CIS,27656.6582,6.58601,6.39997,6.96662,73.16139,0.00457,17.7554,-0.15052,10905.4983,1,1,2,0.51067,0.40955,0.78463,0.4577,0.19836,validation,12.02489,9777,67.6151
KAZ,1995,16730541.0,CIS,10600.33023,,-8.2,-8.2,56.75295,,23.05402,,24968.3498,2,1,1,,,,,,train,4.0903,308,18.40945
KAZ,1996,16416036.0,CIS,10857.43539,,0.5,-3.85,56.62325,,17.22593,,23463.52067,2,1,1,0.484,0.28375,0.53904,0.39775,,train,4.05167,119,7.24901
KAZ,1997,16043250.0,CIS,11298.58055,,1.7,-2.0,56.48873,,16.25251,,22803.35967,2,1,1,0.38565,0.30579,0.53149,0.40917,,train,4.0054,106,6.60714
KAZ,1998,15647789.0,CIS,11364.03078,,-1.9,0.1,56.35288,,15.7186,-7.33543,22529.57271,2,1,1,0.40156,0.32231,0.51385,0.36635,,train,3.95573,93,5.94333
KAZ,1999,15455877.0,CIS,11815.77321,,2.7,0.83333,56.21025,,16.1798,-1.04613,19046.86483,2,1,1,0.30504,0.34619,0.44836,0.34066,-0.17896,train,3.9314,159,10.28735
KAZ,2000,15501108.0,CIS,12935.86437,4.06273,9.8,3.53333,56.02396,-0.72899,17.31829,1.06577,24335.80877,2,1,1,0.29579,0.31405,0.40428,0.32924,-0.08986,train,3.93714,368,23.74024
KAZ,2001,15575550.0,CIS,14612.02901,6.11986,13.5,8.66667,55.78137,-0.84188,23.73058,8.01198,25568.21428,2,1,1,0.34534,0.33242,0.41562,0.334,-0.05622,train,3.94659,1138,73.06323
KAZ,2002,15656680.0,CIS,15960.87385,7.15355,9.8,11.03333,55.50459,-0.98414,24.0217,7.8419,23659.67753,2,1,1,0.31231,0.35996,0.53149,0.33685,0.00727,train,3.95685,1230,78.56072
KAZ,2003,15747377.0,CIS,17344.75267,8.82462,9.3,10.86667,55.21153,-1.14135,23.04127,5.72298,26992.68583,2,1,1,0.31231,0.35537,0.42065,0.39014,0.01652,validation,3.9683,1233,78.29875
KAZ,2004,15850164.0,CIS,18886.58119,9.83436,9.6,9.56667,54.92009,-1.29016,25.08331,1.35274,27490.81965,2,1,1,0.33868,0.36823,0.4131,0.43487,-0.00667,validation,3.98123,1592,100.4406
KAZ,2005,15968118.0,CIS,20565.52945,9.71573,9.7,9.53333,54.64819,-1.37577,27.9646,3.9429,27134.13065,2,1,1,0.51067,0.40955,0.78463,0.4577,0.19836,validation,3.99601,2268,142.03302
UZB,1995,22917588.0,CIS,3070.5269,,-0.9,-0.9,43.47825,,24.19983,,435.12432,1,0,3,,,,,,train,4.78723,16,0.69815
UZB,1996,23351981.0,CIS,3064.63712,,1.7,0.4,44.27106,,23.0001,,396.6687,1,0,3,0.484,0.28375,0.53904,0.39775,,train,4.83239,15,0.64234
UZB,1997,23758961.0,CIS,3168.77279,,5.2,2.0,45.10517,,28.31608,,404.85777,1,0,3,0.38565,0.30579,0.53149,0.40917,,train,4.87432,45,1.89402
UZB,1998,24134930.0,CIS,3253.54494,,4.3,3.73333,45.96237,,27.99123,3.7914,399.37965,1,0,3,0.40156,0.32231,0.51385,0.36635,,train,4.91273,40,1.65735
UZB,1999,24476013.0,CIS,3346.15887,,4.3,4.6,46.82442,,25.24593,2.24583,394.34527,1,0,3,0.30504,0.34619,0.44836,0.34066,-0.17896,train,4.94732,32,1.3074
UZB,2000,24787052.0,CIS,3430.88371,2.24419,3.835,4.145,47.6731,4.19485,22.86829,-5.4478,329.4462,1,0,3,0.29579,0.31405,0.40428,0.32924,-0.08986,train,4.97866,30,1.21031
UZB,2001,25090289.0,CIS,3530.54966,2.87093,4.16384,4.09961,48.49019,4.21913,26.81867,-1.17256,352.80582,1,0,3,0.34534,0.33242,0.41562,0.334,-0.05622,train,5.00902,60,2.39136
UZB,2002,25399987.0,CIS,3626.07786,2.73282,3.97349,3.99078,49.25746,4.15229,20.49073,-4.7552,351.77183,1,0,3,0.31231,0.35996,0.53149,0.33685,0.00727,train,5.03984,27,1.06299
UZB,2003,25711261.0,CIS,3733.79819,2.79188,4.23263,4.12332,49.95669,3.99432,20.09447,-2.77381,242.92858,1,0,3,0.31231,0.35537,0.42065,0.39014,0.01652,validation,5.07063,38,1.47795
UZB,2004,26029350.0,CIS,3962.90117,3.44115,7.449,5.21837,50.56965,3.74523,21.44197,-5.3767,338.57933,1,0,3,0.33868,0.36823,0.4131,0.43487,-0.00667,validation,5.1019,67,2.57402
UZB,2005,26356977.0,CIS,4185.63948,4.05697,6.95001,6.21055,51.07812,3.40502,19.87766,-0.61306,371.93188,1,0,3,0.51067,0.40955,0.78463,0.4577,0.19836,validation,5.1339,75,2.84555
CHN,1995,1220133929.0,中国,2807.88647,,11.01541,11.01541,29.04038,,32.62805,,6485.06759,1,2,1,,,,,,train,34.93042,864,0.70812
CHN,1996,1230944809.0,中国,3055.72828,,9.97329,10.49435,30.47986,,31.90958,,6598.02693,1,2,1,0.484,0.28375,0.53904,0.39775,,train,35.08482,1848,1.50129
CHN,1997,1241139623.0,中国,3305.83026,,9.29759,10.09543,31.90995,,31.25023,,6500.87537,1,2,1,0.38565,0.30579,0.53149,0.40917,,train,35.22981,2798,2.25438
CHN,1998,1250847122.0,中国,3533.6984,,7.92355,9.06481,33.35017,,33.06989,0.44184,6192.40102,1,2,1,0.40156,0.32231,0.51385,0.36635,,train,35.36732,4149,3.31695
CHN,1999,1260176650.0,中国,3774.42758,,7.74124,8.32079,34.77971,,32.67505,0.76547,6294.07314,1,2,1,0.30504,0.34619,0.44836,0.34066,-0.17896,train,35.49897,4096,3.25034
CHN,2000,1269581174.0,中国,4065.86708,7.68488,8.57357,8.07945,36.43202,7.39164,32.64718,1.39695,6479.38956,1,2,1,0.29579,0.31405,0.40428,0.32924,-0.08986,train,35.63118,6273,4.941
CHN,2001,1278725061.0,中国,4372.43561,7.42905,8.32405,8.21295,37.65974,7.17988,33.45988,0.38999,6815.56127,1,2,1,0.34534,0.33242,0.41562,0.334,-0.05622,train,35.75927,7444,5.82142
CHN,2002,1286866835.0,中国,4744.38182,7.49291,9.23605,8.71122,39.08978,7.17983,34.98786,2.31282,7232.54477,1,2,1,0.31231,0.35996,0.53149,0.33685,0.00727,train,35.87293,11670,9.06854
CHN,2003,1294517323.0,中国,5191.78118,7.99841,10.11381,9.22464,40.53023,7.18007,38.08468,5.4375,8492.97403,1,2,1,0.31231,0.35537,0.42065,0.39014,0.01652,validation,35.9794,15754,12.16979
CHN,2004,1302100316.0,中国,5684.38817,8.53418,10.14043,9.8301,41.76001,6.98031,39.35054,5.89066,9886.89569,1,2,1,0.33868,0.36823,0.4131,0.43487,-0.00667,validation,36.08463,24311,18.6706
CHN,2005,1310027135.0,中国,6298.2993,9.14756,11.45351,10.56925,42.99,6.55797,39.27033,4.28246,11023.42815,1,2,1,0.51067,0.40955,0.78463,0.4577,0.19836,validation,36.1943,32231,24.60331
IDN,1995,199888055.0,アジア,6312.93454,,8.22001,8.22001,36.30235,,28.42981,,1434.46791,1,0,1,,,,,,train,14.13818,1048,5.24293
IDN,1996,203204353.0,アジア,6695.40976,,7.81819,8.0191,37.53687,,29.60236,,1698.0591,1,0,1,0.484,0.28375,0.53904,0.39775,,train,14.25498,2759,13.57747
IDN,1997,206536089.0,アジア,6897.00237,,4.69988,6.91269,38.74663,,28.30768,,1818.98961,1,0,1,0.38565,0.30579,0.53149,0.40917,,train,14.37136,2599,12.58376
IDN,1998,209826791.0,アジア,5897.68531,,-13.12673,-0.20289,39.90751,,25.42951,-3.0003,2032.4764,1,0,1,0.40156,0.32231,0.51385,0.36635,,train,14.4854,507,2.41628
IDN,1999,213004667.0,アジア,5855.65801,,0.79113,-2.54524,40.99539,,20.13876,-9.4636,2370.53961,1,0,1,0.30504,0.34619,0.44836,0.34066,-0.17896,train,14.59468,476,2.23469
IDN,2000,216077789.0,アジア,6056.38198,-0.82633,4.92007,-2.47184,41.98615,5.6838,19.85085,-8.45682,2443.39783,1,0,1,0.29579,0.31405,0.40428,0.32924,-0.08986,train,14.69958,492,2.27696
IDN,2001,219097905.0,アジア,6190.51954,-1.55583,3.64347,3.11822,42.90189,5.36502,19.67266,-5.75685,2894.5416,1,0,1,0.34534,0.33242,0.41562,0.334,-0.05622,train,14.80196,466,2.1269
IDN,2002,222088499.0,アジア,6381.94955,-1.54028,4.49948,4.35434,43.78241,5.03578,19.42916,-0.7096,3188.47668,1,0,1,0.31231,0.35996,0.53149,0.33685,0.00727,train,14.90263,418,1.88213
IDN,2003,225048005.0,アジア,6599.09194,2.27289,4.78037,4.30777,44.63018,4.72266,19.50606,-0.3448,3479.95975,1,0,1,0.31231,0.35537,0.42065,0.39014,0.01652,validation,15.0016,1113,4.94561
IDN,2004,227926649.0,アジア,6843.54655,3.16707,5.03087,4.77024,45.44767,4.45228,22.44862,2.77596,3981.19748,1,0,1,0.33868,0.36823,0.4131,0.43487,-0.00667,validation,15.09724,2641,11.58706
IDN,2005,230871648.0,アジア,7140.85456,3.34926,5.69257,5.16794,46.23738,4.25122,23.64051,4.21135,4539.24944,1,0,1,0.51067,0.40955,0.78463,0.4577,0.19836,validation,15.19446,3174,13.7479
IND,1995,960301046.0,アジア,2469.35163,,7.57449,7.57449,26.56618,,25.13692,,1611.89349,0,2,0,,,,,,train,30.98872,362,0.37697
IND,1996,979678460.0,アジア,2603.24633,,7.54952,7.56201,26.76486,,24.52479,,1693.3658,0,2,0,0.484,0.28375,0.53904,0.39775,,train,31.29982,629,0.64205
IND,1997,999133764.0,アジア,2655.92939,,4.04982,6.39128,26.96969,,25.35005,,1715.39193,0,2,0,0.38565,0.30579,0.53149,0.40917,,train,31.60908,720,0.72062
IND,1998,1018665080.0,アジア,2766.11049,,6.18442,5.92792,27.18325,,25.45877,0.32185,1672.23363,0,2,0,0.40156,0.32231,0.51385,0.36635,,train,31.91653,845,0.82952
IND,1999,1038225822.0,アジア,2954.06886,,8.84576,6.36,27.40817,,27.53509,3.01031,1604.85702,0,2,0,0.30504,0.34619,0.44836,0.34066,-0.17896,train,32.22151,1732,1.66823
IND,2000,1057922731.0,アジア,3010.42156,4.04204,3.84099,6.29039,27.64704,1.08086,26.02178,0.67173,1674.21679,0,2,0,0.29579,0.31405,0.40428,0.32924,-0.08986,train,32.52572,1204,1.13808
IND,2001,1077898579.0,アジア,3097.16224,3.53561,4.82397,5.8369,27.90287,1.138,29.93231,4.47354,1664.1241,0,2,0,0.34534,0.33242,0.41562,0.334,-0.05622,train,32.83137,1816,1.68476
IND,2002,1097600380.0,アジア,3157.26904,3.51875,3.80398,4.15631,28.17569,1.206,28.33252,0.79743,1706.69675,0,2,0,0.31231,0.35996,0.53149,0.33685,0.00727,train,33.13005,1658,1.51057
IND,2003,1116803000.0,アジア,3346.88829,3.88536,7.86038,5.49611,28.46603,1.28278,28.33483,2.31304,1750.29437,0,2,0,0.31231,0.35537,0.42065,0.39014,0.01652,validation,33.4186,2116,1.89469
IND,2004,1135991509.0,アジア,3551.04731,3.74978,7.92294,6.5291,28.77261,1.36444,30.70814,0.77583,1858.26389,0,2,0,0.33868,0.36823,0.4131,0.43487,-0.00667,validation,33.70447,3284,2.89087
IND,2005,1154676321.0,アジア,3770.39653,4.60488,7.92343,7.90225,29.09455,1.44751,32.75534,4.42281,1911.49672,0,2,0,0.51067,0.40955,0.78463,0.4577,0.19836,validation,33.98053,5091,4.40903
THA,1995,59098231.0,アジア,11955.21881,,8.12032,8.12032,24.10899,,41.32128,,1088.01903,0,0,0,,,,,,train,7.68754,2605,44.07915
THA,1996,59920059.0,アジア,12457.68208,,5.65194,6.88613,25.64109,,41.65495,,1236.76447,0,0,0,0.484,0.28375,0.53904,0.39775,,train,7.7408,3511,58.59474
THA,1997,60724588.0,アジア,11954.14743,,-2.75358,3.67289,27.19752,,34.61144,,1319.07029,0,0,0,0.38565,0.30579,0.53149,0.40917,,train,7.7926,925,15.23271
THA,1998,61522632.0,アジア,10898.33702,,-7.63404,-1.57856,28.72165,,22.15179,-19.16949,1134.75314,0,0,0,0.40156,0.32231,0.51385,0.36635,,train,7.84364,862,14.0111
THA,1999,62299039.0,アジア,11254.60983,,4.57231,-1.93843,30.15681,,20.41001,-21.24494,1063.69217,0,0,0,0.30504,0.34619,0.44836,0.34066,-0.17896,train,7.89297,881,14.14147
THA,2000,63007815.0,アジア,11623.78746,-0.56071,4.45525,0.46451,31.46262,7.35364,21.57493,-13.03651,956.86543,0,0,0,0.29579,0.31405,0.40428,0.32924,-0.08986,train,7.93775,852,13.52213
THA,2001,63651137.0,アジア,11902.61092,-0.90745,3.44425,4.15727,32.74281,7.10172,22.48037,0.32858,1030.68072,0,0,0,0.34534,0.33242,0.41562,0.334,-0.05622,train,7.97817,709,11.13884
THA,2002,64266433.0,アジア,12513.5422,0.91886,6.14904,4.68284,34.07328,6.87575,21.91159,1.50157,1029.57325,0,0,0,0.31231,0.35996,0.53149,0.33685,0.00727,train,8.01663,732,11.39008
THA,2003,64868164.0,アジア,13288.74816,4.04585,7.18924,5.59418,35.42704,6.70539,23.0319,1.45697,941.89501,0,0,0,0.31231,0.35537,0.42065,0.39014,0.01652,validation,8.05408,2581,39.78839
THA,2004,65452049.0,アジア,13998.52173,4.46008,6.28934,6.54254,36.78552,6.6287,24.86419,2.38382,996.86719,0,0,0,0.33868,0.36823,0.4131,0.43487,-0.00667,validation,8.09024,4242,64.81081
THA,2005,66017415.0,アジア,14459.82563,4.46314,4.18764,5.88874,38.13016,6.66754,27.71262,5.80104,1053.94917,0,0,0,0.51067,0.40955,0.78463,0.4577,0.19836,validation,8.12511,5464,82.76604
VNM,1995,72049945.0,アジア,3328.21486,,9.54048,9.54048,21.45385,,25.42116,,754.78198,0,0,0,,,,,,train,8.48822,74,1.02707
VNM,1996,73156456.0,アジア,3584.02898,,9.34002,9.44025,22.07251,,26.31894,,874.50928,0,0,0,0.484,0.28375,0.53904,0.39775,,train,8.55315,165,2.25544
VNM,1997,74226890.0,アジア,3820.30249,,8.15208,9.01086,22.68833,,26.69893,,999.20662,0,0,0,0.38565,0.30579,0.53149,0.40917,,train,8.6155,263,3.54319
VNM,1998,75299665.0,アジア,3982.95806,,5.76446,7.75219,23.27685,,27.02117,1.60001,1009.53968,0,0,0,0.40156,0.32231,0.51385,0.36635,,train,8.67754,288,3.82472
VNM,1999,76287454.0,アジア,4119.05367,,4.77359,6.23004,23.82123,,25.70348,-0.61547,822.04867,0,0,0,0.30504,0.34619,0.44836,0.34066,-0.17896,train,8.73427,268,3.51303
VNM,2000,77154016.0,アジア,4349.22349,5.49699,6.78732,5.77512,24.36725,2.91341,27.6468,0.94787,979.96195,0,0,0,0.29579,0.31405,0.40428,0.32924,-0.08986,train,8.78374,406,5.2622
VNM,2001,77969357.0,アジア,4570.26847,4.98181,6.19289,5.91793,24.94894,2.87643,29.15073,2.12956,1119.06784,0,0,0,0.34534,0.33242,0.41562,0.334,-0.05622,train,8.83003,525,6.73341
VNM,2002,78772227.0,アジア,4809.62151,4.71349,6.32082,6.43368,25.55409,2.86576,31.13845,5.43498,1356.68375,0,0,0,0.31231,0.35996,0.53149,0.33685,0.00727,train,8.87537,747,9.48304
VNM,2003,79563778.0,アジア,5090.28991,5.02855,6.89906,6.47093,26.17454,2.89769,33.35404,5.70723,1580.98325,0,0,0,0.31231,0.35537,0.42065,0.39014,0.01652,validation,8.91985,879,11.04774
VNM,2004,80338977.0,アジア,5421.09703,5.64719,7.53641,6.91877,26.8021,2.98087,33.25397,4.10324,2217.10565,0,0,0,0.33868,0.36823,0.4131,0.43487,-0.00667,validation,8.9632,969,12.06139
VNM,2005,81088309.0,アジア,5776.36304,5.83969,7.54725,7.32757,27.42859,3.06134,31.2736,0.13514,2738.2739,0,0,0,0.51067,0.40955,0.78463,0.4577,0.19836,validation,9.0049,1283,15.82226
PHL,1995,70546245.0,アジア,4477.32318,,4.62523,4.62523,37.39607,,19.36918,,121.83498,1,0,1,,,,,,train,8.39918,113,1.60179
PHL,1996,72190237.0,アジア,4631.77198,,5.86035,5.24279,37.71349,,19.36918,,99.2655,1,0,1,0.484,0.28375,0.53904,0.39775,,train,8.49648,196,2.71505
PHL,1997,73908813.0,アジア,4758.70846,,5.18641,5.22399,38.04562,,19.36918,,94.15657,1,0,1,0.38565,0.30579,0.53149,0.40917,,train,8.59702,228,3.08488
PHL,1998,75791031.0,アジア,4616.67293,,-0.51409,3.51089,38.39328,,19.36918,0.0,98.7188,1,0,1,0.40156,0.32231,0.51385,0.36635,,train,8.7058,186,2.45412
