iso3,year,population,region,gdp_pc_ppp,gdp_pc_growth_5y_pct,gdp_growth_pct,gdp_growth_3y_avg_pct,urban_pct,urban_pct_change_5y,gfcf_pct_gdp,gfcf_pct_gdp_change_3y,coal_prod_kwh_per_capita,res_copper,res_ironore,res_gold,copper_ratio_lag1,ironore_ratio_lag1,coal_ratio_lag1,gold_ratio_lag1,copper_ratio_change_3y,partition,weight,units,units_per_mn_pop
CHL,1999,15319311.0,中南米,16900.1244,,-0.27363,3.76633,85.97165,,22.41246,-5.4848,162.27884,3,1,0,0.30504,0.34619,0.44836,0.34066,-0.17896,train,3.91399,67,4.37356
CHL,2000,15503638.0,中南米,17529.4206,3.28776,4.97162,2.95963,86.27109,1.85436,22.04308,-6.59176,121.00386,3,1,0,0.29579,0.31405,0.40428,0.32924,-0.08986,train,3.93747,61,3.93456
CHL,2001,15683852.0,中南米,17874.53139,2.56502,3.15403,2.61734,86.49063,1.67578,22.48808,-5.09051,188.28283,3,1,0,0.34534,0.33242,0.41562,0.334,-0.05622,train,3.96028,124,7.90622
CHL,2002,15857926.0,中南米,18244.51968,1.79967,3.2028,3.77615,86.61141,1.38996,22.27451,-0.13796,139.99309,3,1,0,0.31231,0.35996,0.53149,0.33685,0.00727,train,3.9822,92,5.80152
CHL,2003,16024755.0,中南米,18907.34587,1.95709,4.72325,3.69336,86.6793,1.06489,22.08963,0.04655,184.27739,3,1,0,0.31231,0.35537,0.42065,0.39014,0.01652,train,4.00309,91,5.67871
CHL,2004,16187324.0,中南米,19966.70931,3.39114,6.67425,4.86677,86.73368,0.76202,21.39858,-1.0895,73.76142,3,1,0,0.33868,0.36823,0.4131,0.43487,-0.00667,train,4.02335,133,8.21631
CHL,2005,16348780.0,中南米,20923.47976,3.60322,5.83705,5.74485,86.77682,0.50573,23.3688,1.09429,170.5326,3,1,0,0.51067,0.40955,0.78463,0.4577,0.19836,train,4.04336,267,16.33149
CHL,2006,16509195.0,中南米,21973.73829,4.21587,6.04999,6.1871,86.81251,0.32188,21.06471,-1.02492,209.27731,3,1,0,0.63568,0.68044,0.68388,0.48244,0.32337,train,4.06315,470,28.46898
CHL,2007,16671571.0,中南米,22884.29971,4.63598,5.16823,5.68509,86.84451,0.2331,21.97984,0.58126,74.73801,3,1,0,1.13271,0.70799,0.68766,0.63945,0.79404,train,4.08308,790,47.38606
CHL,2008,16838987.0,中南米,23515.34732,4.45859,3.78939,5.00254,86.87658,0.19728,26.88107,3.51227,203.04072,3,1,0,1.13029,1.18365,0.86776,0.69464,0.61962,train,4.10353,790,46.91494
CHL,2009,17009730.0,中南米,23019.02995,2.88596,-1.11804,2.6132,86.91249,0.17881,24.12032,3.05561,191.65501,3,1,0,1.02497,1.39302,1.55668,0.80693,0.38929,train,4.12429,630,37.03762
CHL,2010,17181463.0,中南米,24122.47879,2.88631,5.85165,2.841,86.95601,0.17919,23.01546,1.03562,184.67578,3,1,0,0.80904,0.76125,0.93829,0.96013,-0.32368,train,4.14505,195,11.34944
CHL,2011,17351810.0,中南米,25372.27415,2.91794,6.2239,3.6525,87.01092,0.1984,24.72039,-2.16067,193.17869,3,1,0,1.14181,1.33976,1.24685,1.16567,0.01152,train,4.16555,618,35.61588
CHL,2012,17519116.0,中南米,26676.81102,3.11439,6.15534,6.07696,87.08249,0.23799,26.75266,2.63235,208.34385,3,1,0,1.20469,1.38751,1.37783,1.34456,0.17972,train,4.18558,622,35.50407
CHL,2013,17687006.0,中南米,27297.81851,3.02801,3.30851,5.22925,87.18278,0.3062,26.34868,3.33322,877.53688,3,1,0,1.09453,1.07071,1.10076,1.44162,0.28549,train,4.20559,433,24.48125
CHL,2014,17864192.0,中南米,27511.561,3.63003,1.79265,3.75217,87.31337,0.40088,25.47354,0.75315,1189.64239,3,1,0,1.0124,1.13223,0.96977,1.22371,-0.12941,train,4.22661,331,18.52869
CHL,2015,18047630.0,中南米,27817.95848,2.89178,2.15194,2.4177,87.46533,0.50932,25.47037,-1.28229,934.36091,3,1,0,0.96072,0.82277,0.81612,1.11238,-0.24397,train,4.24825,176,9.75197
CHL,2016,18267225.0,中南米,27965.34735,1.96524,1.75304,1.89921,87.63063,0.61971,24.1292,-2.21949,739.79491,3,1,0,0.85313,0.52433,0.75819,1.12856,-0.24139,validation,4.27402,184,10.07268
CHL,2017,18558868.0,中南米,27899.59798,0.90038,1.3577,1.75423,87.80003,0.71754,22.25766,-3.21588,728.16941,3,1,0,0.78449,0.57025,0.88539,1.26368,-0.22791,validation,4.308,193,10.39934
CHL,2018,18893185.0,中南米,28499.4064,0.86525,3.99003,2.36692,87.96205,0.77927,23.04979,-2.42058,715.28437,3,1,0,0.96103,0.67769,1.1461,1.23037,0.0003,validation,4.34663,200,10.58583
CHL,2019,19197748.0,中南米,28227.97905,0.51547,0.64422,1.99732,88.12737,0.814,24.54762,0.41843,703.93673,3,1,0,0.97148,0.62902,1.32368,1.18565,0.11835,validation,4.38152,214,11.14714
CHL,2020,19370621.0,中南米,26258.40386,-1.14728,-6.1397,-0.50181,88.29535,0.83002,22.56054,0.30288,697.65445,3,1,0,0.91557,0.86593,0.98615,1.33219,0.13108,validation,4.40121,268,13.83539
CHL,2021,19456323.0,中南米,29106.63565,0.80321,11.3374,1.94731,88.46605,0.83542,23.31217,0.26238,694.5814,3,1,0,0.95557,1.02204,0.78212,1.72043,-0.00546,holdout,4.41093,328,16.85827
CHL,2022,19553033.0,中南米,29560.45138,1.16322,2.06392,2.42054,88.63954,0.83951,25.65405,1.10643,691.14597,3,1,0,1.29046,1.35721,1.58942,1.56532,0.31898,holdout,4.42188,654,33.4475
CHL,2023,19658833.0,中南米,29600.41886,0.76099,0.67702,4.69278,88.81586,0.85381,24.39753,1.83699,687.42636,3,1,0,1.13832,0.94858,3.69899,1.45875,0.22275,holdout,4.43383,370,18.82106
CHL,2024,19764774.0,中南米,30267.64409,1.40509,2.80513,1.84869,88.99509,0.86772,23.6573,0.34513,683.74169,3,1,0,1.12756,0.97062,1.9068,1.62052,0.17199,holdout,4.44576,383,19.37791
CHL,2025,19859919.0,中南米,30863.42232,3.2845,2.45925,1.98047,89.17728,0.88193,24.08697,-1.56709,680.46602,3,1,0,1.20363,0.87236,1.48992,1.97355,-0.08683,holdout,4.45645,407,20.49354
PER,1995,24348922.0,中南米,7371.04799,,7.4114,7.4114,70.88985,,23.95832,,16.67425,3,1,2,,,,,,train,4.93446,172,7.06397
PER,1996,24811174.0,中南米,7436.18932,,2.79897,5.10518,71.27113,,22.23648,,18.45942,3,1,2,0.484,0.28375,0.53904,0.39775,,train,4.98108,221,8.90728
PER,1997,25274149.0,中南米,7772.77834,,6.47682,5.5624,71.6471,,23.49956,,6.8845,3,1,2,0.38565,0.30579,0.53149,0.40917,,train,5.02734,133,5.26229
PER,1998,25738101.0,中南米,7602.78356,,-0.39154,2.96142,72.02068,,23.15267,-0.80565,6.13876,3,1,2,0.40156,0.32231,0.51385,0.36635,,train,5.07327,155,6.0222
PER,1999,26186499.0,中南米,7584.30465,,1.49491,2.52673,72.39483,,21.23761,-0.99886,6.33914,3,1,2,0.30504,0.34619,0.44836,0.34066,-0.17896,train,5.11727,111,4.23883
PER,2000,26598328.0,中南米,7668.06078,0.79321,2.69437,1.26591,72.77248,1.88263,19.67007,-3.82949,4.73714,3,1,2,0.29579,0.31405,0.40428,0.32924,-0.08986,train,5.15736,94,3.53406
PER,2001,26964610.0,中南米,7610.63949,0.46485,0.61789,1.60239,73.15658,1.88545,17.96666,-5.18601,5.56285,3,1,2,0.34534,0.33242,0.41562,0.334,-0.05622,train,5.19275,172,6.37873
PER,2002,27288211.0,中南米,7930.50981,0.4026,5.45353,2.92193,73.55007,1.90297,16.73093,-4.50668,6.37638,3,1,2,0.31231,0.35996,0.53149,0.33685,0.00727,train,5.22381,150,5.49688
PER,2003,27580485.0,中南米,8173.27673,1.45763,4.16502,3.41215,73.95588,1.93519,16.92107,-2.749,4.56845,3,1,2,0.31231,0.35537,0.42065,0.39014,0.01652,train,5.25171,139,5.0398
PER,2004,27852190.0,中南米,8494.84031,2.29347,4.9582,4.85892,74.37695,1.98212,16.78856,-1.1781,6.24726,3,1,2,0.33868,0.36823,0.4131,0.43487,-0.00667,train,5.27752,142,5.09834
PER,2005,28101175.0,中南米,8948.74711,3.1372,6.28506,5.1361,74.81624,2.04375,17.06208,0.33115,12.09914,3,1,2,0.51067,0.40955,0.78463,0.4577,0.19836,train,5.30105,256,9.10994
PER,2006,28324488.0,中南米,9546.6253,4.63711,7.5289,6.25739,75.27667,2.12009,17.78614,0.86507,29.86815,3,1,2,0.63568,0.68044,0.68388,0.48244,0.32337,train,5.32208,392,13.83961
PER,2007,28530704.0,中南米,10284.96722,5.33686,8.51839,7.44412,75.76153,2.21146,19.98542,3.19687,31.01921,3,1,2,1.13271,0.70799,0.68766,0.63945,0.79404,train,5.34141,651,22.81752
PER,2008,28719038.0,中南米,11150.02622,6.40841,9.12657,8.39129,76.27449,2.31861,23.42658,6.3645,39.06816,3,1,2,1.13029,1.18365,0.86776,0.69464,0.61962,train,5.35901,802,27.92573
PER,2009,28896819.0,中南米,11202.86544,5.69021,1.09582,6.24693,76.82215,2.4452,22.13863,4.35249,33.36007,3,1,2,1.02497,1.39302,1.55668,0.80693,0.38929,train,5.37558,882,30.52239
PER,2010,29086021.0,中南米,12057.3913,6.14468,8.33246,6.18495,77.40209,2.58586,23.51338,3.52796,51.88059,3,1,2,0.80904,0.76125,0.93829,0.96013,-0.32368,train,5.39315,365,12.54898
PER,2011,29304083.0,中南米,12724.8832,5.91581,6.32719,5.25183,78.01182,2.73515,23.34853,-0.07805,70.12675,3,1,2,1.14181,1.33976,1.24685,1.16567,0.01152,train,5.41332,782,26.6857
PER,2012,29550367.0,中南米,13393.59239,5.42384,6.13972,6.93313,78.64881,2.88728,25.04453,2.90589,93.87362,3,1,2,1.20469,1.38751,1.37783,1.34456,0.17972,train,5.43602,682,23.07924
PER,2013,29817908.0,中南米,14050.24203,4.73253,5.85252,6.10648,79.31055,3.03606,25.3008,1.78742,85.0831,3,1,2,1.09453,1.07071,1.10076,1.44162,0.28549,train,5.46058,456,15.29282
PER,2014,30115825.0,中南米,14242.64448,4.91856,2.38216,4.79147,79.99455,3.1724,24.54052,1.19198,86.39976,3,1,2,1.0124,1.13223,0.96977,1.22371,-0.12941,train,5.48779,450,14.94231
PER,2015,30457598.0,中南米,14540.83132,3.81669,3.25224,3.82897,80.69828,3.29618,23.08857,-1.95596,117.11363,3,1,2,0.96072,0.82277,0.81612,1.11238,-0.24397,train,5.51884,264,8.66779
PER,2016,30866497.0,中南米,14915.43663,3.22774,3.95332,3.19591,81.41924,3.40742,21.44695,-3.85385,115.98336,3,1,2,0.85313,0.52433,0.75819,1.12856,-0.24139,validation,5.55576,253,8.19659
PER,2017,31324639.0,中南米,15067.48928,2.38321,2.51884,3.24147,82.19317,3.54436,20.6076,-3.93292,114.28703,3,1,2,0.78449,0.57025,0.88539,1.26368,-0.22791,validation,5.59684,206,6.57629
PER,2018,31897590.0,中南米,15384.18461,1.83056,3.96935,3.4805,82.68549,3.37494,20.92325,-2.16532,112.23418,3,1,2,0.96103,0.67769,1.1461,1.23037,0.0003,validation,5.6478,349,10.94127
PER,2019,32449302.0,中南米,15461.45726,1.65575,2.24063,2.90961,83.1033,3.10875,20.97157,-0.47538,110.32595,3,1,2,0.97148,0.62902,1.32368,1.18565,0.11835,validation,5.69643,334,10.29298
PER,2020,32838577.0,中南米,13607.76407,-1.31764,-10.93331,-1.57444,83.52674,2.82847,19.94147,-0.66613,109.01812,3,1,2,0.91557,0.86593,0.98615,1.33219,0.13108,validation,5.7305,342,10.41458
PER,2021,33155883.0,中南米,15285.77069,0.49172,13.41665,1.57466,83.94801,2.52878,23.08268,2.15942,107.9748,3,1,2,0.95557,1.02204,0.78212,1.72043,-0.00546,holdout,5.75811,334,10.07363
PER,2022,33475436.0,中南米,15566.52426,0.65379,2.8182,1.76718,84.36636,2.17319,23.27122,2.29965,106.94409,3,1,2,1.29046,1.35721,1.58942,1.56532,0.31898,holdout,5.7858,711,21.23945
PER,2023,33845616.0,中南米,15342.27414,-0.05454,-0.3507,5.29472,84.78103,2.09553,21.1096,1.16813,105.77441,3,1,2,1.13832,0.94858,3.69899,1.45875,0.22275,holdout,5.8177,773,22.839
PER,2024,34217850.0,中南米,15708.83294,0.31796,3.51527,1.99426,85.19127,2.08797,20.59845,-2.48423,104.62376,3,1,2,1.12756,0.97062,1.9068,1.62052,0.17199,holdout,5.8496,505,14.75838
PER,2025,34576673.0,中南米,16079.12474,3.39395,3.43056,2.19838,85.59635,2.0696,20.51533,-2.75589,103.53801,3,1,2,1.20363,0.87236,1.48992,1.97355,-0.08683,holdout,5.88019,403,11.65526
COL,1995,35804670.0,中南米,11279.00046,,5.20244,5.20244,71.82371,,22.39616,,5768.96813,0,0,1,,,,,,train,5.9837,22,0.61444
COL,1996,36462740.0,中南米,11303.13089,,2.05585,3.62915,72.33262,,21.59582,,6506.42272,0,0,1,0.484,0.28375,0.53904,0.39775,,train,6.03844,29,0.79533
COL,1997,37121155.0,中南米,11483.50501,,3.43029,3.56286,72.85064,,20.20562,,7078.03946,0,0,1,0.38565,0.30579,0.53149,0.40917,,train,6.09271,31,0.8351
COL,1998,37792169.0,中南米,11343.87991,,0.56978,2.01864,73.36676,,18.93646,-3.4597,7126.2647,0,0,1,0.40156,0.32231,0.51385,0.36635,,train,6.14753,24,0.63505
COL,1999,38454861.0,中南米,10679.70927,,-4.20402,-0.06798,73.87,,13.24785,-8.34797,6835.05266,0,0,1,0.30504,0.34619,0.44836,0.34066,-0.17896,train,6.2012,23,0.5981
COL,2000,39089939.0,中南米,10813.49423,-0.83941,2.92486,-0.23646,74.34936,2.52564,14.12931,-6.07631,7850.63901,0,0,1,0.29579,0.31405,0.40428,0.32924,-0.08986,train,6.25219,20,0.51164
COL,2001,39709263.0,中南米,10823.45049,-0.86354,1.6779,0.13291,74.79384,2.46122,15.39953,-3.53693,8873.92445,0,0,1,0.34534,0.33242,0.41562,0.334,-0.05622,train,6.30153,19,0.47848
COL,2002,40324684.0,中南米,10925.14856,-0.99193,2.50398,2.36891,75.19244,2.34181,16.7253,3.47744,7857.49493,0,0,1,0.31231,0.35996,0.53149,0.33685,0.00727,train,6.35017,28,0.69436
COL,2003,40937426.0,中南米,11183.29118,-0.28475,3.91827,2.70005,75.53418,2.16742,18.10975,3.98044,9806.67422,0,0,1,0.31231,0.35537,0.42065,0.39014,0.01652,train,6.39824,24,0.58626
COL,2004,41543177.0,中南米,11607.93849,1.68084,5.33302,3.91842,75.80806,1.93806,18.83176,3.43223,10409.21834,0,0,1,0.33868,0.36823,0.4131,0.43487,-0.00667,train,6.4454,29,0.69807
COL,2005,42128978.0,中南米,11999.25496,2.1028,4.82876,4.69335,76.00494,1.65558,20.95615,4.23086,11366.87911,0,0,1,0.51067,0.40955,0.78463,0.4577,0.19836,train,6.49068,63,1.49541
COL,2006,42691081.0,中南米,12636.62466,3.14616,6.71687,5.62622,76.16192,1.36808,22.57759,4.46784,12386.75591,0,0,1,0.63568,0.68044,0.68388,0.48244,0.32337,train,6.53384,53,1.24148
COL,2007,43235374.0,中南米,13318.30331,4.04095,6.73819,6.09461,76.3144,1.12196,24.07738,5.24562,12916.41423,0,0,1,1.13271,0.70799,0.68766,0.63945,0.79404,train,6.57536,48,1.1102
COL,2008,43758805.0,中南米,13591.0609,3.97687,3.28345,5.5795,76.45968,0.92549,21.91378,0.95763,13419.12788,0,0,1,1.13029,1.18365,0.86776,0.69464,0.61962,train,6.61504,64,1.46256
COL,2009,44271543.0,中南米,13586.75184,3.1982,1.13965,3.72043,76.59641,0.78836,22.64671,0.06911,13138.34939,0,0,1,1.02497,1.39302,1.55668,0.80693,0.38929,train,6.65369,107,2.4169
COL,2010,44777325.0,中南米,14037.06427,3.18686,4.49466,2.97258,76.7233,0.71836,22.04297,-2.0344,13265.19617,0,0,1,0.80904,0.76125,0.93829,0.96013,-0.32368,train,6.69159,64,1.42929
COL,2011,45259614.0,中南米,14852.36995,3.28397,6.94789,4.19407,76.839,0.67708,21.91583,0.00204,15145.46721,0,0,1,1.14181,1.33976,1.24685,1.16567,0.01152,train,6.72753,93,2.05481
COL,2012,45715807.0,中南米,15279.479,2.78552,3.91264,5.1184,76.94221,0.62781,21.12521,-1.5215,15557.22291,0,0,1,1.20469,1.38751,1.37783,1.34456,0.17972,train,6.76135,116,2.53742
COL,2013,46151583.0,中南米,15912.24713,3.20379,5.13399,5.33151,77.0316,0.57192,21.3384,-0.70458,14799.57903,0,0,1,1.09453,1.07071,1.10076,1.44162,0.28549,train,6.7935,86,1.86342
COL,2014,46565426.0,中南米,16480.36315,3.93701,4.49903,4.51522,77.10584,0.50943,22.67051,0.75468,15196.79,0,0,1,1.0124,1.13223,0.96977,1.22371,-0.12941,train,6.82389,58,1.24556
COL,2015,46969938.0,中南米,16821.38014,3.68527,2.9559,4.19631,77.16363,0.44033,23.37478,2.24957,14746.49594,0,0,1,0.96072,0.82277,0.81612,1.11238,-0.24397,train,6.85346,41,0.8729
COL,2016,47437513.0,中南米,17003.24437,2.74181,2.08738,3.18077,77.20363,0.36462,22.12966,0.79126,15409.51356,0,0,1,0.85313,0.52433,0.75819,1.12856,-0.24139,validation,6.88749,42,0.88538
COL,2017,48131076.0,中南米,16986.03342,2.1402,1.35936,2.13421,77.22452,0.28231,21.72279,-0.94772,15237.26584,0,0,1,0.78449,0.57025,0.88539,1.26368,-0.22791,validation,6.93766,67,1.39203
COL,2018,49024463.0,中南米,17104.13135,1.4551,2.56432,2.00369,77.28048,0.24888,21.22787,-2.14691,14324.05287,0,0,1,0.96103,0.67769,1.1461,1.23037,0.0003,validation,7.00175,75,1.52985
COL,2019,49907987.0,中南米,17336.7716,1.01835,3.18686,2.37018,77.45955,0.35371,21.26911,-0.86055,14166.51006,0,0,1,0.97148,0.62902,1.32368,1.18565,0.11835,validation,7.06456,84,1.6831
COL,2020,50629997.0,中南米,15861.49993,-1.16824,-7.18591,-0.47824,77.63825,0.47463,18.36208,-3.36072,8962.53263,0,0,1,0.91557,0.86593,0.98615,1.33219,0.13108,validation,7.11548,34,0.67154
COL,2021,51188174.0,中南米,17383.09017,0.44285,10.8012,2.26738,77.83396,0.63033,18.98973,-2.23814,9941.67129,0,0,1,0.95557,1.02204,0.78212,1.72043,-0.00546,holdout,7.15459,43,0.84004
COL,2022,51737944.0,中南米,18458.72095,1.67681,7.32828,3.64785,78.04646,0.82194,19.07049,-2.19862,10314.71216,0,0,1,1.29046,1.35721,1.58942,1.56532,0.31898,holdout,7.19291,112,2.16476
COL,2023,52321152.0,中南米,18406.62423,1.47864,0.84182,6.32377,78.27557,0.99509,16.42408,-1.938,10382.97093,0,0,1,1.13832,0.94858,3.69899,1.45875,0.22275,holdout,7.23334,193,3.68876
COL,2024,52886360.0,中南米,18481.83749,1.28739,1.49331,3.22113,78.52108,1.06153,16.21645,-2.77328,7967.85787,0,0,1,1.12756,0.97062,1.9068,1.62052,0.17199,holdout,7.2723,68,1.28578
COL,2025,53425629.0,中南米,18778.64826,3.43417,2.64202,1.65905,78.78279,1.14454,16.01013,-3.06036,7887.4317,0,0,1,1.20363,0.87236,1.48992,1.97355,-0.08683,holdout,7.30928,53,0.99203
ARG,1995,35070016.0,中南米,20819.49995,,-2.84521,-2.84521,88.18537,,17.93775,,57.14283,0,0,1,,,,,,train,5.92199,25,0.71286
ARG,1996,35513795.0,中南米,21695.59495,,5.52669,1.34074,88.39547,,18.08218,,57.35799,0,0,1,0.484,0.28375,0.53904,0.39775,,train,5.95935,27,0.76027
ARG,1997,35947790.0,中南米,23172.15834,,8.11105,3.59751,88.59725,,19.37012,,45.87208,0,0,1,0.38565,0.30579,0.53149,0.40917,,train,5.99565,27,0.75109
ARG,1998,36372862.0,中南米,23783.10172,,3.85018,5.82931,88.79303,,19.93496,1.99722,52.37421,0,0,1,0.40156,0.32231,0.51385,0.36635,,train,6.03099,24,0.65983
ARG,1999,36794687.0,中南米,22714.51113,,-3.38546,2.85859,88.98518,,18.01402,-0.06816,59.98149,0,0,1,0.30504,0.34619,0.44836,0.34066,-0.17896,train,6.06586,20,0.54356
ARG,2000,37213986.0,中南米,22281.38143,1.36648,-0.789,-0.10809,89.17603,0.99066,16.19265,-3.17747,45.73549,0,0,1,0.29579,0.31405,0.40428,0.32924,-0.08986,train,6.10033,17,0.45682
ARG,2001,37624817.0,中南米,21066.45813,-0.58681,-4.40884,-2.8611,89.3683,0.97282,14.17912,-5.75584,32.47856,0,0,1,0.34534,0.33242,0.41562,0.334,-0.05622,train,6.13391,20,0.53156
ARG,2002,38029345.0,中南米,18571.70205,-4.32972,-10.89448,-5.36411,89.56167,0.96442,11.96065,-6.05338,7.94124,0,0,1,0.31231,0.35996,0.53149,0.33685,0.00727,train,6.16679,12,0.31555
ARG,2003,38424283.0,中南米,20005.13851,-3.40056,8.83704,-2.15543,89.75247,0.95944,15.13751,-1.05514,15.22475,0,0,1,0.31231,0.35537,0.42065,0.39014,0.01652,train,6.19873,22,0.57255
ARG,2004,38815915.0,中南米,21591.4494,-1.00901,9.02957,2.32404,89.93972,0.95455,15.89379,1.71467,8.63048,0,0,1,0.33868,0.36823,0.4131,0.43487,-0.00667,train,6.23024,20,0.51525
ARG,2005,39216786.0,中南米,23262.40758,0.86547,8.85166,8.90609,90.12337,0.94735,17.35115,5.3905,4.18188,0,0,1,0.51067,0.40955,0.78463,0.4577,0.19836,train,6.26233,56,1.42796
ARG,2006,39622113.0,中南米,24877.24939,3.38134,8.04715,8.64279,90.30337,0.93508,18.33119,3.19368,23.37079,0,0,1,0.63568,0.68044,0.68388,0.48244,0.32337,train,6.29461,48,1.21144
ARG,2007,40016767.0,中南米,26850.66459,7.65164,9.00765,8.63549,90.47966,0.91799,19.51608,3.62229,18.06743,0,0,1,1.13271,0.70799,0.68766,0.63945,0.79404,train,6.32588,40,0.99958
ARG,2008,40424151.0,中南米,27658.48534,6.69335,4.05723,7.03735,90.65219,0.89972,19.01016,1.65901,26.17247,0,0,1,1.13029,1.18365,0.86776,0.69464,0.61962,train,6.358,57,1.41005
ARG,2009,40854832.0,中南米,25747.19768,3.58327,-5.91853,2.38212,90.8209,0.88118,15.58175,-2.74943,13.19305,0,0,1,1.02497,1.39302,1.55668,0.80693,0.38929,train,6.39178,91,2.2274
ARG,2010,41288694.0,中南米,28056.25702,3.81856,10.1254,2.7547,90.99301,0.86963,16.64147,-2.87461,10.34181,0,0,1,0.80904,0.76125,0.93829,0.96013,-0.32368,train,6.42563,33,0.79925
ARG,2011,41730655.0,中南米,29425.75939,3.41536,6.00395,3.40361,91.10723,0.80386,17.24828,-1.76188,14.16225,0,0,1,1.14181,1.33976,1.24685,1.16567,0.01152,train,6.45993,58,1.38987
ARG,2012,42161718.0,中南米,28825.96669,1.42985,-1.02642,5.03431,91.20412,0.72446,15.85753,0.27577,14.80016,0,0,1,1.20469,1.38751,1.37783,1.34456,0.17972,train,6.49321,61,1.44681
ARG,2013,42582453.0,中南米,29227.66018,1.10977,2.40532,2.46095,91.30145,0.64926,16.28951,-0.35195,12.7987,0,0,1,1.09453,1.07071,1.10076,1.44162,0.28549,train,6.52552,33,0.77497
ARG,2014,43024071.0,中南米,28200.81526,1.83717,-2.51262,-0.3779,91.39753,0.57663,15.97995,-1.26833,8.69281,0,0,1,1.0124,1.13223,0.96977,1.22371,-0.12941,train,6.55927,29,0.67404
ARG,2015,43477011.0,中南米,28669.20613,0.43317,2.73116,0.87462,91.4923,0.4993,15.56475,-0.29278,5.12915,0,0,1,0.96072,0.82277,0.81612,1.11238,-0.24397,train,6.59371,22,0.50601
ARG,2016,43900312.0,中南米,27802.10572,-1.12876,-2.08033,-0.62059,91.58568,0.47845,14.27236,-2.01715,3.78129,0,0,1,0.85313,0.52433,0.75819,1.12856,-0.24139,validation,6.62573,25,0.56947
ARG,2017,44288898.0,中南米,28334.90418,-0.34305,2.8185,1.15644,91.6776,0.47348,15.1622,-0.81776,3.74812,0,0,1,0.78449,0.57025,0.88539,1.26368,-0.22791,validation,6.65499,33,0.74511
ARG,2018,44654876.0,中南米,27367.11509,-1.30685,-2.6174,-0.62641,91.76799,0.46654,15.25105,-0.3137,3.7174,0,0,1,0.96103,0.67769,1.1461,1.23037,0.0003,validation,6.68243,37,0.82858
ARG,2019,44973469.0,中南米,26629.55294,-1.14004,-2.00086,-0.59992,91.85678,0.45925,14.19905,-0.07332,3.69107,0,0,1,0.97148,0.62902,1.32368,1.18565,0.11835,validation,6.70623,37,0.82271
ARG,2020,45191960.0,中南米,23877.09314,-3.59198,-9.90048,-4.83958,91.9439,0.4516,14.28251,-0.87969,3.67322,0,0,1,0.91557,0.86593,0.98615,1.33219,0.13108,validation,6.7225,35,0.77447
ARG,2021,45312282.0,中南米,26300.27426,-1.1045,10.44181,-0.48651,92.02928,0.4436,17.29063,2.03958,3.66347,0,0,1,0.95557,1.02204,0.78212,1.72043,-0.00546,holdout,6.73144,24,0.52966
ARG,2022,45407904.0,中南米,27825.02735,-0.36251,6.02075,2.18736,92.11284,0.43524,17.61779,3.41874,3.65575,0,0,1,1.29046,1.35721,1.58942,1.56532,0.31898,holdout,6.73854,94,2.07012
ARG,2023,45538402.0,中南米,27230.39685,-0.10011,-1.85579,4.86892,92.19451,0.42652,18.49303,4.21052,3.64528,0,0,1,1.13832,0.94858,3.69899,1.45875,0.22275,holdout,6.74821,172,3.77703
ARG,2024,45696153.0,中南米,26771.96577,0.10673,-1.34293,0.94068,92.27423,0.41745,15.90357,-1.38707,3.63269,0,0,1,1.12756,0.97062,1.9068,1.62052,0.17199,holdout,6.75989,62,1.35679
ARG,2025,45851379.0,中南米,27846.59846,3.12362,4.36733,0.38954,92.35192,0.40802,16.00003,-1.61776,3.62039,0,0,1,1.20363,0.87236,1.48992,1.97355,-0.08683,holdout,6.77136,37,0.80696
DEU,1995,82019890.0,欧州,45548.41811,,1.50499,1.50499,80.04656,,23.46465,,11208.81776,0,0,0,,,,,,train,9.05648,8,0.09754
DEU,1996,82263195.0,欧州,45888.12696,,1.03788,1.27143,80.05436,,22.93291,,10460.01192,0,0,0,0.484,0.28375,0.53904,0.39775,,train,9.06991,4,0.04862
DEU,1997,82389631.0,欧州,46670.70535,,1.85432,1.46573,80.06287,,22.57262,,10003.57679,0,0,0,0.38565,0.30579,0.53149,0.40917,,train,9.07687,4,0.04855
DEU,1998,82011933.0,欧州,47641.52718,,2.09561,1.6626,80.07226,,22.70087,-0.76378,9218.75601,0,0,0,0.40156,0.32231,0.51385,0.36635,,train,9.05604,4,0.04877
DEU,1999,81678279.0,欧州,48624.64844,,2.12957,2.0265,80.08266,,22.83347,-0.09944,9010.29024,0,0,0,0.30504,0.34619,0.44836,0.34066,-0.17896,train,9.0376,4,0.04897
DEU,2000,81797255.0,欧州,49955.64613,1.86436,2.87652,2.36724,80.09422,0.04765,22.88295,0.31033,8632.16009,0,0,0,0.29579,0.31405,0.40428,0.32924,-0.08986,train,9.04418,4,0.0489
DEU,2001,81933882.0,欧州,50687.65004,2.00944,1.63614,2.21408,80.10708,0.05272,21.54336,-1.15751,8269.20419,0,0,0,0.34534,0.33242,0.41562,0.334,-0.05622,train,9.05173,4,0.04882
DEU,2002,82068328.0,欧州,50486.99825,1.5844,-0.22826,1.42814,80.1214,0.05852,19.8867,-2.94677,8279.22314,0,0,0,0.31231,0.35996,0.53149,0.33685,0.00727,train,9.05916,4,0.04874
DEU,2003,82111619.0,欧州,50191.72194,1.04836,-0.5298,0.29269,80.13731,0.06505,19.26388,-3.61907,8186.41756,0,0,0,0.31231,0.35537,0.42065,0.39014,0.01652,train,9.06155,4,0.04871
